data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,9,8,2,3,65.0,35.0,1.0,1.0,True,False,56,56,0.0002605269546620548,1 3 5,,False,4.045713552137644,1.0728823718263998,8.597809124730688,9.343877993531732,0,4.322787892373298,2.770347072323438,8.5875888993508,9.33871245939241,3 4 5,0.9988112988749087,0.11887011250912849
gaussian,42,9,8,2,3,60.0,40.0,1.0,1.0,True,False,56,56,0.00015638599870726466,1 3 5,,False,4.045713552137644,1.0728823718263998,8.597809124730688,9.343877993531732,0,4.322787892373298,2.770347072323438,8.5875888993508,9.33871245939241,3 4 5,0.9988112988749087,0.11887011250912849
gaussian,42,9,8,2,4,55.0,45.0,1.0,1.0,True,False,70,70,0.00017796899192035198,1 3 4 5,0.0,True,7.0016742577069575,2.664501016382497,18.844191112842726,12.751775000892344,0,7.001674257706958,2.664501016382497,18.844191112842726,12.751775000892344,1 3 4 5,1.0,0.0
gaussian,42,9,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00019200798124074936,1 3 4 5,0.0,True,7.0016742577069575,2.664501016382497,18.844191112842726,12.751775000892344,0,7.001674257706958,2.664501016382497,18.844191112842726,12.751775000892344,1 3 4 5,1.0,0.0
gaussian,42,10,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0003214330063201487,1 5,0.0,True,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,0,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,1 5,1.0,0.0
gaussian,42,10,8,2,2,70.0,30.0,1.0,1.0,True,False,28,28,0.0002334269811399281,1 5,0.0,True,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,0,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,1 5,1.0,0.0
gaussian,42,10,8,2,3,65.0,35.0,1.0,1.0,True,False,56,56,0.00044408399844542146,1 2 5,0.0,True,4.500540721318085,6.045364621334578,7.3404234108416695,8.657211116447598,0,4.500540721318085,6.045364621334578,7.3404234108416695,8.657211116447598,1 2 5,1.0,0.0
gaussian,42,10,8,2,3,60.0,40.0,1.0,1.0,True,False,56,56,0.0002999900025315583,1 2 5,0.0,True,4.500540721318085,6.045364621334578,7.3404234108416695,8.657211116447598,0,4.500540721318085,6.045364621334578,7.3404234108416695,8.657211116447598,1 2 5,1.0,0.0
gaussian,42,10,8,2,4,55.0,45.0,1.0,1.0,True,False,70,70,0.00023391598369926214,1 2 5 7,0.0,True,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,0,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,1 2 5 7,1.0,0.0
gaussian,42,10,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0003672529710456729,1 2 5 7,0.0,True,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,0,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,1 2 5 7,1.0,0.0
