data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_label,formula_T,u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best,active_pct_actual,T_over_N,T_over_K
gaussian,42,82,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,39.13602340151349,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,83,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,17.452726710274106,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,84,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,30.1220329441866,0.7676768103335984,23.232318966640165,False,35.0,0.05,0.14285714285714285
gaussian,42,85,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,28.2969314185616,0.6509671846593024,34.90328153406976,False,35.0,0.05,0.14285714285714285
gaussian,42,86,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,32.32011123805065,0.8818769579530183,11.812304204698163,False,35.0,0.05,0.14285714285714285
gaussian,42,87,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,39.11262636388793,0.9785185884740428,2.1481411525957173,False,35.0,0.05,0.14285714285714285
gaussian,42,88,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,33.45641361029162,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,89,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,12.173390250568731,0.8147194585715929,18.52805414284071,False,35.0,0.05,0.14285714285714285
gaussian,42,90,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,55.2350751870187,0.756942591025236,24.3057408974764,False,35.0,0.05,0.14285714285714285
gaussian,42,91,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,14.314134252389971,0.954712870842214,4.528712915778588,False,35.0,0.05,0.14285714285714285
gaussian,42,92,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,15.25575257236085,0.9019302738980528,9.806972610194707,False,35.0,0.05,0.14285714285714285
gaussian,42,93,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,53.56340531068994,0.8314792329461405,16.852076705385954,False,35.0,0.05,0.14285714285714285
gaussian,42,94,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,25.602063371483357,0.773565834864693,22.643416513530703,False,35.0,0.05,0.14285714285714285
gaussian,42,95,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,27.95379923976216,0.6956546950356495,30.43453049643505,False,35.0,0.05,0.14285714285714285
gaussian,42,96,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,24.325427246821413,0.8904018569954176,10.959814300458238,False,35.0,0.05,0.14285714285714285
gaussian,42,97,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,9.045609499381902,0.8621520022599899,13.78479977400101,False,35.0,0.05,0.14285714285714285
gaussian,42,98,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,65.66356019444716,0.9963736320642907,0.3626367935709251,False,35.0,0.05,0.14285714285714285
gaussian,42,99,20,2,7,65.0,35.0,1.0,1.0,T_0p05N,T=0.05N,1.0,20.871300773679064,0.5952536068451678,40.474639315483216,False,35.0,0.05,0.14285714285714285
gaussian,42,0,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,26.94145361084012,0.996835406147116,0.3164593852884145,False,35.0,0.05,0.14285714285714285
gaussian,42,1,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,80.66632513319638,0.9248521622319658,7.514783776803425,False,35.0,0.0,0.0
gaussian,42,2,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,30.061146695752388,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,3,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,40.09029478953318,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,4,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,48.72730474978479,0.9908636587059017,0.9136341294098348,False,35.0,0.0,0.0
gaussian,42,5,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,31.56525758710488,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,6,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,39.97219644461445,0.8263902035617917,17.36097964382083,False,35.0,0.0,0.0
gaussian,42,7,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,43.81447845777223,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,8,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,23.3237721573534,0.9783976826994164,2.1602317300583485,False,35.0,0.05,0.14285714285714285
gaussian,42,9,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,22.50570301769969,0.9999999999999996,4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,10,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,22.277093565795823,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,11,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,54.07988509470059,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,12,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,69.79915199848033,0.9914895208639052,0.8510479136094817,False,35.0,0.05,0.14285714285714285
gaussian,42,13,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,4.0,15.343154775469523,0.9999999999999996,4.440892098500626e-14,True,35.0,0.2,0.5714285714285714
gaussian,42,14,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,24.99839111224741,1.0,0.0,True,35.0,0.1,0.2857142857142857
gaussian,42,15,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,35.79883133883392,0.9121106521705076,8.788934782949232,False,35.0,0.05,0.14285714285714285
gaussian,42,16,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,50.98267746866609,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,17,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,3.0,31.591723012726764,1.0,0.0,True,35.0,0.15,0.42857142857142855
gaussian,42,18,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,46.995066856052105,0.9999999999999992,7.771561172376097e-14,True,35.0,0.0,0.0
gaussian,42,19,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,48.789362213766246,0.954491118102606,4.550888189739388,False,35.0,0.05,0.14285714285714285
gaussian,42,20,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,67.5617637063974,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,21,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,34.13245291842881,1.0000000000000009,-8.881784197001252e-14,True,35.0,0.0,0.0
gaussian,42,22,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,59.27135334747761,0.987940009318224,1.20599906817761,False,35.0,0.0,0.0
gaussian,42,23,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,34.35369230282021,0.992035037020842,0.7964962979158052,False,35.0,0.05,0.14285714285714285
gaussian,42,24,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,17.68047280364416,0.9999999999999996,4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,25,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,39.748419528659966,0.9601883731743136,3.981162682568651,False,35.0,0.0,0.0
gaussian,42,26,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,46.76332127798353,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,27,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,31.72713038763018,0.9970387458695712,0.2961254130428914,False,35.0,0.0,0.0
gaussian,42,28,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,12.826598449927973,0.9999999999999996,4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,29,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,64.05201709034033,0.9232826462685552,7.671735373144473,False,35.0,0.0,0.0
gaussian,42,30,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,31.92383350003423,0.945277192942176,5.472280705782396,False,35.0,0.05,0.14285714285714285
gaussian,42,31,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,60.92380653044344,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,32,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,29.34643246242068,0.981425457669581,1.8574542330419,False,35.0,0.0,0.0
gaussian,42,33,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,38.102289077710765,0.959284219771588,4.071578022841205,False,35.0,0.0,0.0
gaussian,42,34,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,84.12530375387612,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,35,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,37.66342580095737,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,36,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,31.500498859036323,0.9802624420974564,1.9737557902543723,False,35.0,0.0,0.0
gaussian,42,37,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,34.53012945911272,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,38,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,97.96653183419,0.9380872845991546,6.191271540084542,False,35.0,0.05,0.14285714285714285
gaussian,42,39,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,25.91160688764142,0.9975597263209278,0.244027367907218,False,35.0,0.0,0.0
gaussian,42,40,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,86.52293597927145,0.9999999999999992,7.771561172376097e-14,True,35.0,0.0,0.0
gaussian,42,41,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,43.81563725241343,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,42,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,48.75240174189684,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,43,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,14.348760750817144,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,44,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,41.478865343655634,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,45,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,33.84510352819436,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,46,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,17.66237231509232,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,47,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,32.168110462279905,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,48,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,47.65750688377459,0.9700039110984264,2.999608890157357,False,35.0,0.0,0.0
gaussian,42,49,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,20.260821348633232,0.961201516743345,3.8798483256655034,False,35.0,0.05,0.14285714285714285
gaussian,42,50,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,13.565513686906725,0.9999999999999994,5.5511151231257833e-14,True,35.0,0.0,0.0
gaussian,42,51,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,39.80669951658294,0.9999999999999994,5.5511151231257833e-14,True,35.0,0.0,0.0
gaussian,42,52,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,83.15006063177785,0.9079719418307244,9.202805816927572,False,35.0,0.0,0.0
gaussian,42,53,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,23.90544061582518,0.963882055616326,3.6117944383674105,False,35.0,0.05,0.14285714285714285
gaussian,42,54,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,23.141561172173414,1.0,0.0,True,35.0,0.1,0.2857142857142857
gaussian,42,55,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,43.13969821528872,0.9105262161467194,8.947378385328065,False,35.0,0.0,0.0
gaussian,42,56,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,56.61038643697127,0.9723338845228878,2.766611547711217,False,35.0,0.0,0.0
gaussian,42,57,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,23.013239150827346,0.984510151705696,1.5489848294303998,False,35.0,0.0,0.0
gaussian,42,58,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,46.420440367181065,0.9854572715759696,1.4542728424030371,False,35.0,0.05,0.14285714285714285
gaussian,42,59,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,25.647167155162464,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,60,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,11.318301724105728,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,61,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,4.0,35.478928747343915,0.9115284279625344,8.847157203746569,False,35.0,0.2,0.5714285714285714
gaussian,42,62,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,26.77874745743478,1.0000000000000009,-8.881784197001252e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,63,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,64.91749693016817,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,64,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,55.722801216103285,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,65,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,40.42942011245886,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,66,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,73.98493173217281,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,67,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,10.94856461279811,0.9867074032984272,1.32925967015729,False,35.0,0.0,0.0
gaussian,42,68,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,66.53274050926393,0.9067485593776388,9.325144062236111,False,35.0,0.0,0.0
gaussian,42,69,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,31.401612867457207,0.9753737031343428,2.4626296865657205,False,35.0,0.0,0.0
gaussian,42,70,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,43.422556894817525,0.9637483648839612,3.625163511603868,False,35.0,0.05,0.14285714285714285
gaussian,42,71,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,31.733226477025053,0.960916316577746,3.90836834222541,False,35.0,0.1,0.2857142857142857
gaussian,42,72,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,38.56416589038541,0.9999999999999996,3.3306690738754696e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,73,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,90.81988835126693,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,74,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,58.04140054000148,1.0,0.0,True,35.0,0.1,0.2857142857142857
gaussian,42,75,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,32.338719332249646,0.9868821151892502,1.3117884810749825,False,35.0,0.1,0.2857142857142857
gaussian,42,76,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,41.346237222283264,0.9646549987162658,3.534500128373419,False,35.0,0.0,0.0
gaussian,42,77,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,30.73622948486492,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,78,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,52.66965493604035,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,79,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,48.01539718859704,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,80,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,5.0,26.72136309604896,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.25,0.7142857142857143
gaussian,42,81,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,3.0,31.701625982950944,0.994433074807844,0.5566925192156069,False,35.0,0.15,0.42857142857142855
gaussian,42,82,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,39.13602340151349,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.05,0.14285714285714285
gaussian,42,83,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,17.452726710274106,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,84,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,39.23790915489147,0.9999999999999994,5.5511151231257833e-14,True,35.0,0.0,0.0
gaussian,42,85,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,40.68299754235143,0.935907006378575,6.409299362142495,False,35.0,0.0,0.0
gaussian,42,86,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,36.64922974410281,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,87,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,39.7544134622913,0.9945748000868316,0.5425199913168366,False,35.0,0.0,0.0
gaussian,42,88,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,1.0,33.45641361029162,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,89,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,14.941818465845577,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.1,0.2857142857142857
gaussian,42,90,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,72.37303561353983,0.9918015484217062,0.8198451578293797,False,35.0,0.0,0.0
gaussian,42,91,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,14.330807475128786,0.95582492834192,4.41750716580801,False,35.0,0.0,0.0
gaussian,42,92,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,2.0,16.914558712423528,1.0,0.0,True,35.0,0.1,0.2857142857142857
gaussian,42,93,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,64.4194144463492,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,94,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,32.65261815015944,0.9865982070796914,1.340179292030863,False,35.0,0.0,0.0
gaussian,42,95,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,38.914978077274405,0.9684331984526208,3.156680154737912,False,35.0,0.0,0.0
gaussian,42,96,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,27.319605249819915,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,97,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,10.491896412315144,1.0000000000000004,-4.440892098500626e-14,True,35.0,0.0,0.0
gaussian,42,98,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,0.0,65.90254707805258,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,99,20,2,7,65.0,35.0,1.0,1.0,best_tested_T,best tested T,3.0,33.756220607572985,0.9627340570674476,3.726594293255237,False,35.0,0.15,0.42857142857142855
gaussian,42,0,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,27.026983035215363,1.0,0.0,True,35.0,,
gaussian,42,1,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,87.22077800901994,1.0,0.0,True,35.0,,
gaussian,42,2,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,30.061146695752388,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,3,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,40.09029478953318,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,4,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,49.17659894139638,1.0,0.0,True,35.0,,
gaussian,42,5,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,31.565257587104863,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,6,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,48.369639756536166,1.0,0.0,True,35.0,,
gaussian,42,7,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,43.81447845777223,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,8,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,23.83874427523448,1.0,0.0,True,35.0,,
gaussian,42,9,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,22.505703017699705,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,10,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,22.277093565795823,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,11,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,54.07988509470057,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,12,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,70.39827504950621,1.0,0.0,True,35.0,,
gaussian,42,13,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,4.0,15.34315477546953,1.0,0.0,True,35.0,0.2,0.5714285714285714
gaussian,42,14,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,2.0,24.99839111224741,1.0,0.0,True,35.0,0.1,0.2857142857142857
gaussian,42,15,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,39.24834257076714,1.0,0.0,True,35.0,,
gaussian,42,16,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,50.98267746866609,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,17,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,3.0,31.591723012726764,1.0,0.0,True,35.0,0.15,0.42857142857142855
gaussian,42,18,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,46.99506685605214,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,19,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,51.115574873816136,1.0,0.0,True,35.0,,
gaussian,42,20,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,67.5617637063974,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,21,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,34.13245291842878,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,22,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,59.99489117601451,1.0,0.0,True,35.0,,
gaussian,42,23,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,34.62951510864677,1.0,0.0,True,35.0,,
gaussian,42,24,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,17.680472803644168,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,25,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,41.396480773095135,1.0,0.0,True,35.0,,
gaussian,42,26,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,46.76332127798353,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,27,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,31.821361525884576,1.0,0.0,True,35.0,,
gaussian,42,28,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,12.826598449927976,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,29,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,69.37422397053211,1.0,0.0,True,35.0,,
gaussian,42,30,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,33.77192821152415,1.0,0.0,True,35.0,,
gaussian,42,31,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,60.92380653044344,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,32,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,29.901845558504775,1.0,0.0,True,35.0,,
gaussian,42,33,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,39.71949948971659,1.0,0.0,True,35.0,,
gaussian,42,34,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,84.12530375387612,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,35,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,37.66342580095737,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,36,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,32.13476055619867,1.0,0.0,True,35.0,,
gaussian,42,37,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,34.53012945911272,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,38,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,104.43221376361709,1.0,0.0,True,35.0,,
gaussian,42,39,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,25.974992979322945,1.0,0.0,True,35.0,,
gaussian,42,40,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,86.52293597927152,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,41,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,43.81563725241341,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,42,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,48.75240174189684,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,43,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,14.348760750817144,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,44,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,41.47886534365562,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,45,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,33.84510352819436,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,46,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,1.0,17.66237231509232,1.0,0.0,True,35.0,0.05,0.14285714285714285
gaussian,42,47,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,32.168110462279905,1.0,0.0,True,35.0,0.0,0.0
gaussian,42,48,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,49.131252295475306,1.0,0.0,True,35.0,,
gaussian,42,49,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,,21.07864063435844,1.0,0.0,True,35.0,,
gaussian,42,50,20,2,7,65.0,35.0,1.0,1.0,exact_best,exact best,0.0,13.565513686906732,1.0,0.0,True,35.0,0.0,0.0
