scope,formula,formula_family,contexts,fraction_mean,fraction_p05_mean,gap_pct_mean,winner_rate_mean,N,L,active_pct,data_profile
by_L,T_0p05NL_over_Lp2,N_L,56,0.8268663852829298,0.6838135288527161,17.313361471707022,0.013928571428571429,,8.0,,
by_L,T_0p125NL_over_Lp2,N_L,56,0.8241974148739095,0.7048722894080202,17.580258512609046,0.004821428571428572,,6.0,,
by_L,T_0p075N,N,56,0.822809982222848,0.6858725397161798,17.719001777715203,0.008035714285714287,,10.0,,
by_L,T_0p05NL_over_Lp2,N_L,56,0.8133184551891179,0.6592144856700191,18.66815448108821,0.01482142857142857,,10.0,,
by_L,T_0p10K,K,56,0.8110535822631623,0.6577837373103673,18.89464177368377,0.012499999999999999,,8.0,,
by_L,T_0p10N,N,56,0.8072348243019746,0.68898108013745,19.276517569802536,0.0032142857142857142,,6.0,,
by_L,T_0p10NL_over_Lp2,N_L,56,0.8030425893477823,0.6642473333685087,19.695741065221778,0.007321428571428572,,10.0,,
by_L,legacy_T50,legacy,56,0.7978938073572114,0.69634005236055,20.21061926427887,0.008749999999999999,,4.0,,
by_L,T_0p10K,K,56,0.7848351192875239,0.6172603208080644,21.516488071247608,0.010714285714285714,,10.0,,
by_L,legacy_T100,legacy,56,0.782383380408885,0.6923310050038552,21.761661959111507,0.0017857142857142859,,4.0,,
by_L,T_0p10N,N,56,0.7793798308691577,0.6526957134056061,22.062016913084232,0.0025,,8.0,,
by_L,T_0p125NL_over_Lp2,N_L,56,0.7793798308691577,0.6526957134056061,22.062016913084232,0.0025,,8.0,,
by_L,T_0p15NL_over_Lp2,N_L,56,0.7703709739381362,0.6576347063841826,22.962902606186372,0.0008928571428571429,,6.0,,
by_L,T_0p025N,N,56,0.7680076107815121,0.6185835055837229,23.19923892184878,0.0062499999999999995,,6.0,,
by_L,T_0p05K,K,56,0.7598193972166528,0.6255573310767024,24.018060278334712,0.0025,,4.0,,
by_L,T_0p10N,N,56,0.7554395483205548,0.6182104004506611,24.456045167944527,0.002857142857142857,,10.0,,
by_L,T_0p125NL_over_Lp2,N_L,56,0.7413718274026083,0.6022806463882407,25.86281725973917,0.0017857142857142859,,10.0,,
by_L,legacy_T50,legacy,56,0.7363366696383675,0.6074788662405236,26.36633303616324,0.008571428571428572,,6.0,,
