data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_family,formula_label,formula_T,rule_note,u_bf,u_i,u_g,u_g_db,exact_completed,exact_u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,14.20881746898993,6.571232897889273,58.791023479266116,17.69311020786608,True,58.79102347926617,0.999999999999999,9.992007221626409e-14,True
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,14.20881746898993,6.571232897889273,58.791023479266116,17.69311020786608,True,58.79102347926617,0.999999999999999,9.992007221626409e-14,True
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,14.20881746898993,6.571232897889273,58.791023479266116,17.69311020786608,True,58.79102347926617,0.999999999999999,9.992007221626409e-14,True
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,13.166192428428692,10.594255117437363,47.54228907430199,16.770800883809038,True,58.79102347926617,0.8086657836645543,19.133421633544568,False
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,13.166192428428692,10.594255117437363,47.54228907430199,16.770800883809038,True,58.79102347926617,0.8086657836645543,19.133421633544568,False
gaussian,42,3,28,2,7,75.0,25.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,11,outside_dense_0_to_K,6.76716450273258,7.964994052729229,13.257176787200297,11.22451047727504,True,58.79102347926617,0.22549661500408655,77.45033849959134,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p05N,N,T_0p05N,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p075N,N,T_0p075N,2,,31.23362053811783,23.587229002951545,263.8639532330887,24.213800647890935,True,335.16160903775346,0.787273799020837,21.272620097916295,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p10N,N,T_0p10N,3,,29.145811012690984,65.19945506833434,208.0222830306964,23.18109858419199,True,335.16160903775346,0.6206626219152213,37.93373780847787,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p10K,K,T_0p10K,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p20K,K,T_0p20K,3,,29.145811012690984,65.19945506833434,208.0222830306964,23.18109858419199,True,335.16160903775346,0.6206626219152213,37.93373780847787,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,legacy_T25,legacy,legacy_T25,14,,11.767312262641903,41.53322253335912,26.2859475941247,14.197236377166867,True,335.16160903775346,0.07842768051386155,92.15723194861386,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,legacy_T50,legacy,legacy_T50,14,,11.767312262641903,41.53322253335912,26.2859475941247,14.197236377166867,True,335.16160903775346,0.07842768051386155,92.15723194861386,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,legacy_T100,legacy,legacy_T100,14,,11.767312262641903,41.53322253335912,26.2859475941247,14.197236377166867,True,335.16160903775346,0.07842768051386155,92.15723194861386,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p05K,K,T_0p05K,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p15K,K,T_0p15K,2,,31.23362053811783,23.587229002951545,263.8639532330887,24.213800647890935,True,335.16160903775346,0.787273799020837,21.272620097916295,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,34.98592812911811,13.642955300519398,335.16160903775346,25.252542667066802,True,335.16160903775346,1.0,0.0,True
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,31.23362053811783,23.587229002951545,263.8639532330887,24.213800647890935,True,335.16160903775346,0.787273799020837,21.272620097916295,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,31.23362053811783,23.587229002951545,263.8639532330887,24.213800647890935,True,335.16160903775346,0.787273799020837,21.272620097916295,False
gaussian,42,3,28,2,14,50.0,50.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,7,,21.256241120756275,55.31708098306692,99.825462704646,19.99241331885246,True,335.16160903775346,0.2978427720025697,70.21572279974303,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,12.439656925608363,20.55331560139419,36.399623105410896,15.610968868334592,True,38.74503436248523,0.9394655006592207,6.053449934077926,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p05N,N,T_0p05N,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p075N,N,T_0p075N,2,,9.485422401190093,6.830560953320965,25.038264358588055,13.98604220480365,True,38.74503436248523,0.6462315692983689,35.37684307016311,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p10N,N,T_0p10N,3,,10.225553720621892,1.0324459805359045,30.337495470907456,14.819797245040604,True,38.74503436248523,0.7830034472825672,21.69965527174328,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p10K,K,T_0p10K,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p20K,K,T_0p20K,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,legacy_T25,legacy,legacy_T25,7,,7.647768037798595,6.873934129444048,17.40265118313588,12.406154153227254,True,38.74503436248523,0.44915823329314036,55.08417667068597,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,legacy_T50,legacy,legacy_T50,7,,7.647768037798595,6.873934129444048,17.40265118313588,12.406154153227254,True,38.74503436248523,0.44915823329314036,55.08417667068597,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,legacy_T100,legacy,legacy_T100,7,,7.647768037798595,6.873934129444048,17.40265118313588,12.406154153227254,True,38.74503436248523,0.44915823329314036,55.08417667068597,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p05K,K,T_0p05K,0,,12.439656925608363,20.55331560139419,36.399623105410896,15.610968868334592,True,38.74503436248523,0.9394655006592207,6.053449934077926,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p15K,K,T_0p15K,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,9.542188102277995,6.513624040321415,30.045085499639633,14.777734442277353,True,38.74503436248523,0.7754564163899853,22.454358361001468,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,9.485422401190093,6.830560953320965,25.038264358588055,13.98604220480365,True,38.74503436248523,0.6462315692983689,35.37684307016311,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,9.485422401190093,6.830560953320965,25.038264358588055,13.98604220480365,True,38.74503436248523,0.6462315692983689,35.37684307016311,False
gaussian,42,4,28,2,7,75.0,25.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,11,outside_dense_0_to_K,5.788120890802525,1.8577017473185704,13.638455872257262,11.347652028630437,True,38.74503436248523,0.3520052594265514,64.79947405734485,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,26.95113587625643,65.55219438239169,174.40536230461498,22.41559833712965,True,175.6238207905082,0.9930621115039591,0.6937888496040934,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p05N,N,T_0p05N,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p075N,N,T_0p075N,2,,22.439228724910905,33.94636746299059,119.20630762323717,20.762992360543002,True,175.6238207905082,0.6787593339370044,32.124066606299564,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p10N,N,T_0p10N,3,,24.22521084678753,3.664061411238574,163.58585677182253,22.13745752932668,True,175.6238207905082,0.9314559724045346,6.854402759546541,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p10K,K,T_0p10K,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p20K,K,T_0p20K,3,,24.22521084678753,3.664061411238574,163.58585677182253,22.13745752932668,True,175.6238207905082,0.9314559724045346,6.854402759546541,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,legacy_T25,legacy,legacy_T25,14,,13.763867020082413,9.23605550974006,52.78818990134397,17.22536770367396,True,175.6238207905082,0.3005753414527522,69.94246585472477,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,legacy_T50,legacy,legacy_T50,14,,13.763867020082413,9.23605550974006,52.78818990134397,17.22536770367396,True,175.6238207905082,0.3005753414527522,69.94246585472477,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,legacy_T100,legacy,legacy_T100,14,,13.763867020082413,9.23605550974006,52.78818990134397,17.22536770367396,True,175.6238207905082,0.3005753414527522,69.94246585472477,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p05K,K,T_0p05K,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p15K,K,T_0p15K,2,,22.439228724910905,33.94636746299059,119.20630762323717,20.762992360543002,True,175.6238207905082,0.6787593339370044,32.124066606299564,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,22.93380267691282,34.021485540840295,135.30858751822043,21.3132536048103,True,175.6238207905082,0.7704455290243483,22.955447097565173,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,22.439228724910905,33.94636746299059,119.20630762323717,20.762992360543002,True,175.6238207905082,0.6787593339370044,32.124066606299564,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,22.439228724910905,33.94636746299059,119.20630762323717,20.762992360543002,True,175.6238207905082,0.6787593339370044,32.124066606299564,False
gaussian,42,4,28,2,14,50.0,50.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,7,,19.430827102878684,34.09862012962649,89.31350523825083,19.509171342186676,True,175.6238207905082,0.508550063631675,49.1449936368325,False
