target_obj,exact_objective,sample,seed,N,L,K,algorithm,active_count,valid,u_bf,u_i,u_g,meets_bf_floor,meets_interference_ceiling,objective_gap_pct,subset,elapsed_seconds,enumeration_seconds,gurobi_model_seconds,direct_scan_seconds,target_metric,target_direction,target_value,candidate_count
int,interference,2,44,18,4,9,H3-threshold-BF,9,True,10.006598784309181,13.358076609169999,79.25574212643211,True,True,1475.427958219728,0 1 3 4 9 10 12 14 15,0.0005688999954145402,,,,u_i,min,13.358076609169999,48620
int,interference,2,44,18,4,9,H3-threshold-Int,9,True,4.650907765411091,0.9467884912072035,16.33043329961158,True,True,11.662562149445678,2 3 5 8 9 11 14 15 16,0.002377199998591095,,,,u_i,min,0.9467884912072035,48620
int,interference,2,44,18,4,9,H3-threshold-Gen,9,True,10.006598784309181,13.358076609169999,79.25574212643211,True,True,1475.427958219728,0 1 3 4 9 10 12 14 15,0.0037315999798011035,,,,u_i,min,13.358076609169999,48620
int,interference,2,44,18,4,9,Frame-BF,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,1524.1530981517549,0 1 3 4 5 9 10 12 14,0.031680399988545105,,,,u_i,min,13.771217780499754,48620
int,interference,2,44,18,4,9,Frame-Int,9,True,4.137191515731715,0.8479014568374774,12.802430824294406,True,True,0.0,2 3 6 8 9 11 14 16 17,0.030268100003013387,,,,u_i,min,0.8479014568374774,48620
int,interference,2,44,18,4,9,Frame-Gen,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,1524.1530981517549,0 1 3 4 5 9 10 12 14,0.05044240001006983,,,,u_i,min,13.771217780499754,48620
int,interference,2,44,18,4,9,H3-Fast,9,True,4.630420258362568,1.2975286461700772,15.686867433109969,True,True,53.02823644266749,2 5 9 11 13 14 15 16 17,0.001508000015746802,,,,u_i,min,1.2975286461700772,48620
gen,general,2,44,18,4,9,Gurobi-BF,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,4.08382589998655,3.3480044000025373,0.7358214999840129,0.021690199995646253,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,Gurobi-Int,9,True,4.137191515731715,0.8479014568374774,12.802430824294406,True,True,84.19689638189843,2 3 6 8 9 11 14 16 17,4.037459999992279,3.3480044000025373,0.689455599989742,0.023229800019180402,u_g,max,12.802430824294406,48620
gen,general,2,44,18,4,9,Gurobi-Gen,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,4.017457600013586,3.3480044000025373,0.6694532000110485,0.021387700020568445,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,H1,9,True,10.006598784309181,13.358076609169999,79.25574212643211,True,True,2.168055243323342,0 1 3 4 9 10 12 14 15,0.000538399996003136,,,,u_g,max,79.25574212643211,48620
gen,general,2,44,18,4,9,H2,9,True,6.847251535892189,2.415700279570107,41.21902893700023,True,True,49.11992931117106,0 1 3 6 9 11 14 15 16,0.0008611000084783882,,,,u_g,max,41.21902893700023,48620
gen,general,2,44,18,4,9,Coutino,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,0.0010630000033415854,,,,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,MISO-EE,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,0.002325799985555932,,,,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,Pareto-H2,9,True,6.847251535892189,2.415700279570107,41.21902893700023,True,True,49.11992931117106,0 1 3 6 9 11 14 15 16,0.0023723000194877386,,,,u_g,max,41.21902893700023,48620
gen,general,2,44,18,4,9,H3-threshold-BF,9,True,10.006598784309181,13.358076609169999,79.25574212643211,True,True,2.168055243323342,0 1 3 4 9 10 12 14 15,0.0005595000111497939,,,,u_g,max,79.25574212643211,48620
gen,general,2,44,18,4,9,H3-threshold-Int,9,True,4.650907765411091,0.9467884912072035,16.33043329961158,True,True,79.84198992330961,2 3 5 8 9 11 14 15 16,0.0016368000069633126,,,,u_g,max,16.33043329961158,48620
gen,general,2,44,18,4,9,H3-threshold-Gen,9,True,10.006598784309181,13.358076609169999,79.25574212643211,True,True,2.168055243323342,0 1 3 4 9 10 12 14 15,0.004156500013777986,,,,u_g,max,79.25574212643211,48620
gen,general,2,44,18,4,9,Frame-BF,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,0.03221140001551248,,,,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,Frame-Int,9,True,4.137191515731715,0.8479014568374774,12.802430824294406,True,True,84.19689638189843,2 3 6 8 9 11 14 16 17,0.044014600018272176,,,,u_g,max,12.802430824294406,48620
gen,general,2,44,18,4,9,Frame-Gen,9,True,10.18634457569466,13.771217780499754,81.01212985549202,True,True,0.0,0 1 3 4 5 9 10 12 14,0.07385210000211373,,,,u_g,max,81.01212985549202,48620
gen,general,2,44,18,4,9,H3-Fast,9,True,4.630420258362568,1.2975286461700772,15.686867433109969,True,True,80.63639672097017,2 5 9 11 13 14 15 16 17,0.001544799975818023,,,,u_g,max,15.686867433109969,48620
