data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,34,1000,2,500,1.0,1.0,50.0,50.0,82,48259.98069480669,1010334939.9422777,77131414.53805824,78.8723129610309,81,76573722.45588215,83,75942257.93641406,0.5342535493764439,0.828429893020796,2.1851936053493577,2.7479818578085657,1.5040641013028797,1.5696422214169812,999,0.999,0.3662503116259087,0.21038099503741395,0.11740411472140477,0.02770023810476493
rician,42,35,1000,2,500,1.0,1.0,50.0,50.0,104,40712.4753870034,701448257.6138997,63686262.95765583,78.04045765693873,103,63579860.206060275,105,63483894.58072871,0.5232934836392709,0.8586395659628985,2.023532964870011,2.73513041496376,1.9071058476477862,1.2111885518313423,999,0.999,0.35742512570221363,0.20481077546386733,0.11501226184736366,0.0293299159368779
rician,42,36,1000,2,500,1.0,1.0,50.0,50.0,86,42742.89351092243,781545961.457555,65993727.40948353,78.19502658558423,85,65139727.96639892,87,65687001.90207577,0.519650554034991,0.9348451742908598,2.1607523510938362,2.749921974992742,1.7640723479533478,0.14354186859052742,994,0.994,0.35803525420552273,0.20653356402590645,0.1173529000926309,0.02886050311625433
rician,42,37,1000,2,500,1.0,1.0,50.0,50.0,69,40990.176660575074,726283761.1369406,56947166.809465855,77.55472122276005,68,56660650.33347989,70,56594659.52307973,0.49823353230887385,0.7477342948188626,2.0611571758862866,2.4759018372639483,1.9245780930532974,0.2594677683470652,1,0.001,0.35175966310727746,0.19993968477608143,0.11060392666737848,0.02636543296318453
rician,42,38,1000,2,500,1.0,1.0,50.0,50.0,88,42020.230582109914,763892353.4078814,59263747.82615138,77.72789112698355,87,58563750.91032794,89,59055055.85740326,0.511167496719583,0.9080219779639926,2.0984305827034118,2.5456514241209187,1.7943694512154198,0.4352214193423256,999,0.999,0.3585541640533451,0.20555944177267124,0.11409442579903221,0.028182775034279076
rician,42,39,1000,2,500,1.0,1.0,50.0,50.0,111,42886.23927262432,784901578.5926812,67215149.59055124,78.27467169513076,110,67119266.16682406,112,66787929.16830126,0.5254364740598828,0.8947681423767174,2.10974938838605,2.6699410159100605,1.6934439347194181,0.26109250005529194,997,0.997,0.36308381716541144,0.20896524643291975,0.11654131866373553,0.028460484957290703
rician,42,40,1000,2,500,1.0,1.0,50.0,50.0,99,44636.71251270637,855141658.6523484,70430464.53394264,78.47760552851548,98,69893150.88088325,100,69921274.94441,0.5307801614263338,0.8730019237852515,2.1449067490955187,2.736202012223116,1.6228931945873513,0.3636747486817864,997,0.997,0.36420927112273355,0.21053155650983804,0.11831586603059716,0.028429428746734847
rician,42,41,1000,2,500,1.0,1.0,50.0,50.0,64,45250.742078623356,904417012.7385694,59458147.7990475,77.74211376224754,63,56578001.03635287,65,59298529.60228261,0.5150502046881488,0.8791788282509426,2.0993650712461567,2.7792039729807327,1.7940264075823815,0.35952117491355917,995,0.995,0.3585824105407433,0.2049879707380432,0.11556858603915532,0.02793239960715303
rician,42,42,1000,2,500,1.0,1.0,50.0,50.0,71,49142.92561907957,1035946287.4587433,85731833.53350805,79.33142112015196,70,85056638.2670213,72,84852834.71264423,0.5235172690117614,0.8854752122055928,2.184000160913176,2.8313433549176232,1.501188610260971,1.5492201265130219,999,0.999,0.3618585256768129,0.20883525731766936,0.1181080471140131,0.027883375735390976
rician,42,43,1000,2,500,1.0,1.0,50.0,50.0,53,48100.37082254111,1005740087.2620827,75360940.74841598,78.77146311219214,52,75242913.13258925,54,75223550.2789122,0.5493704036412793,0.8561377117079441,2.202488530221242,2.7806967898228434,1.5497933254732024,0.5119776518941448,998,0.998,0.3725679228729833,0.21203943433836692,0.1185403256699899,0.02904900518356043
