N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,6,500,50,4,46,1.0,1.0,Frame-BF,500,13231.563847836474,1621883.0601555929,9.641085597649143e+19,0.13277165881526184,26.46312769567295,0.020069399994099513
1000,6,500,50,4,46,1.0,1.0,Frame-Int,500,6071.399981371671,114.15488859266043,1.0743548661977076e+18,0.11979635262259519,12.142799962743341,1.6282544000132475
1000,6,500,50,4,46,1.0,1.0,Frame-Gen,500,13212.989022000273,1480622.6327434778,9.731192173315865e+19,0.1327985007279979,26.425978044000544,0.06987649999791756
1000,6,500,50,4,46,1.0,1.0,FrameOnly-BF,500,13231.563847836474,1621883.0601555929,9.641085597649143e+19,0.13277165881526184,26.46312769567295,0.019362300023203716
1000,6,500,50,4,46,1.0,1.0,FrameOnly-Int,500,9285.701600917331,425.12116748280823,1.3715742068683866e+19,0.12714493296381416,18.571403201834663,0.09596830001100898
1000,6,500,50,4,46,1.0,1.0,FrameOnly-Gen,500,13212.989022000273,1480622.6327434778,9.731192173315865e+19,0.1327985007279979,26.425978044000544,0.06822680000914261
1000,6,500,50,4,46,1.0,1.0,N-H3-Fast,500,6185.050058108897,149.94240008294582,1.1978842761205804e+18,0.120110388497088,12.370100116217795,0.8135833000123966
1000,6,500,50,5,47,1.0,1.0,H1,500,10825.741645843289,580542.8836714625,3.1138477349992866e+19,0.12951066440442377,21.651483291686578,0.01877029999741353
1000,6,500,50,5,47,1.0,1.0,H2,500,9361.259959641571,765.7372180186212,1.4409254965053944e+19,0.12728725909062305,18.722519919283144,0.1882878000033088
1000,6,500,50,5,47,1.0,1.0,Coutino,500,12774.183958553702,655051.8541688472,8.610772835041078e+19,0.13244555306243774,25.548367917107402,0.6684926000016276
1000,6,500,50,5,47,1.0,1.0,MISO-EE,449,10904.684688214464,532437.2232781723,3.2998602516017627e+19,0.14440765864318147,24.286602869074528,0.9102171999984421
1000,6,500,50,5,47,1.0,1.0,Pareto-H2,500,9361.259959641571,765.7372180186212,1.4409254965053944e+19,0.12728725909062305,18.722519919283144,0.6039195999910589
1000,6,500,50,5,47,1.0,1.0,S-threshold-BF,500,13737.963340941165,1223308.0201481134,1.2697126332453976e+20,0.1335661278296417,27.47592668188233,0.0778279000078328
1000,6,500,50,5,47,1.0,1.0,S-threshold-Int,500,9541.150999096692,749.5526012349874,1.6158189422530042e+19,0.1276177987027062,19.082301998193383,0.773266500007594
