K,sigma,heuristic,K_label,K_mode,K_value,active_pct,off_pct,active_count_mean,active_count_std,u_bf_mean,u_bf_std,u_i_mean,u_i_std,u_g_mean,u_g_std,log10_u_g_mean,log10_u_g_std,u_g_vs_best_case_mean,u_bf_vs_best_case_mean,u_i_vs_best_case_mean,u_g_vs_best_h12_mean,log2_u_g_per_active_mean,min_channel_eig_mean,geom_channel_eig_mean,max_channel_eig_mean,condition_channel_eig_mean,sigma_over_geom_channel_eig_mean,elapsed_seconds_mean,elapsed_seconds_std,samples,selection_hashes
500,100.0,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,63594956429045.94,62630748591640.26,13.652092816770473,0.3711100961622777,0.22660342961450622,0.6658338355455095,0.20800564112989997,0.8072911508307523,0.09070254136407957,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,0.04109684327549874,0.46409694000612944,0.11409090062857902,10,10
500,100.0,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,430.0,32.235246409964226,11152.159109763634,2504.2042680564223,444903.38046235254,234936.37004347172,85957304274452.28,73428729432493.22,13.793820565714745,0.3782076772461839,0.3073260156821979,0.7278176120085437,0.00011217440389635585,1.057357030845172,0.10692759157654619,2345.225539493668,2767.9437945826876,3238.7877730160994,1.3862961035978953,0.037820038249234175,0.5038350599934347,0.12294557485213993,10,10
500,100.0,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,69586451090331.65,55076096393263.53,13.74147512154444,0.3011971108243348,0.2682529906341012,0.7013238401032036,0.24677146483811613,0.9850781746532637,0.09313485976093017,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,0.03865904450694687,0.3763384999940172,0.10005518344593976,10,10
500,1000.0,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13594.268836808402,1816.1187433118523,735150.4048023347,278443.6439933979,388949297191406.75,167718708228808.88,14.556456647279646,0.1769659226444115,0.719139362450701,0.8974516851865186,6.656786489913873e-05,2.017384875326935,0.09671100459721632,2824.3049117271357,3370.3268167916895,3988.0955867816047,1.4176555906561337,0.3014030543667406,0.35487239999929443,0.07807721871684514,10,10
500,1000.0,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,219151850100648.4,152841169723686.2,14.248144103994477,0.30242114612547943,0.3633388579114908,0.7084110453407062,7.533856760010612e-05,0.9592273272502683,0.09466262039812597,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,0.3917870363933309,0.01677275002002716,0.004859843805939966,10,10
500,1000.0,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,164909339993504.9,103270743709951.25,14.141780779718951,0.2744689568422956,0.28505399633650247,0.6468496009859805,0.17850604999047806,0.7566461340585784,0.093955957767773,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,0.4239206345727514,0.11433905001031235,0.029695749824990875,10,10
500,1000.0,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,44116557645410.34,23109987124132.297,13.595278649583983,0.21637142522017203,0.07956732994452186,0.39940342248620014,1.0,0.21873906061056805,0.09032507620775071,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,0.6832471292642716,0.45774105000309645,0.09703274533460671,10,10
500,1000.0,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,547487553987997.3,232845781530987.75,14.70212742040396,0.1889127856201361,1.0,1.0,5.299372479297363e-05,2.786612781171507,0.09767882026490755,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.2709641327655586,0.03819920999230817,0.008603034855821723,10,10
500,1000.0,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,547487553987997.3,232845781530987.75,14.70212742040396,0.1889127856201361,1.0,1.0,5.299372479297363e-05,2.786612781171507,0.09767882026490755,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.2709641327655586,0.46437671000603586,0.12093880407665974,10,10
500,1000.0,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,183502823355648.84,135208858495945.23,14.177615219350537,0.2779426507071996,0.3105455956503068,0.6658338355455095,0.20800564112989997,0.8362288807378851,0.0941940366313264,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,0.4109684327549875,0.46042842998867856,0.11722896222685217,10,10
500,1000.0,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,431.3,32.138761643846834,11213.994903715433,2512.1082059530636,539911.2169725668,277247.25489893416,236883667775838.0,158027710686341.8,14.291390233409498,0.28522656059333024,0.3987274632222952,0.7319045304452598,9.310719351463945e-05,1.0554688414836326,0.11049777189591052,2313.2045670459247,2778.9580214021507,3298.1185467882824,1.4350939780478094,0.376633645959111,0.4983934699906968,0.11230308814302814,10,10
500,1000.0,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,199736083346172.8,119133180121729.56,14.242168889718362,0.22862530806240886,0.3544361882700879,0.7013238401032036,0.24677146483811613,0.9680861523077839,0.0965295458696339,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,0.3865904450694687,0.3871770999976434,0.09416060552786745,10,10
750,1e-10,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956523785928.0,590541412272032.2,14.967960709840941,0.2352052513028368,0.6344073457855833,0.8900843448879879,5.492233301394332e-05,2.709486991204779,0.06629665227358773,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.826238959354696e-14,0.3450229299836792,0.07655085707813526,10,10
750,1e-10,H1,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17856.537660573413,4323.758803674699,1232497.107840939,547663.9995865057,515320666444857.6,473427924237481.5,14.53896735367357,0.42715175012982776,0.2538222905091188,0.6994157393948426,7.08205319499846e-05,0.937621963800007,0.06439653883042454,3742.370272835855,4430.367210833703,5239.841736565202,1.4080752072545746,2.3827236296396496e-14,0.023143719986546785,0.006036738348825864,10,10
750,1e-10,H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,16382.34329683708,3690.9730861991607,196.43347013629972,92.08648181742842,360613938375566.1,309224030819450.25,14.407391022136432,0.40038363017591044,0.18817000503558629,0.6440382229896009,0.4511922611487916,0.6999376885500451,0.06381375601395062,3913.473578483783,4092.9217389034466,4285.434744037113,1.0931221346240332,2.5624841425226e-14,0.1414690100122243,0.03693206378269062,10,10
750,1e-10,H3-Fast,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,13082.846402064824,3259.4775083619998,82.93799640797079,37.54247878223934,152256337796070.78,124586002702126.72,14.00509067868804,0.45842467350324445,0.07707057714988455,0.5122063221265778,0.9921497153704817,0.28214490391276875,0.062031872262638565,3138.271474490802,3268.5888900830987,3415.3530865672246,1.0960297433520072,3.256033901661771e-14,0.4699575200211257,0.10232851737819268,10,10
750,1e-10,H3-threshold-BF,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130796781.5,901839465954102.0,15.169648261470432,0.24679234005049017,1.0,1.0,4.174604886357423e-05,4.2132287500114405,0.06718997433245047,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300776e-14,0.02106258001876995,0.0035917806963398735,10,10
750,1e-10,H3-threshold-Gen,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130796781.5,901839465954102.0,15.169648261470432,0.24679234005049017,1.0,1.0,4.174604886357423e-05,4.2132287500114405,0.06718997433245047,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300776e-14,0.25491796000860634,0.05806122168969787,10,10
750,1e-10,H3-threshold-Int,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17267.678851212764,4837.414128163796,160.0328107301146,84.13117825193588,515535736615132.5,624222449376005.9,14.480404855367201,0.4761890296317148,0.24676228880741222,0.6755074459568727,0.5423254663357866,0.8558179912636616,0.06413715161918357,4147.536559289099,4314.20874203024,4518.094832199852,1.0885830831240324,2.479489041177696e-14,0.22637790999142454,0.054593237338504255,10,10
750,1e-10,MISO-EE,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,626.6,53.905678942224846,18359.62163343643,4152.939282532639,1134201.2705771402,581729.934061018,558541309906280.5,488412622307775.0,14.594856844023543,0.3976710375832691,0.28303701718790486,0.720699272228065,7.995912032145234e-05,1.055369514126851,0.07774885366941711,3890.78675071029,4558.97953448999,5325.638035756698,1.3730195262828748,2.2989595592581503e-14,0.5076072900206782,0.10955491682352071,10,10
750,1e-10,Pareto-H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,727.6,29.855950458455982,17638.59151229307,3461.4187195161007,135.36343271806837,61.80471423248615,460672362233685.9,377320249704519.6,14.546380646821627,0.33989903484723677,0.2522657491027511,0.6965572402957598,0.6634502574685563,1.001868936284285,0.0664874674875464,4189.063083526402,4406.1181734136635,4629.109823092722,1.1049710879601091,2.3490758751114304e-14,0.4042653400218114,0.09794467567965445,10,10
750,1e-09,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956523786587.8,590541412272306.6,14.967960709841227,0.23520525130279807,0.6344073457856292,0.8900843448879879,5.492233301394332e-05,2.7094869912041775,0.06629665227358902,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.826238959354696e-13,0.3409531600191258,0.08351898078393254,10,10
750,1e-09,H1,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17856.537660573413,4323.758803674699,1232497.107840939,547663.9995865057,515320666445223.9,473427924237737.7,14.538967353673948,0.4271517501297353,0.2538222905091768,0.6994157393948426,7.08205319499846e-05,0.9376219638000226,0.0643965388304262,3742.370272835855,4430.367210833703,5239.841736565202,1.4080752072545746,2.3827236296396497e-13,0.023593010019976646,0.0076483920884838396,10,10
750,1e-09,H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,16382.34329683708,3690.9730861991607,196.43347013629972,92.08648181742842,360613938375846.7,309224030819632.9,14.40739102213683,0.40038363017581624,0.18817000503563935,0.6440382229896009,0.4511922611487916,0.6999376885500934,0.0638137560139524,3913.473578483783,4092.9217389034466,4285.434744037113,1.0931221346240332,2.5624841425226e-13,0.140074290020857,0.035044569529233446,10,10
750,1e-09,H3-Fast,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,13082.846402064824,3259.4775083619998,82.93799640797079,37.54247878223934,152256337796217.62,124586002702222.17,14.005090678688552,0.45842467350310545,0.07707057714992224,0.5122063221265778,0.9921497153704817,0.28214490391285396,0.06203187226264082,3138.271474490802,3268.5888900830987,3415.3530865672246,1.0960297433520072,3.256033901661772e-13,0.47682995003415274,0.11750691858293039,10,10
750,1e-09,H3-threshold-BF,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130797715.2,901839465954480.6,15.169648261470687,0.2467923400504532,1.0,1.0,4.174604886357423e-05,4.2132287500102255,0.06718997433245161,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300775e-13,0.02115584003040567,0.003761536315337905,10,10
750,1e-09,H3-threshold-Gen,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130797715.2,901839465954480.6,15.169648261470687,0.2467923400504532,1.0,1.0,4.174604886357423e-05,4.2132287500102255,0.06718997433245161,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300775e-13,0.25804955000057817,0.06117886251534523,10,10
750,1e-09,H3-threshold-Int,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17267.678851212764,4837.414128163796,160.0328107301146,84.13117825193588,515535736615487.9,624222449376321.0,14.480404855367587,0.4761890296316113,0.24676228880746504,0.6755074459568727,0.5423254663357866,0.855817991263687,0.06413715161918529,4147.536559289099,4314.20874203024,4518.094832199852,1.0885830831240324,2.479489041177696e-13,0.2243224099976942,0.051357668204583054,10,10
750,1e-09,MISO-EE,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,626.6,53.905678942224846,18359.62163343643,4152.939282532639,1134201.2705771402,581729.934061018,558541309906672.5,488412622308034.3,14.594856844023903,0.3976710375831865,0.2830370171879641,0.720699272228065,7.995912032145234e-05,1.0553695141268413,0.07774885366941907,3890.78675071029,4558.97953448999,5325.638035756698,1.3730195262828748,2.29895955925815e-13,0.5187855900032445,0.12596209209055534,10,10
750,1e-09,Pareto-H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,727.6,29.855950458455982,17638.59151229307,3461.4187195161007,135.36343271806837,61.80471423248615,460672362234027.0,377320249704726.6,14.546380646821992,0.33989903484716466,0.2522657491028087,0.6965572402957598,0.6634502574685563,1.00186893628426,0.0664874674875481,4189.063083526402,4406.1181734136635,4629.109823092722,1.1049710879601091,2.3490758751114303e-13,0.4169377300189808,0.11240269130261499,10,10
750,1e-08,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956523793156.4,590541412275028.9,14.967960709844101,0.23520525130241374,0.6344073457860651,0.8900843448879879,5.492233301394332e-05,2.7094869911980277,0.06629665227360174,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.826238959354696e-12,0.3437771999975666,0.08599394993965563,10,10
750,1e-08,H1,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17856.537660573413,4323.758803674699,1232497.107840939,547663.9995865057,515320666448891.1,473427924240301.5,14.538967353677702,0.42715175012881185,0.2538222905097551,0.6994157393948426,7.08205319499846e-05,0.9376219638001659,0.06439653883044284,3742.370272835855,4430.367210833703,5239.841736565202,1.4080752072545746,2.38272362963965e-12,0.023867279989644885,0.007025095997589804,10,10
750,1e-08,H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,16382.34329683708,3690.9730861991607,196.43347013629972,92.08648181742842,360613938378659.8,309224030821456.94,14.407391022140839,0.40038363017487816,0.18817000503617326,0.6440382229896009,0.4511922611487916,0.6999376885505784,0.06381375601397014,3913.473578483783,4092.9217389034466,4285.434744037113,1.0931221346240332,2.5624841425225997e-12,0.14076615001540632,0.034723232920458785,10,10
750,1e-08,H3-Fast,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,13082.846402064824,3259.4775083619998,82.93799640797079,37.54247878223934,152256337797684.12,124586002703178.28,14.005090678693644,0.45842467350171157,0.07707057715029755,0.5122063221265778,0.9921497153704817,0.2821449039136956,0.06203187226266339,3138.271474490802,3268.5888900830987,3415.3530865672246,1.0960297433520072,3.256033901661771e-12,0.4702829000190832,0.09650179166042107,10,10
750,1e-08,H3-threshold-BF,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130807066.5,901839465958268.0,15.16964826147325,0.24679234005008355,1.0,1.0,4.174604886357423e-05,4.213228749997998,0.06718997433246296,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-12,0.021682080009486526,0.004161228664285506,10,10
750,1e-08,H3-threshold-Gen,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130807066.5,901839465958268.0,15.16964826147325,0.24679234005008355,1.0,1.0,4.174604886357423e-05,4.213228749997998,0.06718997433246296,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-12,0.25512337997788564,0.0621261772238608,10,10
750,1e-08,H3-threshold-Int,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17267.678851212764,4837.414128163796,160.0328107301146,84.13117825193588,515535736619028.8,624222449379446.4,14.480404855371466,0.47618902963057474,0.2467622888079855,0.6755074459568727,0.5423254663357866,0.855817991263908,0.06413715161920247,4147.536559289099,4314.20874203024,4518.094832199852,1.0885830831240324,2.479489041177696e-12,0.23066933000227435,0.056509550462220434,10,10
750,1e-08,MISO-EE,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,626.6,53.905678942224846,18359.62163343643,4152.939282532639,1134201.2705771402,581729.934061018,558541309910591.2,488412622310622.4,14.594856844027523,0.3976710375823577,0.2830370171885547,0.720699272228065,7.995912032145234e-05,1.055369514126729,0.07774885366943873,3890.78675071029,4558.97953448999,5325.638035756698,1.3730195262828748,2.2989595592581502e-12,0.5099492599838413,0.12362193669103466,10,10
750,1e-08,Pareto-H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,727.6,29.855950458455982,17638.59151229307,3461.4187195161007,135.36343271806837,61.80471423248615,460672362237437.8,377320249706781.75,14.546380646825668,0.33989903484644474,0.25226574910338423,0.6965572402957598,0.6634502574685563,1.0018689362840056,0.06648746748756498,4189.063083526402,4406.1181734136635,4629.109823092722,1.1049710879601091,2.3490758751114302e-12,0.40410409999312835,0.11153826751640142,10,10
750,1e-07,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956523858851.0,590541412302255.6,14.967960709872841,0.23520525129856493,0.6344073457904339,0.8900843448879879,5.492233301394332e-05,2.709486991136648,0.06629665227372904,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.826238959354696e-11,0.3428104699938558,0.07998114224077815,10,10
750,1e-07,H1,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17856.537660573413,4323.758803674699,1232497.107840939,547663.9995865057,515320666485552.5,473427924265938.9,14.538967353715256,0.4271517501195706,0.2538222905155342,0.6994157393948426,7.08205319499846e-05,0.9376219638016,0.06439653883060917,3742.370272835855,4430.367210833703,5239.841736565202,1.4080752072545746,2.3827236296396495e-11,0.023737909994088112,0.006470122822866035,10,10
750,1e-07,H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,16382.34329683708,3690.9730861991607,196.43347013629972,92.08648181742842,360613938406782.1,309224030839690.94,14.407391022180928,0.4003836301654883,0.18817000504150902,0.6440382229896009,0.4511922611487916,0.6999376885554283,0.06381375601414771,3913.473578483783,4092.9217389034466,4285.434744037113,1.0931221346240332,2.5624841425225995e-11,0.14222238999791442,0.035811603849537486,10,10
750,1e-07,H3-Fast,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,13082.846402064824,3259.4775083619998,82.93799640797079,37.54247878223934,152256337812351.5,124586002712740.31,14.005090678744594,0.4584246734877765,0.07707057715405205,0.5122063221265778,0.9921497153704817,0.2821449039221227,0.062031872262889046,3138.271474490802,3268.5888900830987,3415.3530865672246,1.0960297433520072,3.256033901661771e-11,0.4675427700043656,0.10125901841775914,10,10
750,1e-07,H3-threshold-BF,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130900563.2,901839465996135.1,15.169648261498889,0.2467923400463914,1.0,1.0,4.174604886357423e-05,4.213228749875845,0.06718997433257654,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-11,0.021875850006472318,0.004154651900092809,10,10
750,1e-07,H3-threshold-Gen,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649130900563.2,901839465996135.1,15.169648261498889,0.2467923400463914,1.0,1.0,4.174604886357423e-05,4.213228749875845,0.06718997433257654,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-11,0.2614876799751073,0.06338906534610778,10,10
750,1e-07,H3-threshold-Int,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17267.678851212764,4837.414128163796,160.0328107301146,84.13117825193588,515535736654445.4,624222449410742.5,14.480404855410256,0.47618902962020304,0.24676228881319143,0.6755074459568727,0.5423254663357866,0.8558179912661255,0.06413715161937426,4147.536559289099,4314.20874203024,4518.094832199852,1.0885830831240324,2.4794890411776956e-11,0.22994384999619796,0.05863290564334877,10,10
750,1e-07,MISO-EE,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,626.6,53.905678942224846,18359.62163343643,4152.939282532639,1134201.2705771402,581729.934061018,558541309949784.8,488412622336500.7,14.594856844063717,0.3976710375740759,0.2830370171944643,0.720699272228065,7.995912032145234e-05,1.055369514125634,0.07774885366963527,3890.78675071029,4558.97953448999,5325.638035756698,1.3730195262828748,2.29895955925815e-11,0.5147901299758815,0.12804054982353436,10,10
750,1e-07,Pareto-H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,727.6,29.855950458455982,17638.59151229307,3461.4187195161007,135.36343271806837,61.80471423248615,460672362271546.7,377320249727340.7,14.546380646862422,0.3398990348392383,0.2522657491091405,0.6965572402957598,0.6634502574685563,1.0018689362814834,0.06648746748773383,4189.063083526402,4406.1181734136635,4629.109823092722,1.1049710879601091,2.3490758751114304e-11,0.4052388999960385,0.11508212066360105,10,10
750,1e-06,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956524515799.2,590541412574503.6,14.967960710160247,0.23520525126007,0.6344073458341206,0.8900843448879879,5.492233301394332e-05,2.7094869905228327,0.06629665227500203,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.826238959354696e-10,0.34221980997826906,0.07801661421420561,10,10
750,1e-06,H1,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17856.537660573413,4323.758803674699,1232497.107840939,547663.9995865057,515320666852172.4,473427924522315.1,14.538967354090781,0.4271517500271688,0.253822290573327,0.6994157393948426,7.08205319499846e-05,0.937621963815934,0.06439653883227245,3742.370272835855,4430.367210833703,5239.841736565202,1.4080752072545746,2.3827236296396496e-10,0.02311374000273645,0.006341022761167822,10,10
750,1e-06,H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,16382.34329683708,3690.9730861991607,196.43347013629972,92.08648181742842,360613938688003.7,309224031022033.25,14.407391022581805,0.40038363007159494,0.1881700050948643,0.6440382229896009,0.4511922611487916,0.699937688603914,0.06381375601592329,3913.473578483783,4092.9217389034466,4285.434744037113,1.0931221346240332,2.5624841425225994e-10,0.14661198001122103,0.03462626475832852,10,10
750,1e-06,H3-Fast,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,13082.846402064824,3259.4775083619998,82.93799640797079,37.54247878223934,152256337959024.53,124586002808356.9,14.005090679254067,0.458424673348436,0.07707057719159677,0.5122063221265778,0.9921497153704817,0.28214490400638936,0.06203187226514563,3138.271474490802,3268.5888900830987,3415.3530865672246,1.0960297433520072,3.256033901661771e-10,0.46728363001020623,0.09697875642162808,10,10
750,1e-06,H3-threshold-BF,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649131835540.5,901839466374779.6,15.16964826175529,0.24679234000946298,1.0,1.0,4.174604886357423e-05,4.213228748654304,0.06718997433371218,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-10,0.02161653999937698,0.0035232369887589488,10,10
750,1e-06,H3-threshold-Gen,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,25207.211331998024,3501.9974331584604,2137204.825214906,735777.7863457849,1696649131835540.5,901839466374779.6,15.16964826175529,0.24679234000946298,1.0,1.0,4.174604886357423e-05,4.213228748654304,0.06718997433371218,5367.37639553603,6256.4342452282435,7358.689403721134,1.3790269956177816,1.6275942757300773e-10,0.2561976900091395,0.056753703131483105,10,10
750,1e-06,H3-threshold-Int,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,17267.678851212764,4837.414128163796,160.0328107301146,84.13117825193588,515535737008594.6,624222449723651.8,14.480404855798142,0.4761890295164838,0.2467622888652453,0.6755074459568727,0.5423254663357866,0.8558179912882883,0.0641371516210923,4147.536559289099,4314.20874203024,4518.094832199852,1.0885830831240324,2.479489041177696e-10,0.2243324099923484,0.05012342214762944,10,10
750,1e-06,MISO-EE,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,626.6,53.905678942224846,18359.62163343643,4152.939282532639,1134201.2705771402,581729.934061018,558541310341722.3,488412622595300.6,14.594856844425658,0.39767103749124594,0.28303701725355945,0.720699272228065,7.995912032145234e-05,1.055369514114675,0.0777488536716008,3890.78675071029,4558.97953448999,5325.638035756698,1.3730195262828748,2.29895955925815e-10,0.5153740999987348,0.12222413719822706,10,10
750,1e-06,Pareto-H2,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,727.6,29.855950458455982,17638.59151229307,3461.4187195161007,135.36343271806837,61.80471423248615,460672362612632.1,377320249932919.75,14.546380647229986,0.33989903476718825,0.25226574916669897,0.6965572402957598,0.6634502574685563,1.0018689362562438,0.06648746748942239,4189.063083526402,4406.1181734136635,4629.109823092722,1.1049710879601091,2.3490758751114303e-10,0.40629053000593557,0.10501192151295548,10,10
750,1e-05,Coutino,"K<=750 (25% off, 75% active)",off_pct,25.0,75.0,25.0,750.0,0.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1060956531085281.0,590541415297019.0,14.967960713034302,0.23520525087513644,0.6344073462709942,0.8900843448879879,5.492233301394332e-05,2.7094869843845784,0.0662966522877319,4779.7388590104765,5566.683661913597,6485.028119478755,1.3610082531950747,1.8262389593546962e-09,0.34808787002693864,0.10059110700650094,10,10
