sigma,heuristic,selection_hash,active_count,turned_off_fraction,u_bf,u_i,u_g,log10_u_g,log2_u_g_per_active,min_channel_eig,geom_channel_eig,max_channel_eig,condition_channel_eig,sigma_over_min_channel_eig,sigma_over_geom_channel_eig,sigma_over_max_channel_eig,elapsed_seconds,sample,seed,N,L,K,K_mode,K_value,active_pct,off_pct,K_label,P,best_u_g_case,best_u_bf_case,best_u_i_case,u_g_vs_best_case,u_bf_vs_best_case,u_i_vs_best_case,best_h12_u_g,u_g_vs_best_h12,h2_u_bf,h2_u_i,bf_vs_h2,interference_score_vs_h2
1.0,H3-Fast,534115175d3b,500,0.5,6459.2310111297265,45.68986188992858,6757310914983.049,12.829773901987723,0.08523917275213136,1482.9722977842848,1611.2890154044476,1776.2118097073485,1.197737686915119,0.0006743214296680418,0.0006206211241060259,0.0005629959189184546,0.3755214000120759,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,284227131077039.8,16486.68916805364,45.68986188992858,0.02377433459422802,0.3917846054649844,1.0,88856346760252.39,0.07604758873572955,10811.861366219688,313.5358322262764,0.5974208133403179,6.862262638955123
10.0,H1,a9448c1cf42e,500,0.5,12338.13914988916,348819.9400472939,89908281865558.94,13.953799698439008,0.0927070384973507,2614.2846055315626,3069.2332861714867,3398.8912637505314,1.3001228927251531,0.0038251382343150427,0.0032581426915494725,0.0029421358978590647,0.011761500034481287,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.31355574693678523,0.7483697317346681,0.0001309840884776651,89908281865558.94,1.0,10811.861366219688,313.5358322262764,1.1411669768942967,0.0008988472166578734
10.0,H2,6cd29d405822,500,0.5,10811.861366219688,313.5358322262764,53965453567914.24,13.73211583156276,0.09123420276623175,2534.156743695384,2700.3626451876507,2825.376458391472,1.1149177987591339,0.003946085823175127,0.0037032063148337213,0.003539351356276659,0.08434649999253452,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.1882048878163662,0.6557933649389047,0.14572453032084243,89908281865558.94,0.6002278371708795,10811.861366219688,313.5358322262764,1.0,1.0
10.0,Coutino,2946a6cc23de,500,0.5,14043.000897925845,295073.66785600036,151674726930553.78,14.180913221729417,0.09421594808484522,3082.052231413886,3499.3295334859476,3823.4880354410393,1.2405656193850487,0.003244591346660117,0.0028576902816118154,0.002615412918075602,0.261907699983567,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.5289666458675917,0.8517781074648424,0.00015484222032386097,89908281865558.94,1.6869939429757432,10811.861366219688,313.5358322262764,1.2988513653903713,0.0010625679834612887
10.0,MISO-EE,36e1ef1401ba,459,0.5409999999999999,12488.128741653316,275494.04391311854,94787840622058.12,13.976752629643592,0.10115417698410428,2698.395907432993,3110.2015776836765,3407.6677884893315,1.262849450335505,0.0037059054130841327,0.0032152256856121534,0.0029345583609349268,0.37595839996356517,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.330573241419706,0.7574673492268927,0.00016584700431613545,89908281865558.94,1.0542726282301296,10811.861366219688,313.5358322262764,1.1550396660348343,0.0011380857015012454
10.0,Pareto-H2,a12356493aaa,499,0.501,12244.633799469211,214.41322991997004,88717144802604.02,13.948007556400492,0.09285426486835274,2912.090687056821,3059.028428242332,3228.8141910444115,1.1087615524459147,0.0034339589918838537,0.003269011790696511,0.0030971122549375753,0.28192780003882945,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.30940164829615724,0.7426981654506907,0.21309254987195692,89908281865558.94,0.9867516424712014,10811.861366219688,313.5358322262764,1.1325185724010522,1.4622970436260112
10.0,H3-threshold-BF,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,286737789831308.7,14.457484933384851,0.09605345076324377,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.0027949729740738604,0.002436070442831331,0.0021846141826548453,0.03103840001858771,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,89908281865558.94,3.1892255516579837,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
10.0,H3-threshold-Int,4e4ba34b3bcb,500,0.5,11471.150823223496,230.19089017808437,68528620555779.68,13.835871989791384,0.09192354376030622,2782.339994030163,2867.1842824730134,2926.353588909327,1.0517598838345286,0.0035940970627084306,0.003487742333525478,0.003417222046542596,0.42294269998092204,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.2389940321298281,0.6957825616953595,0.19848683783524698,89908281865558.94,0.7622058739622168,10811.861366219688,313.5358322262764,1.060978349117912,1.3620688116011594
10.0,H3-threshold-Gen,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,286737789831308.7,14.457484933384851,0.09605345076324377,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.0027949729740738604,0.002436070442831331,0.0021846141826548453,0.38861390005331486,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,89908281865558.94,3.1892255516579837,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
10.0,H3-Fast,534115175d3b,500,0.5,6459.2310111297265,45.68986188992858,6909787953202.084,12.839464719998329,0.0853035571533551,1482.9722977842848,1611.2890154044476,1776.2118097073485,1.197737686915119,0.006743214296680418,0.006206211241060259,0.005629959189184547,0.38386559998616576,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,286737789831308.7,16486.68916805364,45.68986188992858,0.024097932669660305,0.3917846054649844,1.0,89908281865558.94,0.07685374261221434,10811.861366219688,313.5358322262764,0.5974208133403179,6.862262638955123
100.0,H1,a9448c1cf42e,500,0.5,12338.13914988916,348819.9400472939,100946964757042.55,14.004093265240185,0.09304118172244853,2614.2846055315626,3069.2332861714867,3398.8912637505314,1.3001228927251531,0.03825138234315043,0.032581426915494725,0.029421358978590644,0.01254749996587634,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.32275496378269514,0.7483697317346681,0.0001309840884776651,100946964757042.55,1.0,10811.861366219688,313.5358322262764,1.1411669768942967,0.0008988472166578734
100.0,H2,6cd29d405822,500,0.5,10811.861366219688,313.5358322262764,61505696079792.664,13.788915337913139,0.09161157051807385,2534.156743695384,2700.3626451876507,2825.376458391472,1.1149177987591339,0.03946085823175127,0.037032063148337215,0.03539351356276659,0.0884924998972565,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.1966504764005598,0.6557933649389047,0.14572453032084243,100946964757042.55,0.6092872255032485,10811.861366219688,313.5358322262764,1.0,1.0
100.0,Coutino,2946a6cc23de,500,0.5,14043.000897925845,295073.66785600036,167897509635654.6,14.22504425444946,0.09450914831974341,3082.052231413886,3499.3295334859476,3823.4880354410393,1.2405656193850487,0.032445913466601174,0.028576902816118153,0.026154129180756023,0.27777960000094026,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.5368141060217452,0.8517781074648424,0.00015484222032386097,100946964757042.55,1.6632249423224115,10811.861366219688,313.5358322262764,1.2988513653903713,0.0010625679834612887
100.0,MISO-EE,7eb85df14a99,459,0.5409999999999999,12489.928945007465,288574.20626249164,106251435394891.78,14.026334805827009,0.10151301886660831,2691.8800906276815,3110.1823951818346,3417.621786742549,1.2696040208632182,0.03714875723780193,0.03215245515983752,0.02926011309616369,0.38772070000413805,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.3397148023744341,0.7575765405469813,0.0001583296805410542,100946964757042.55,1.0525471038244285,10811.861366219688,313.5358322262764,1.155206168664971,0.001086499851414576
100.0,Pareto-H2,a12356493aaa,499,0.501,12244.633799469211,214.41322991997004,99598100380238.83,13.998251055268604,0.09318874440838365,2912.090687056821,3059.028428242332,3228.8141910444115,1.1087615524459147,0.03433958991883854,0.03269011790696511,0.030971122549375753,0.2800552999833599,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.31844227667881986,0.7426981654506907,0.21309254987195692,100946964757042.55,0.9866378906978517,10811.861366219688,313.5358322262764,1.1325185724010522,1.4622970436260112
100.0,H3-threshold-BF,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,312766575528202.4,14.495220335055075,0.09630415934520412,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.027949729740738602,0.02436070442831331,0.021846141826548454,0.03187319997232407,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,100946964757042.55,3.098325702817947,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
100.0,H3-threshold-Int,4e4ba34b3bcb,500,0.5,11471.150823223496,230.19089017808437,77515766872822.92,13.889390047918207,0.09227911004205684,2782.339994030163,2867.1842824730134,2926.353588909327,1.0517598838345286,0.035940970627084304,0.03487742333525478,0.03417222046542596,0.3740117000415921,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.2478390369620339,0.6957825616953595,0.19848683783524698,100946964757042.55,0.7678860583811169,10811.861366219688,313.5358322262764,1.060978349117912,1.3620688116011594
100.0,H3-threshold-Gen,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,312766575528202.4,14.495220335055075,0.09630415934520412,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.027949729740738602,0.02436070442831331,0.021846141826548454,0.3888637999771163,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,100946964757042.55,3.098325702817947,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
100.0,H3-Fast,534115175d3b,500,0.5,6459.2310111297265,45.68986188992858,8580243743076.214,12.93349962523442,0.08592831154056278,1482.9722977842848,1611.2890154044476,1776.2118097073485,1.197737686915119,0.06743214296680418,0.062062112410602596,0.05629959189184547,0.3824472000123933,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,312766575528202.4,16486.68916805364,45.68986188992858,0.02743337816256689,0.3917846054649844,1.0,100946964757042.55,0.08499754067620557,10811.861366219688,313.5358322262764,0.5974208133403179,6.862262638955123
1000.0,H1,a9448c1cf42e,500,0.5,12338.13914988916,348819.9400472939,275238177313300.94,14.439708673191952,0.09593534784693013,2614.2846055315626,3069.2332861714867,3398.8912637505314,1.3001228927251531,0.3825138234315043,0.32581426915494727,0.29421358978590645,0.012548899976536632,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.4042043961180516,0.7483697317346681,0.0001309840884776651,275238177313300.94,1.0,10811.861366219688,313.5358322262764,1.1411669768942967,0.0008988472166578734
1000.0,H2,6cd29d405822,500,0.5,10811.861366219688,313.5358322262764,187633241905804.78,14.273309782323125,0.09482981754585963,2534.156743695384,2700.3626451876507,2825.376458391472,1.1149177987591339,0.3946085823175127,0.37032063148337213,0.3539351356276659,0.08734359999652952,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.2755510953332528,0.6557933649389047,0.14572453032084243,275238177313300.94,0.6817122673073935,10811.861366219688,313.5358322262764,1.0,1.0
1000.0,Coutino,1293887d0b69,500,0.5,14049.519080524795,347509.556042403,410852008939944.75,14.61368541488126,0.09709122429907949,3057.7576781213484,3499.1598900648464,3862.1966285540975,1.2630813279249085,0.32703703342980034,0.2857828825825584,0.25892001267019205,0.2775406000437215,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.6033617494074047,0.8521734677783964,0.0001314780013829419,275238177313300.94,1.4927144662503555,10811.861366219688,313.5358322262764,1.2994542386957315,0.0009022365767346521
1000.0,MISO-EE,f290b5cbd8eb,461,0.5389999999999999,12567.291840461789,303637.8406210989,291566849372736.56,14.464738143950035,0.10423171372142408,2700.867811684582,3129.0291662764694,3429.746417406411,1.2698683003175981,0.37025136723602964,0.3195879446499361,0.29156674526281867,0.38931359990965575,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.428184067447153,0.7622689863537616,0.00015047486109263857,275238177313300.94,1.0593256074387125,10811.861366219688,313.5358322262764,1.1623615411613328,0.0010325980173779754
1000.0,Pareto-H2,a12356493aaa,499,0.501,12244.633799469211,214.41322991997004,271588989095958.62,14.43391215856943,0.09608901466670959,2912.090687056821,3059.028428242332,3228.8141910444115,1.1087615524459147,0.34339589918838537,0.3269011790696511,0.3097112254937575,0.28543859999626875,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.39884533607009554,0.7426981654506907,0.21309254987195692,275238177313300.94,0.9867417076622024,10811.861366219688,313.5358322262764,1.1325185724010522,1.4622970436260112
1000.0,H3-threshold-BF,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,680938109423518.2,14.833107640609823,0.09854903401166033,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.27949729740738605,0.2436070442831331,0.21846141826548454,0.03009320003911853,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,275238177313300.94,2.473995853592698,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
1000.0,H3-threshold-Int,4e4ba34b3bcb,500,0.5,11471.150823223496,230.19089017808437,223691686016646.2,14.349649842906677,0.09533700992989542,2782.339994030163,2867.1842824730134,2926.353588909327,1.0517598838345286,0.359409706270843,0.34877423335254776,0.34172220465425956,0.36745699995663017,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.3285051650377204,0.6957825616953595,0.19848683783524698,275238177313300.94,0.8127204161871052,10811.861366219688,313.5358322262764,1.060978349117912,1.3620688116011594
1000.0,H3-threshold-Gen,a0cc89a2597a,500,0.5,16486.68916805364,499837.14349238575,680938109423518.2,14.833107640609823,0.09854903401166033,3577.852126929274,4104.971606805207,4577.467307223801,1.2793897413397173,0.27949729740738605,0.2436070442831331,0.21846141826548454,0.38621929998043925,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,1.0,1.0,9.140949704275948e-05,275238177313300.94,2.473995853592698,10811.861366219688,313.5358322262764,1.5248705666504607,0.0006272759764022072
1000.0,H3-Fast,534115175d3b,500,0.5,6459.2310111297265,45.68986188992858,46591673165282.016,13.668308306786528,0.09081027474779296,1482.9722977842848,1611.2890154044476,1776.2118097073485,1.197737686915119,0.6743214296680419,0.620621124106026,0.5629959189184547,0.37645919993519783,4,46,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,680938109423518.2,16486.68916805364,45.68986188992858,0.06842277223215851,0.3917846054649844,1.0,275238177313300.94,0.16927765479367773,10811.861366219688,313.5358322262764,0.5974208133403179,6.862262638955123
1e-10,H1,e61fa61bf9d8,750,0.25,22716.21982606501,1424913.7463188171,1016774453090842.4,15.007224625841529,0.06647056148115794,4818.185198299076,5646.848764049219,6469.98797107314,1.3428267500712068,2.0754702421007434e-14,1.770899207300399e-14,1.5455979276482885e-14,0.018700199900195003,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.3635181822866109,0.7775429388479578,0.00011344138987876367,1016774453090842.4,1.0,20453.283926092452,350.89231120049953,1.110639245421402,0.0002462551239378592
1e-10,H2,e2eb366f18a8,750,0.25,20453.283926092452,350.89231120049953,681672971105748.6,14.833576074206256,0.06570143081140634,4848.359508149063,5109.683715440793,5392.223899293718,1.1121749305575492,2.062553319982176e-14,1.9570682955935832e-14,1.8545223986915337e-14,0.11130140000022948,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.24371237752581082,0.7000859568517589,0.4606661094588629,1016774453090842.4,0.6704269260833262,20453.283926092452,350.89231120049953,1.0,1.0
1e-10,Coutino,0e86417f4e72,750,0.25,25469.802554081678,1388831.2326094806,1615326028378011.2,15.208260191085358,0.06736099573749799,5542.053271984377,6339.646581229707,7150.680043098061,1.290258265694675,1.8043853981972678e-14,1.5773749958882237e-14,1.398468388982408e-14,0.2741599000291899,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.5775129182791953,0.8717940432613074,0.00011638865259103423,1016774453090842.4,1.5886768431953238,20453.283926092452,350.89231120049953,1.2452671485965932,0.0002526529523253927
1e-10,MISO-EE,221492dabc22,684,0.31599999999999995,23001.775924606914,1303251.4927865863,1071737262043610.6,15.03008833047794,0.0729954279146979,4937.864342455705,5721.660469028584,6523.57697493311,1.321133292148888,2.0251670168457458e-14,1.7477443924067355e-14,1.5329013574033186e-14,0.4227423999691382,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.3831685387084707,0.7873171059306106,0.00012403146801246958,1016774453090842.4,1.0540560483061798,20453.283926092452,350.89231120049953,1.1246006268589137,0.00026924374393021307
1e-10,Pareto-H2,8e16cabcfb5c,726,0.274,20760.157636476884,178.8165894150734,722427736806545.5,14.858794411877405,0.06798876943935385,4834.068462289976,5184.4012059631095,5513.211418685572,1.1404909677414612,2.068650884448343e-14,1.9288630649375627e-14,1.8138248727606644e-14,0.32948439999017864,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.25828306063260476,0.710589794570115,0.9039664405216357,1016774453090842.4,0.7105093313570902,20453.283926092452,350.89231120049953,1.0150036400752718,1.9623028956558377
1e-10,H3-threshold-BF,b88c2c91f5b1,750,0.25,29215.38951883786,1662928.5825504065,2797038780000227.0,15.446698487759926,0.06841709557299178,6502.770740485337,7272.347483478714,8281.452311572413,1.2735267230033582,1.5378060213227887e-14,1.3750718076546749e-14,1.2075176700620623e-14,0.017933700000867248,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,1.0,1.0,9.720453273576646e-05,1016774453090842.4,2.750894037018384,20453.283926092452,350.89231120049953,1.4283960279633876,0.0002110086475646126
1e-10,H3-threshold-Int,09d1276265dc,750,0.25,21639.045806779504,319.23749950528145,854875337973441.1,14.93190278843867,0.06613694317738848,5167.444080636667,5407.240634652988,5614.388331243117,1.0864923245674258,1.9351926879038285e-14,1.84937210597097e-14,1.7811379281250818e-14,0.18326650001108646,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.3056358546352982,0.7406728495893171,0.506344637112685,1016774453090842.4,0.8407718500152594,20453.283926092452,350.89231120049953,1.0579741563737042,1.099157560575663
1e-10,H3-threshold-Gen,b88c2c91f5b1,750,0.25,29215.38951883786,1662928.5825504065,2797038780000227.0,15.446698487759926,0.06841709557299178,6502.770740485337,7272.347483478714,8281.452311572413,1.2735267230033582,1.5378060213227887e-14,1.3750718076546749e-14,1.2075176700620623e-14,0.23458140005823225,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,1.0,1.0,9.720453273576646e-05,1016774453090842.4,2.750894037018384,20453.283926092452,350.89231120049953,1.4283960279633876,0.0002110086475646126
1e-10,H3-Fast,b3e59db208b8,750,0.25,16790.227043480514,161.6441958397627,310424268991424.44,14.491955667086929,0.06418831290714426,4171.197906936376,4197.482718464323,4237.2765359111845,1.0158416432039643,2.3973928408840976e-14,2.3823802671088942e-14,2.360006460576593e-14,0.38826650008559227,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780000227.0,29215.38951883786,161.6441958397627,0.11098318379103748,0.5747048839672086,1.0,1016774453090842.4,0.30530297850008037,20453.283926092452,350.89231120049953,0.8209061735099203,2.170769630035698
1e-09,H1,e61fa61bf9d8,750,0.25,22716.21982606501,1424913.7463188171,1016774453091492.5,15.007224625841806,0.06647056148115918,4818.185198299076,5646.848764049219,6469.98797107314,1.3428267500712068,2.0754702421007433e-13,1.770899207300399e-13,1.5455979276482886e-13,0.01792419992852956,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.3635181822866625,0.7775429388479578,0.00011344138987876367,1016774453091492.5,1.0,20453.283926092452,350.89231120049953,1.110639245421402,0.0002462551239378592
1e-09,H2,e2eb366f18a8,750,0.25,20453.283926092452,350.89231120049953,681672971106228.1,14.833576074206562,0.06570143081140768,4848.359508149063,5109.683715440793,5392.223899293718,1.1121749305575492,2.062553319982176e-13,1.957068295593583e-13,1.8545223986915335e-13,0.11346839996986091,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.243712377525861,0.7000859568517589,0.4606661094588629,1016774453091492.5,0.6704269260833692,20453.283926092452,350.89231120049953,1.0,1.0
1e-09,Coutino,0e86417f4e72,750,0.25,25469.802554081678,1388831.2326094806,1615326028378929.5,15.208260191085605,0.0673609957374991,5542.053271984377,6339.646581229707,7150.680043098061,1.290258265694675,1.8043853981972678e-13,1.5773749958882236e-13,1.3984683889824078e-13,0.2709075999446213,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.5775129182792363,0.8717940432613074,0.00011638865259103423,1016774453091492.5,1.588676843195211,20453.283926092452,350.89231120049953,1.2452671485965932,0.0002526529523253927
1e-09,MISO-EE,221492dabc22,684,0.31599999999999995,23001.775924606914,1303251.4927865863,1071737262044288.4,15.030088330478215,0.07299542791469922,4937.864342455705,5721.660469028584,6523.57697493311,1.321133292148888,2.025167016845746e-13,1.7477443924067357e-13,1.5329013574033188e-13,0.423414200078696,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.38316853870852235,0.7873171059306106,0.00012403146801246958,1016774453091492.5,1.0540560483061725,20453.283926092452,350.89231120049953,1.1246006268589137,0.00026924374393021307
1e-09,Pareto-H2,8e16cabcfb5c,726,0.274,20760.157636476884,178.8165894150734,722427736807048.5,14.858794411877707,0.06798876943935522,4834.068462289976,5184.4012059631095,5513.211418685572,1.1404909677414612,2.068650884448343e-13,1.928863064937563e-13,1.8138248727606645e-13,0.34117259993217885,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.2582830606326561,0.710589794570115,0.9039664405216357,1016774453091492.5,0.7105093313571306,20453.283926092452,350.89231120049953,1.0150036400752718,1.9623028956558377
1e-09,H3-threshold-BF,b88c2c91f5b1,750,0.25,29215.38951883786,1662928.5825504065,2797038780001618.5,15.446698487760143,0.06841709557299273,6502.770740485337,7272.347483478714,8281.452311572413,1.2735267230033582,1.5378060213227885e-13,1.3750718076546747e-13,1.2075176700620623e-13,0.018251399975270033,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,1.0,1.0,9.720453273576646e-05,1016774453091492.5,2.7508940370179937,20453.283926092452,350.89231120049953,1.4283960279633876,0.0002110086475646126
1e-09,H3-threshold-Int,09d1276265dc,750,0.25,21639.045806779504,319.23749950528145,854875337974012.1,14.93190278843896,0.06613694317738977,5167.444080636667,5407.240634652988,5614.388331243117,1.0864923245674258,1.9351926879038286e-13,1.84937210597097e-13,1.7811379281250816e-13,0.191300000064075,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.30563585463535026,0.7406728495893171,0.506344637112685,1016774453091492.5,0.8407718500152834,20453.283926092452,350.89231120049953,1.0579741563737042,1.099157560575663
1e-09,H3-threshold-Gen,b88c2c91f5b1,750,0.25,29215.38951883786,1662928.5825504065,2797038780001618.5,15.446698487760143,0.06841709557299273,6502.770740485337,7272.347483478714,8281.452311572413,1.2735267230033582,1.5378060213227885e-13,1.3750718076546747e-13,1.2075176700620623e-13,0.20771910005714744,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,1.0,1.0,9.720453273576646e-05,1016774453091492.5,2.7508940370179937,20453.283926092452,350.89231120049953,1.4283960279633876,0.0002110086475646126
1e-09,H3-Fast,b3e59db208b8,750,0.25,16790.227043480514,161.6441958397627,310424268991691.3,14.491955667087302,0.06418831290714593,4171.197906936376,4197.482718464323,4237.2765359111845,1.0158416432039643,2.3973928408840977e-13,2.3823802671088943e-13,2.360006460576593e-13,0.3848323000129312,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780001618.5,29215.38951883786,161.6441958397627,0.11098318379107767,0.5747048839672086,1.0,1016774453091492.5,0.30530297850014765,20453.283926092452,350.89231120049953,0.8209061735099203,2.170769630035698
1e-08,H1,e61fa61bf9d8,750,0.25,22716.21982606501,1424913.7463188171,1016774453098016.4,15.007224625844593,0.06647056148117152,4818.185198299076,5646.848764049219,6469.98797107314,1.3428267500712068,2.0754702421007434e-12,1.770899207300399e-12,1.5455979276482884e-12,0.01804310001898557,5,47,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,2797038780015530.5,29215.38951883786,161.6441958397627,0.36351818228718685,0.7775429388479578,0.00011344138987876367,1016774453098016.4,1.0,20453.283926092452,350.89231120049953,1.110639245421402,0.0002462551239378592
