data_profile,generator_seed,sample,off_pct,K,sigma,P,h3_fixed_active_count,h3_fixed_u_bf,h3_fixed_u_i,h3_fixed_u_g,best_threshold_u_g,T50_u_g,T75_u_g,T100_u_g,h3_fixed_vs_best_T,T50__vs_best_T,T50__vs_h3_fixed,T75__vs_best_T,T75__vs_h3_fixed,T100__vs_best_T,T100__vs_h3_fixed
nakagami,42,151,50.0,500,1.0,1.0,500,27664.76288569105,1877850.7918741107,190420991.9264741,261897436.8155316,256225002.01621315,245932147.09905493,247869829.84500557,0.7270823045916169,0.9783410068143819,1.3455711968728086,0.939039916119065,1.2915180443656913,0.9464385480778629,1.3016938276464487
nakagami,42,151,25.0,750,1.0,1.0,750,52123.01503149208,1986166.9764239788,678128147.7041718,718768133.8408906,704597355.8262414,,686852832.319219,0.9434588371084978,0.9802846323487873,1.0390327524549483,,,0.9555972224991035,1.0128658346428843
nakagami,42,152,50.0,500,1.0,1.0,500,23420.868357177522,190594.68888694048,137009737.77907884,182540310.6610101,179884884.74260935,170505545.1101521,176471631.37368226,0.750572502495163,0.9854529341558312,1.3129350340970982,0.9340706416720886,1.244477566879834,0.9667543061291389,1.2880225466764537
nakagami,42,152,25.0,750,1.0,1.0,750,43463.8871914845,1228712.9978289604,471703139.9834143,512290721.6685149,506356814.50915945,,497809249.8662685,0.9207723662202819,0.9884169146377882,1.0734650070952754,,,0.9717319264438741,1.0553443631597876
nakagami,42,153,50.0,500,1.0,1.0,500,24427.480282967284,1602680.2671296597,148387614.57032812,223653586.84817147,216006183.3769009,223653586.84817147,220633974.41087857,0.6634707569928754,0.965806926778858,1.455688764876836,1.0,1.507225434520151,0.9864987077567292,1.4868759434522036
nakagami,42,153,25.0,750,1.0,1.0,750,47696.21963496385,6769066.269808769,565336655.9448735,610674598.5967455,593325978.3220311,,603568173.7521015,0.9257576084611133,0.9715910563259397,1.0495091236041962,,,0.9883629925643319,1.067626108098952
nakagami,42,154,50.0,500,1.0,1.0,500,28591.26722182244,2114406.779065728,203336525.48279965,306707245.63671845,306707245.63671845,294443372.1955843,288379951.74701184,0.6629661619525058,1.0,1.5083726099306394,0.9600143993479039,1.4480594251153929,0.9402449920879453,1.4182397926899073
nakagami,42,154,25.0,750,1.0,1.0,750,54322.54270062677,7026445.415277481,734229835.3198402,825250258.1239297,825250258.1239297,,772102446.2257113,0.8897056718152268,1.0,1.123967208121473,,,0.9355979457443113,1.051581411002419
nakagami,42,155,50.0,500,1.0,1.0,500,24792.961117357292,7093661.32291472,150079670.54075146,216292293.38860136,216292293.38860136,210114223.05768076,202079593.7451561,0.6938743317641509,1.0,1.4411831569810853,0.9714364749934905,1.4000178858376957,0.9342893848838617,1.34648212524084
nakagami,42,155,25.0,750,1.0,1.0,750,46511.30075526281,7131216.233982801,537232118.0414345,596960212.4321256,596960212.4321256,,555415482.8981942,0.899946272554166,1.0,1.111177445251113,,,0.930406200164211,1.0338463845442638
nakagami,42,156,50.0,500,1.0,1.0,500,24427.720998050598,953644.549792409,148725194.83733636,229409365.15847325,210767036.1559714,224633521.63967547,216097581.10839617,0.6482960917249336,0.9187377159183369,1.4171575729753887,0.9791820028118787,1.5103931911829835,0.9419736677232795,1.4529991461416225
nakagami,42,156,25.0,750,1.0,1.0,750,47008.61592743547,429405.21877098083,552246949.1736864,624764382.6226704,574292386.5995128,,585663306.0153271,0.8839283488847967,0.9192143511586185,1.0399195277743272,,,0.9374146835272481,1.0605098079611681
nakagami,42,157,50.0,500,1.0,1.0,500,26921.83287798859,6450317.671812117,177953180.42412317,259133017.0629249,256867970.0310831,251333079.35466543,251614829.92095223,0.6867252287689417,0.9912591337934689,1.4434581580327985,0.9698998691997422,1.4123550855098679,0.9709871508185812,1.4139383703132937
nakagami,42,157,25.0,750,1.0,1.0,750,50651.34875609434,5859714.620435238,637840334.6703408,707248546.8877147,700980201.5618049,,685048682.3848034,0.9018616404051892,0.9911369979429523,1.0989900817797875,,,0.9686109436341679,1.0740127977934504
nakagami,42,158,50.0,500,1.0,1.0,500,20648.110734779595,2642365.6496087313,105271045.54465517,145882534.44594687,142545706.8075041,142362573.24351212,143748893.75740603,0.7216151401843154,0.9771266131952269,1.3540827496297383,0.9758712637136218,1.3523431111275799,0.985374255412793,1.3655121692168322
nakagami,42,158,25.0,750,1.0,1.0,750,39335.72180859842,5303994.087765336,384198008.1252778,403448843.7131866,392280269.48316365,,396303808.5105385,0.952284320830538,0.9723172481367607,1.0210367081217413,,,0.9822901086123138,1.031509274200384
nakagami,42,159,50.0,500,1.0,1.0,500,25754.472660427542,5897905.862030387,162836749.0837611,228085333.16373003,224214921.81778324,228085333.16373003,222688147.1862996,0.7139290669201841,0.9830308626501274,1.3769307179084618,1.0,1.400699378040309,0.9763369879923138,1.3675546118385826
nakagami,42,159,25.0,750,1.0,1.0,750,47981.152235739966,10503817.262540817,570310555.3432982,630581571.3945495,619218249.1363401,,610497791.4716343,0.9044199532854089,0.9819796156854393,1.0857562486522838,,,0.9681503855583674,1.0704655310195783
nakagami,42,160,50.0,500,1.0,1.0,500,24806.053955985713,5542778.5033499,150454431.99870133,209271326.4563585,209271326.4563585,208146429.0233428,199960897.90630436,0.7189443224085319,1.0,1.390928294210468,0.9946246939221733,1.3834516288967773,0.9555102521319578,1.3290462450985183
nakagami,42,160,25.0,750,1.0,1.0,750,47043.39479222929,6880000.297996759,548751217.9926577,595416759.4123163,595416759.4123163,,569390007.1320846,0.9216254150022278,1.0,1.0850395222635898,,,0.9562881765271094,1.0376104662052943
nakagami,42,161,50.0,500,1.0,1.0,500,28204.102629622255,6990190.216182232,194985851.06633914,280965278.5502252,280965278.5502252,272774860.4242281,257011845.94792265,0.6939855774082191,1.0,1.4409521358277102,0.9708490025235164,1.398946943752463,0.9147459332843484,1.318105106305794
nakagami,42,161,25.0,750,1.0,1.0,750,52088.14022516919,22528464.16948414,667060185.282414,778659423.3958759,778659423.3958759,,707572890.048588,0.8566777274372956,1.0,1.167300103612411,,,0.9087065137704665,1.0607332076775384
nakagami,42,162,50.0,500,1.0,1.0,500,21296.760151546652,598344.027148664,112999662.24609992,151356792.38406795,150513767.24187964,150440146.70518193,149543826.14542857,0.7465780720257549,0.9944302126854728,1.3319842223428813,0.9939438087683569,1.3313327112212163,0.9880219036748679,1.323400647160695
nakagami,42,162,25.0,750,1.0,1.0,750,40362.97141113484,1911144.7868584394,406190235.86742616,418325248.36038464,416385636.04344153,,415830018.4800892,0.9709914413712264,0.995363386923105,1.0251000621771298,,,0.9940351917794218,1.0237321869445657
nakagami,42,163,50.0,500,1.0,1.0,500,26304.807599401895,113172.69306248426,172893762.59689683,233444212.53660643,224918186.25720483,230167121.05045116,231961889.7486381,0.7406213275464489,0.9634772428634759,1.3009039937525297,0.9859619930151775,1.331263300614769,0.9936502054522517,1.3416440608644689
nakagami,42,163,25.0,750,1.0,1.0,750,49863.69664559765,2776736.309401512,619964143.3670139,652939350.9699441,626215318.1770337,,647515086.172249,0.9494972886012378,0.9590711866987159,1.0100831231562357,,,0.9916925442008704,1.04443957461089
nakagami,42,164,50.0,500,1.0,1.0,500,26483.16003258329,1224344.439869523,174684624.51007527,248750602.77659488,246322199.1945409,239817392.3209926,235898634.57582992,0.7022480450709142,0.9902375971959555,1.4100966234743446,0.9640876831819166,1.3728591912058101,0.9483339213762331,1.3504258616775056
nakagami,42,164,25.0,750,1.0,1.0,750,49011.23703528508,618657.5918865204,600091156.150669,686937955.4648838,681215076.345051,,649018481.2619827,0.8735740271398434,0.9916690014370223,1.1351859952657155,,,0.9447992734988138,1.081533154771288
nakagami,42,165,50.0,500,1.0,1.0,500,24342.02621275588,3237520.082269907,146312264.30710033,212630843.33729973,206355132.70625475,208952424.66075236,212630843.33729973,0.6881046136613531,0.970485417202199,1.4103748150129656,0.9827004463754477,1.4281265186503727,1.0,1.4532673958964974
nakagami,42,165,25.0,750,1.0,1.0,750,46477.03354268776,6244438.666251898,536599930.9335889,585873523.6703391,567572698.1177135,,585873523.6703391,0.9158972188603703,0.9687631804250584,1.0577204084432836,,,1.0,1.0918255666768777
nakagami,42,166,50.0,500,1.0,1.0,500,26982.054006322025,3408056.3022147417,180272808.1350632,282887859.2104616,275059402.7567275,273414615.9651646,252080573.93905687,0.6372589076046019,0.9723266439373422,1.5257952965965267,0.9665123725290411,1.5166714203526364,0.8910971812032241,1.3983283255353418
nakagami,42,166,25.0,750,1.0,1.0,750,50859.12051605094,8033403.756942987,642693184.7326928,759480375.2498627,739092895.3080229,,678158300.7836812,0.8462275072232803,0.9731560148145599,1.1499933605417403,,,0.8929240608232606,1.0551820322565562
nakagami,42,167,50.0,500,1.0,1.0,500,25253.692916109412,3795176.468576491,157473385.92071873,208659345.7555154,208659345.7555154,208132802.5633604,196124507.66165185,0.7546912665260109,1.0,1.3250451467435054,0.9974765415359255,1.3217014503526745,0.9399267833008998,1.2454454225070917
nakagami,42,167,25.0,750,1.0,1.0,750,46176.55805115938,4686254.698318958,530659789.64721555,590939676.2273587,590939676.2273587,,552884427.6640037,0.8979931640992895,1.0,1.1135942231843445,,,0.9356021433417621,1.0418811420242773
nakagami,42,168,50.0,500,1.0,1.0,500,26113.726809274114,85947.2434785366,170337643.31237587,229801446.88430795,229801446.88430795,219963269.07085112,215405116.18686792,0.7412383412804675,1.0,1.3490937318117264,0.9571883556572653,1.2913368107803902,0.9373531764371885,1.2645772948252225
nakagami,42,168,25.0,750,1.0,1.0,750,48808.66296592065,979023.1529257298,595066267.9499885,653724597.225278,653724597.225278,,612095448.3277117,0.9102705795005057,1.0,1.0985744486532034,,,0.9363200511740564,1.0286172839814782
nakagami,42,169,50.0,500,1.0,1.0,500,22663.55523663682,1306540.8938334286,127680254.45925467,204086869.3254379,196969210.9365264,187107537.62472123,181835244.1878291,0.6256171937041923,0.965124368792381,1.5426755826162863,0.916803409465597,1.4654383202567238,0.8909698345064706,1.424145377512984
nakagami,42,169,25.0,750,1.0,1.0,750,43167.40078973384,5782451.4588701725,463005346.43711334,546651398.1606203,529016901.4291255,,487970699.7720033,0.8469846560258324,0.9677408732679883,1.1425719065664786,,,0.8926542608578948,1.0539202268980297
nakagami,42,170,50.0,500,1.0,1.0,500,25291.89772924838,5023601.21514082,157366870.2559794,223292343.6290844,223292343.6290844,215730901.16667023,214252314.52163863,0.704757125561747,1.0,1.4189285410955175,0.9661365797880888,1.3708787676577256,0.9595148272416256,1.3614829739774772
nakagami,42,170,25.0,750,1.0,1.0,750,48220.84898213111,11991964.244385004,575312124.0242641,615010542.0743874,615010542.0743874,,587947552.9811835,0.9354508332227552,1.0,1.069003270385536,,,0.9559958939859432,1.0219627371461175
nakagami,42,171,50.0,500,1.0,1.0,500,23226.11610807364,509264.54732584953,134626019.82018262,202997538.6803284,201125955.65258968,196589648.37927637,192163358.157778,0.6631904046491212,0.9907802673869558,1.4939604982842822,0.9684336551925248,1.4602648777840819,0.9466290054895119,1.4273864622488794
nakagami,42,171,25.0,750,1.0,1.0,750,44926.97035574427,459619.3013250828,504212430.5816315,545681588.9896169,541916638.5193741,,521610573.58701634,0.924004842302322,0.9931004627126712,1.0747784180851099,,,0.9558881664906995,1.0345055812791353
nakagami,42,172,50.0,500,1.0,1.0,500,20513.12353103303,2250032.1541315317,104083012.38971308,140803690.5082695,134628251.5289447,140480768.16223693,134965782.19611484,0.7392065649273605,0.9561414977332423,1.2934699759155945,0.9977065775416334,1.3496992922941302,0.9585386697530361,1.2967128746309615
nakagami,42,172,25.0,750,1.0,1.0,750,37922.351548304076,2440854.6853678226,358339703.13854027,391832259.0815767,372797934.4871258,,375382479.37915206,0.9145232298597867,0.9514222625797432,1.0403478353694895,,,0.9580183118639042,1.0475603905772695
nakagami,42,173,50.0,500,1.0,1.0,500,24183.684787295482,688246.4540244341,145774783.81558898,205373192.51719105,205373192.51719105,200935957.14141852,200360363.63052577,0.7098043421776515,1.0,1.408838944168811,0.9783942815447975,1.3783999665923747,0.975591610447183,1.3744514544023592
nakagami,42,173,25.0,750,1.0,1.0,750,45373.59992965989,4941568.386915922,512265442.49743557,573121541.809599,565410975.6265928,,550475651.0267558,0.8938164161130399,0.986546368229921,1.1037460830269128,,,0.9604867569427942,1.0745906425837255
nakagami,42,174,50.0,500,1.0,1.0,500,24998.689118521943,2746307.365218878,154590407.08965263,210790858.63129345,202839731.4580172,203950622.87988025,210790858.63129345,0.7333828805169189,0.9622795446401021,1.3121107271577532,0.9675496565845967,1.3192967579262653,1.0,1.3635442366682438
nakagami,42,174,25.0,750,1.0,1.0,750,47093.97000665199,7277878.554745197,550826926.3367684,588236108.3608433,569878325.48719,,588236108.3608433,0.9364044785888477,0.968791812313582,1.0345869060489135,,,1.0,1.0679145848458458
nakagami,42,175,50.0,500,1.0,1.0,500,20245.57916010532,1440324.543578148,101769267.86358128,139361823.2780744,138694461.2487955,139361823.2780744,134378650.92849788,0.7302521269438105,0.9952112995253565,1.3628324558128035,1.0,1.3693900546173217,0.9642429165149956,1.3204246601108354
nakagami,42,175,25.0,750,1.0,1.0,750,38192.471290502916,5376884.615946531,361623288.6109927,383717468.7013438,382301259.9803119,,370612437.2613143,0.9424207082228319,0.996309240947969,1.0571809726324428,,,0.9658471857317774,1.0248577703190775
nakagami,42,176,50.0,500,1.0,1.0,500,22730.875360787493,907128.2618788481,128649681.24486496,165198669.12202787,158521033.6308939,164752390.50517243,165198669.12202787,0.7787573709194645,0.9595781520116158,1.2321914216730423,0.9972985338245928,1.2806280506174865,1.0,1.2840969952160046
nakagami,42,176,25.0,750,1.0,1.0,750,41795.70549393712,1980185.543685913,435731745.85448074,465693275.3756631,447334072.79601175,,465693275.3756631,0.9356625248732373,0.9605766208136859,1.0266272243230259,,,1.0,1.0687614106757979
nakagami,42,177,50.0,500,1.0,1.0,500,25163.323280478086,1148419.5735848546,157736529.4096572,232029401.17914733,230337076.59890676,232029401.17914733,225060763.8773308,0.6798126815311245,0.9927064218084416,1.4602646416842278,1.0,1.4709934474121988,0.9699665763631562,1.4268144780390468
nakagami,42,177,25.0,750,1.0,1.0,750,48837.99862941681,6282128.483889341,593177831.0068682,635502521.5071913,630980938.7553139,,622432536.2958388,0.9333996497764578,0.9928850278341087,1.0637298054181799,,,0.9794336217890135,1.0493186086191273
nakagami,42,178,50.0,500,1.0,1.0,500,24677.35598798469,997352.5625318289,151747346.6902239,222379245.25534108,222379245.25534108,212899059.8464253,205239560.6902737,0.6823808872810231,1.0,1.4654572228488758,0.9573692886760614,1.4029837390240247,0.9229258803114149,1.3525083974565202
nakagami,42,178,25.0,750,1.0,1.0,750,45826.055204513126,10599570.288353682,519538062.5939813,612043685.5471976,612043685.5471976,,559876006.7151018,0.8488578100915923,1.0,1.1780536010996934,,,0.9147647789463668,1.0776419419969323
nakagami,42,179,50.0,500,1.0,1.0,500,21599.892645542343,1504644.1337803006,115907581.7531962,166128259.55484298,156887257.58089817,166128259.55484298,160758374.3107759,0.6976993683301201,0.9443742924972127,1.3535547477382508,1.0,1.4332820773414328,0.967676268574316,1.3869530524162017
nakagami,42,179,25.0,750,1.0,1.0,750,40468.40953646234,4195881.886493325,407358316.36310744,443538170.3641018,423545431.31051385,,429981141.0855376,0.9184289957022318,0.9549244227679979,1.039736797549452,,,0.9694343572111613,1.055535443401295
nakagami,42,180,50.0,500,1.0,1.0,500,26592.663691384427,227986.75255429745,176659010.18905213,266424232.38339525,258679066.24868587,266424232.38339525,253560459.43927145,0.6630741078192642,0.9709291978983211,1.464284589684159,1.0,1.508127052779706,0.9517169559651304,1.4353100878801655
nakagami,42,180,25.0,750,1.0,1.0,750,51976.30352905445,2984995.3157248497,673639644.0645862,729246469.790602,711658769.242684,,693375057.5533255,0.9237475558270677,0.9758823645002106,1.0564383725231776,,,0.9508103038913899,1.0292966924714533
