data_profile,N,L,K,active_pct,seed_rule,max_swaps,cases,seed_T_mean,seed_T_p50,u_g_mean,u_g_p05,u_g_p50,u_g_p95,fraction_exact_mean,fraction_exact_p05,fraction_exact_p50,fraction_exact_p95,gap_to_exact_pct_mean,exact_rate,near_99_rate,swaps_applied_mean,add_candidate_count_mean,evaluated_swap_count_mean,elapsed_seconds_mean,elapsed_seconds_p95
gaussian,16,2,6,40.0,T_0,1,100,0.0,0.0,27.519289511023004,10.767992222371777,26.086171723169215,51.93578151244096,0.9921681451316169,0.9263044833496251,1.0,1.0000000000000004,0.7831854868383107,0.89,0.89,0.46,8.0,48.0,0.0014156552241183817,0.001674119831295684
gaussian,16,2,6,40.0,T_0,2,100,0.0,0.0,27.61421629009489,10.767992222371777,26.086171723169215,51.93578151244096,0.9968257893975143,0.9999999999999996,1.0,1.0000000000000004,0.3174210602485663,0.96,0.96,0.55,8.0,67.32,0.0019578920898493377,0.0029472932335920625
gaussian,16,2,6,40.0,T_0p025N,0,100,0.0,0.0,26.522609454683447,9.344368762356737,24.544125172319436,51.01403833308558,0.9502678891247456,0.7509727029359146,1.0,1.0,4.973211087525439,0.52,0.56,0.0,8.0,0.0,0.0001316327997483313,0.00020084442803636193
gaussian,16,2,6,40.0,T_0p025N,1,100,0.0,0.0,27.519289511023004,10.767992222371777,26.086171723169215,51.93578151244096,0.9921681451316169,0.9263044833496251,1.0,1.0000000000000004,0.7831854868383107,0.89,0.89,0.46,8.0,48.0,0.0014046943699941039,0.0017611830437090246
gaussian,16,2,6,40.0,T_0p025N,2,100,0.0,0.0,27.61421629009489,10.767992222371777,26.086171723169215,51.93578151244096,0.9968257893975143,0.9999999999999996,1.0,1.0000000000000004,0.3174210602485663,0.96,0.96,0.55,8.0,67.32,0.00195672654081136,0.002971445675939321
gaussian,16,2,6,40.0,T_0p05N,0,100,1.0,1.0,21.915711825040567,9.747118420137143,20.203278388445753,43.86743582637847,0.8074403353367401,0.6265508580021836,0.8107101063382792,1.0,19.255966466325987,0.08,0.11,0.0,9.0,0.0,0.00013288641930557786,0.00021725182887166736
gaussian,16,2,6,40.0,T_0p05N,1,100,1.0,1.0,27.534781583275134,10.767992222371777,26.086171723169226,51.93578151244096,0.9946507340882523,0.952538314970714,1.0,1.0000000000000007,0.534926591174773,0.87,0.87,0.92,9.0,54.0,0.0015816938993521035,0.001903827756177634
gaussian,16,2,6,40.0,T_0p05N,2,100,1.0,1.0,27.6813678059675,10.767992222371777,26.086171723169226,51.93578151244096,0.9994964157492439,0.9999999999999991,1.0,1.0000000000000007,0.05035842507561883,0.98,0.99,1.05,9.0,98.16,0.0027932332770433275,0.0035452296782750637
gaussian,16,2,6,40.0,best_tested_T,0,100,0.42,0.0,27.238704445020545,10.767992222371777,25.674805799219012,51.01403833308558,0.9859256484381822,0.9289234689503844,1.0,1.0,1.4074351561817795,0.65,0.72,0.0,8.36,0.0,0.0001450309797655791,0.00022953960578888654
gaussian,16,2,6,40.0,best_tested_T,1,100,0.42,0.0,27.610504073016568,10.767992222371777,26.086171723169215,51.93578151244096,0.997561862340867,0.9999999999999996,1.0,1.0000000000000004,0.2438137659133044,0.96,0.96,0.33,8.36,50.16,0.0014860996906645597,0.001859952986706048
gaussian,16,2,6,40.0,best_tested_T,2,100,0.42,0.0,27.650745673302584,10.767992222371777,26.086171723169215,51.93578151244096,0.9986604803564579,0.9999999999999997,1.0,1.0000000000000004,0.13395196435420906,0.97,0.97,0.35,8.36,64.86,0.0019009051856119187,0.003138314525131136
gaussian,16,2,7,45.0,T_0,0,100,0.0,0.0,37.11065519810168,11.461699742693954,33.744379223053585,78.84961073465507,0.9405152311571073,0.7110054529966019,0.99170537467786,1.0,5.948476884289262,0.42,0.51,0.0,8.0,0.0,0.00013212307821959258,0.00019862627959810197
gaussian,16,2,7,45.0,T_0,1,100,0.0,0.0,38.7866700965546,13.335360595742923,35.49979744347226,78.84961073465507,0.9926874760761087,0.9626701168628418,1.0,1.0000000000000004,0.7312523923891251,0.87,0.9,0.55,8.0,56.0,0.00161364147788845,0.0019263404014054685
gaussian,16,2,7,45.0,T_0,2,100,0.0,0.0,38.85413772160477,13.335360595742923,35.49979744347226,78.84961073465507,0.9959770642005451,0.9947108040917544,1.0,1.0000000000000004,0.40229357994549886,0.94,0.96,0.64,8.0,82.95,0.002312919283285737,0.0030899724340997634
gaussian,16,2,7,45.0,T_0p025N,0,100,0.0,0.0,37.11065519810168,11.461699742693954,33.744379223053585,78.84961073465507,0.9405152311571073,0.7110054529966019,0.99170537467786,1.0,5.948476884289262,0.42,0.51,0.0,8.0,0.0,0.00012757595395669342,0.0002013466670177877
gaussian,16,2,7,45.0,T_0p025N,1,100,0.0,0.0,38.7866700965546,13.335360595742923,35.49979744347226,78.84961073465507,0.9926874760761087,0.9626701168628418,1.0,1.0000000000000004,0.7312523923891251,0.87,0.9,0.55,8.0,56.0,0.001596052332315594,0.001831588102504611
gaussian,16,2,7,45.0,T_0p025N,2,100,0.0,0.0,38.85413772160477,13.335360595742923,35.49979744347226,78.84961073465507,0.9959770642005451,0.9947108040917544,1.0,1.0000000000000004,0.40229357994549886,0.94,0.96,0.64,8.0,82.95,0.002338446829235181,0.003316767793148756
gaussian,16,2,7,45.0,T_0p05N,0,100,1.0,1.0,31.03475090065724,12.250999582183521,28.210312922786112,61.53732158324431,0.8101229571149352,0.6005116296849814,0.8056251811170113,1.0,18.98770428850648,0.13,0.15,0.0,9.0,0.0,0.00013133110594935716,0.0002100797602906823
gaussian,16,2,7,45.0,T_0p05N,1,100,1.0,1.0,38.815636610884475,13.440240839237827,35.49979744347226,78.84961073465507,0.9959950964495927,0.9753550292018466,1.0,1.0000000000000007,0.40049035504073627,0.85,0.9,0.87,9.0,63.0,0.0017899810813833028,0.0021550870325881986
gaussian,16,2,7,45.0,T_0p05N,2,100,1.0,1.0,38.99410610873701,13.559398959642909,35.49979744347226,78.84961073465507,0.9996395676054726,0.999999999999999,1.0,1.0000000000000007,0.03604323945273613,0.97,0.99,1.0,9.0,111.72,0.003097308772848919,0.0037987383489962666
gaussian,16,2,7,45.0,best_tested_T,0,100,0.44,0.0,38.377852589676486,13.438010076824584,34.09623826608261,78.84961073465507,0.9861684091189457,0.9125748033515148,1.0,1.0,1.3831590881054268,0.63,0.73,0.0,8.3,0.0,0.0001485829660668969,0.00023357236059382558
gaussian,16,2,7,45.0,best_tested_T,1,100,0.44,0.0,38.97286820977214,13.559398959642909,35.49979744347226,78.84961073465507,0.9989721891620793,0.9936328210730249,1.0,1.0,0.10278108379207318,0.94,0.96,0.35,8.3,58.1,0.0016771609871648252,0.0019506678101606665
gaussian,16,2,7,45.0,best_tested_T,2,100,0.44,0.0,38.990263526147736,13.559398959642909,35.49979744347226,78.84961073465507,0.999415003473275,0.9999999999999991,1.0,1.0,0.058499652672500124,0.97,0.98,0.39,8.3,75.74,0.002155469194985926,0.0032586117507889868
gaussian,16,2,8,50.0,T_0,0,100,0.0,0.0,49.79457638001525,14.277988974683272,44.83779134808587,108.51623675471157,0.9343612119652309,0.6861553830782023,0.984875256308136,1.0,6.56387880347691,0.38,0.45,0.0,8.0,0.0,0.00012932401266880334,0.00019061982748098673
gaussian,16,2,8,50.0,T_0,1,100,0.0,0.0,52.17809670170216,16.75693751062461,45.72062564409717,109.30281082656518,0.9901374451774285,0.9442256111392356,1.0,1.0000000000000004,0.98625548225715,0.85,0.89,0.59,8.0,64.0,0.0018204614822752774,0.0021738557028584183
gaussian,16,2,8,50.0,T_0,2,100,0.0,0.0,52.264951973750456,16.75693751062461,45.72062564409717,109.30281082656518,0.994226527481766,0.9978599274727157,1.0,1.0000000000000004,0.5773472518233927,0.95,0.95,0.69,8.0,97.04,0.0027091956266667694,0.0036314186465460805
gaussian,16,2,8,50.0,T_0p025N,0,100,0.0,0.0,49.79457638001525,14.277988974683272,44.83779134808587,108.51623675471157,0.9343612119652309,0.6861553830782023,0.984875256308136,1.0,6.56387880347691,0.38,0.45,0.0,8.0,0.0,0.00013868493144400418,0.0002029322029557079
gaussian,16,2,8,50.0,T_0p025N,1,100,0.0,0.0,52.17809670170216,16.75693751062461,45.72062564409717,109.30281082656518,0.9901374451774285,0.9442256111392356,1.0,1.0000000000000004,0.98625548225715,0.85,0.89,0.59,8.0,64.0,0.0018230516149196775,0.002146277081919834
gaussian,16,2,8,50.0,T_0p025N,2,100,0.0,0.0,52.264951973750456,16.75693751062461,45.72062564409717,109.30281082656518,0.994226527481766,0.9978599274727157,1.0,1.0000000000000004,0.5773472518233927,0.95,0.95,0.69,8.0,97.04,0.002682453728048131,0.0034602866100613026
gaussian,16,2,8,50.0,T_0p05N,0,100,1.0,1.0,41.99362350775706,15.071485808602523,37.2057156999345,87.42020869720136,0.8079396563837937,0.6083124859102108,0.8141117591409647,1.0,19.206034361620624,0.14,0.15,0.0,8.0,0.0,0.00012922896887175738,0.00018731600721366704
gaussian,16,2,8,50.0,T_0p05N,1,100,1.0,1.0,52.41957658882624,16.81511355028113,45.50960085064759,109.30281082656508,0.9973724639216563,0.9780835322970491,1.0,1.0000000000000007,0.26275360783436397,0.86,0.92,0.86,8.0,64.0,0.0018371001398190855,0.0022329448780510574
gaussian,16,2,8,50.0,T_0p05N,2,100,1.0,1.0,52.55894756613884,16.938569625703423,45.72062564409717,109.30281082656508,1.0,0.9999999999999991,1.0,1.0000000000000007,4.773959005888173e-15,1.0,1.0,1.0,8.0,112.16,0.0031167967920191584,0.0037747694936115296
gaussian,16,2,8,50.0,best_tested_T,0,100,0.48,0.0,51.7613520538559,16.80152539990315,45.22702018945928,108.51623675471157,0.9863403096012162,0.9365915372348307,1.0,1.0,1.3659690398783757,0.57,0.66,0.0,8.0,0.0,0.00015964998630806803,0.0002542759291827678
gaussian,16,2,8,50.0,best_tested_T,1,100,0.48,0.0,52.514358637942195,16.80152539990315,45.72062564409717,109.30281082656518,0.9990148878681993,0.9972892934894495,1.0,1.0000000000000002,0.09851121318008114,0.93,0.97,0.41,8.0,64.0,0.001831279166508466,0.002122183353640139
gaussian,16,2,8,50.0,best_tested_T,2,100,0.48,0.0,52.54263026353703,16.80152539990315,45.72062564409717,109.30281082656518,0.9996824212850113,0.9999999999999996,1.0,1.0000000000000002,0.03175787149886278,0.98,0.99,0.46,8.0,86.96,0.0024217015388421715,0.003419697476783767
gaussian,20,2,5,25.0,T_0,0,100,0.0,0.0,17.706222585476183,7.392523194859889,16.820138873870235,31.722780725742478,0.9496109879319213,0.7664998474762278,0.9927211863427585,1.0,5.038901206807863,0.46,0.52,0.0,8.0,0.0,0.00013465957366861402,0.00019643381820060312
gaussian,20,2,5,25.0,T_0,1,100,0.0,0.0,18.469051814326246,8.232420265685446,17.367294959707753,33.55653894553391,0.9960498842574117,0.9830768560619091,1.0,1.0000000000000002,0.3950115742588311,0.91,0.93,0.53,8.0,40.0,0.0012030237435828894,0.0014663178299088029
gaussian,20,2,5,25.0,T_0,2,100,0.0,0.0,18.514236729108504,8.234144240069675,17.434608562714036,33.55653894553391,0.9988512081781618,0.9999999999999996,1.0,1.0000000000000002,0.11487918218382365,0.97,0.99,0.6,8.0,58.55,0.0017087675654329359,0.002406951214652508
gaussian,20,2,5,25.0,T_0p025N,0,100,0.0,0.0,17.706222585476183,7.392523194859889,16.820138873870235,31.722780725742478,0.9496109879319213,0.7664998474762278,0.9927211863427585,1.0,5.038901206807863,0.46,0.52,0.0,8.0,0.0,0.0001377791992854327,0.0002207300334703177
gaussian,20,2,5,25.0,T_0p025N,1,100,0.0,0.0,18.469051814326246,8.232420265685446,17.367294959707753,33.55653894553391,0.9960498842574117,0.9830768560619091,1.0,1.0000000000000002,0.3950115742588311,0.91,0.93,0.53,8.0,40.0,0.0012034852930810302,0.0014521683275233953
gaussian,20,2,5,25.0,T_0p025N,2,100,0.0,0.0,18.514236729108504,8.234144240069675,17.434608562714036,33.55653894553391,0.9988512081781618,0.9999999999999996,1.0,1.0000000000000002,0.11487918218382365,0.97,0.99,0.6,8.0,58.55,0.0017139857017900795,0.0024177097715437413
gaussian,20,2,5,25.0,T_0p05N,0,100,1.0,1.0,15.619813957931681,7.1556465101096185,14.007932292040273,28.190925030734714,0.8475879721526439,0.6535108171233457,0.8491222757597635,1.0,15.2412027847356,0.15,0.17,0.0,9.0,0.0,0.0001354969118256122,0.00020552997011691332
gaussian,20,2,5,25.0,T_0p05N,1,100,1.0,1.0,18.46331420594639,8.233818203087342,17.367294959707756,33.55653894553388,0.9964753704014323,0.9889357865474697,1.0,1.0000000000000004,0.35246295985676485,0.88,0.95,0.85,9.0,45.0,0.0013377384620252997,0.0016477950965054333
gaussian,20,2,5,25.0,T_0p05N,2,100,1.0,1.0,18.52903943182548,8.234144240069675,17.434608562714036,33.55653894553388,1.0,0.9999999999999991,1.0,1.0000000000000004,2.6645352591003757e-15,1.0,1.0,0.97,9.0,79.0,0.002259513479657471,0.0028292199596762655
gaussian,20,2,5,25.0,best_tested_T,0,100,0.46,0.0,18.264213636373807,8.233818203087338,17.32764978679955,33.18990117224451,0.9875267859723215,0.9250443458573347,1.0,1.0000000000000002,1.247321402767847,0.67,0.74,0.0,8.46,0.0,0.00016427252441644668,0.00025137428892776367
gaussian,20,2,5,25.0,best_tested_T,1,100,0.46,0.0,18.519674056569936,8.234144240069675,17.434608562714036,33.55653894553391,0.9993534462175228,0.9999999999999996,1.0,1.0000000000000002,0.06465537824771661,0.96,0.98,0.31,8.46,42.3,0.0012661668297369033,0.0015621586178895086
gaussian,20,2,5,25.0,best_tested_T,2,100,0.46,0.0,18.519813890721437,8.234144240069675,17.434608562714036,33.55653894553391,0.99935724357836,0.9999999999999996,1.0,1.0000000000000002,0.06427564216400528,0.97,0.98,0.32,8.46,53.8,0.0015801711927633732,0.0025342776207253337
gaussian,20,2,6,30.0,T_0,0,100,0.0,0.0,26.79052913473696,9.45720772987374,24.681566961599955,52.7698347339178,0.9309379717066406,0.6962170383337355,0.9849795046693843,1.0,6.9062028293359425,0.39,0.47,0.0,8.0,0.0,0.0001330715441145003,0.00020547094754874704
gaussian,20,2,6,30.0,T_0,1,100,0.0,0.0,28.237549385859325,10.77726357372468,26.024308830654455,54.226360691139355,0.9922152133283899,0.9439177891361125,1.0,1.0000000000000004,0.7784786671610142,0.83,0.87,0.59,8.0,48.0,0.0014147309120744467,0.0016633686027489603
gaussian,20,2,6,30.0,T_0,2,100,0.0,0.0,28.373441843328884,11.0124206237557,26.62499443849844,54.226360691139355,0.9974476377711862,0.9941850697203587,1.0,1.0000000000000004,0.25523622288138315,0.94,0.96,0.7,8.0,72.78,0.0020794459397438913,0.0027636953454930335
gaussian,20,2,6,30.0,T_0p025N,0,100,0.0,0.0,26.79052913473696,9.45720772987374,24.681566961599955,52.7698347339178,0.9309379717066406,0.6962170383337355,0.9849795046693843,1.0,6.9062028293359425,0.39,0.47,0.0,8.0,0.0,0.0001344605954363942,0.0002054771000985056
gaussian,20,2,6,30.0,T_0p025N,1,100,0.0,0.0,28.237549385859325,10.77726357372468,26.024308830654455,54.226360691139355,0.9922152133283899,0.9439177891361125,1.0,1.0000000000000004,0.7784786671610142,0.83,0.87,0.59,8.0,48.0,0.0014081766840536147,0.0016919574060011654
gaussian,20,2,6,30.0,T_0p025N,2,100,0.0,0.0,28.373441843328884,11.0124206237557,26.62499443849844,54.226360691139355,0.9974476377711862,0.9941850697203587,1.0,1.0000000000000004,0.25523622288138315,0.94,0.96,0.7,8.0,72.78,0.00209146486595273,0.0029183595499489455
gaussian,20,2,6,30.0,T_0p05N,0,100,1.0,1.0,23.571507484534628,9.26867070149492,20.444998632453405,43.774740609682226,0.8382378808990594,0.6403827086092323,0.852880294929961,1.0,16.176211910094064,0.14,0.14,0.0,9.0,0.0,0.00013528535841032861,0.00018593689310364422
gaussian,20,2,6,30.0,T_0p05N,1,100,1.0,1.0,28.29050688731409,11.0124206237557,26.34477937970277,54.226360691139355,0.9954720836032895,0.9762905486161518,1.0,1.0000000000000004,0.4527916396710451,0.88,0.89,0.86,9.0,54.0,0.001563494773581624,0.0017635958327446132
gaussian,20,2,6,30.0,T_0p05N,2,100,1.0,1.0,28.38559575959833,11.0124206237557,26.624994438498447,54.226360691139355,0.998651018395193,0.999803673540158,1.0,1.0000000000000004,0.13489816048070624,0.95,0.96,0.97,9.0,95.28,0.0026910645805764944,0.003279874386498704
gaussian,20,2,6,30.0,best_tested_T,0,100,0.45,0.0,27.921479936820834,11.000161523082047,25.594291959120163,52.7698347339178,0.9837292389534882,0.8997452677154402,1.0,1.0,1.6270761046511786,0.63,0.71,0.0,8.45,0.0,0.00015318381134420632,0.00025250603212043635
gaussian,20,2,6,30.0,best_tested_T,1,100,0.45,0.0,28.404288247242313,11.0124206237557,26.34477937970278,54.226360691139355,0.9990908540542294,0.9999999999999992,1.0,1.0000000000000004,0.09091459457706275,0.96,0.97,0.37,8.45,50.7,0.0014852494548540562,0.0018001234508119523
gaussian,20,2,6,30.0,best_tested_T,2,100,0.45,0.0,28.428973549222135,11.0124206237557,26.624994438498447,54.226360691139355,1.0,0.9999999999999997,1.0,1.0000000000000004,-1.5543122344752192e-15,1.0,1.0,0.41,8.45,66.84,0.0019367745926138014,0.0029936721199192106
gaussian,20,2,7,35.0,T_0,0,100,0.0,0.0,38.094417632410355,11.423410981498774,34.09348760190136,80.79051190812538,0.9176522569828605,0.6366732106300509,0.9692185547755234,1.0,8.234774301713951,0.35,0.4,0.0,8.0,0.0,0.000141286407597363,0.00020853638416156166
gaussian,20,2,7,35.0,T_0,1,100,0.0,0.0,40.72858297719119,13.55924094505927,38.35468076751745,84.24518536514589,0.990930884826168,0.9330854146010272,1.0,1.0000000000000009,0.9069115173832093,0.84,0.86,0.63,8.0,56.0,0.001623270345153287,0.0018463591055478898
gaussian,20,2,7,35.0,T_0,2,100,0.0,0.0,40.844189125343746,13.55924094505927,38.743312929345336,84.24518536514589,0.994280693935306,0.9848036322431164,1.0,1.0000000000000009,0.5719306064693924,0.94,0.94,0.75,8.0,86.87,0.0024647803872358052,0.003171106887748465
gaussian,20,2,7,35.0,T_0p025N,0,100,0.0,0.0,38.094417632410355,11.423410981498774,34.09348760190136,80.79051190812538,0.9176522569828605,0.6366732106300509,0.9692185547755234,1.0,8.234774301713951,0.35,0.4,0.0,8.0,0.0,0.000140352068701759,0.00019368553766980766
gaussian,20,2,7,35.0,T_0p025N,1,100,0.0,0.0,40.72858297719119,13.55924094505927,38.35468076751745,84.24518536514589,0.990930884826168,0.9330854146010272,1.0,1.0000000000000009,0.9069115173832093,0.84,0.86,0.63,8.0,56.0,0.0016297658556140959,0.002028693858301267
gaussian,20,2,7,35.0,T_0p025N,2,100,0.0,0.0,40.844189125343746,13.55924094505927,38.743312929345336,84.24518536514589,0.994280693935306,0.9848036322431164,1.0,1.0000000000000009,0.5719306064693924,0.94,0.94,0.75,8.0,86.87,0.0024361443996895106,0.003198996966239065
gaussian,20,2,7,35.0,T_0p05N,0,100,1.0,1.0,34.3744319946229,12.150018582347954,28.748530603688113,65.87033978464886,0.8420152653520115,0.6301289976948745,0.8567832379691273,1.0,15.798473464798844,0.14,0.18,0.0,9.0,0.0,0.00013632316375151277,0.00019156591151840984
gaussian,20,2,7,35.0,T_0p05N,1,100,1.0,1.0,40.65629807150561,13.559240945059264,38.1137958456714,84.1864387291315,0.9914812771092707,0.9324944626342032,1.0,1.0000000000000004,0.8518722890729304,0.8,0.84,0.86,9.0,63.0,0.0018058639019727708,0.0021775754634290934
gaussian,20,2,7,35.0,T_0p05N,2,100,1.0,1.0,40.9632602403239,13.559240945059264,38.50649856197443,84.24518536514589,0.9985082014066324,0.999999999999999,1.0,1.0000000000000009,0.1491798593367507,0.97,0.97,1.05,9.0,111.16,0.003074484091484919,0.0035871681582648304
gaussian,20,2,7,35.0,best_tested_T,0,100,0.62,0.0,40.15358297833885,14.292542785717684,37.156327772530084,80.79051190812538,0.983405651985525,0.9120815409601081,1.0,1.0,1.6594348014475075,0.57,0.66,0.0,8.62,0.0,0.00015406524064019323,0.000281672878190875
gaussian,20,2,7,35.0,best_tested_T,1,100,0.62,0.0,40.92343476314183,14.309598397621624,38.1137958456714,84.24518536514589,0.9982849371717814,0.9997216537403912,1.0,1.0000000000000004,0.17150628282186986,0.95,0.97,0.4,8.62,60.34,0.0017437571694608777,0.0021675669879186897
gaussian,20,2,7,35.0,best_tested_T,2,100,0.62,0.0,40.941377844077,14.309598397621624,38.1137958456714,84.24518536514589,0.9986687781934812,0.9999999999999991,1.0,1.0000000000000004,0.13312218065187653,0.97,0.98,0.42,8.62,81.13,0.002317578725051135,0.0034466867509763684
gaussian,20,2,8,40.0,T_0,0,100,0.0,0.0,52.46594869064945,13.618160508394281,45.76906674738191,113.63722585164437,0.9121909054226945,0.6144016950334802,0.9730561838388778,1.0,8.780909457730544,0.36,0.42,0.0,8.0,0.0,0.0001408736116718501,0.00020281404140405355
gaussian,20,2,8,40.0,T_0,1,100,0.0,0.0,55.930769261648756,16.686366181918675,51.87501438337888,121.80652517492481,0.9868624396784146,0.9084073740478437,1.0,1.0000000000000009,1.3137560321585389,0.79,0.85,0.62,8.0,64.0,0.001829824955202639,0.0020737351267598567
gaussian,20,2,8,40.0,T_0,2,100,0.0,0.0,56.1307599331232,16.686366181918675,52.510394341890986,121.80652517492481,0.991327875692794,0.9278755203238804,1.0,1.0000000000000009,0.8672124307206039,0.9,0.91,0.75,8.0,98.72,0.0027550275961402805,0.0036755253444425763
gaussian,20,2,8,40.0,T_0p025N,0,100,0.0,0.0,52.46594869064945,13.618160508394281,45.76906674738191,113.63722585164437,0.9121909054226945,0.6144016950334802,0.9730561838388778,1.0,8.780909457730544,0.36,0.42,0.0,8.0,0.0,0.00014002239215187728,0.00020269120577722785
gaussian,20,2,8,40.0,T_0p025N,1,100,0.0,0.0,55.930769261648756,16.686366181918675,51.87501438337888,121.80652517492481,0.9868624396784146,0.9084073740478437,1.0,1.0000000000000009,1.3137560321585389,0.79,0.85,0.62,8.0,64.0,0.0018271781329531223,0.002255872800014913
gaussian,20,2,8,40.0,T_0p025N,2,100,0.0,0.0,56.1307599331232,16.686366181918675,52.510394341890986,121.80652517492481,0.991327875692794,0.9278755203238804,1.0,1.0000000000000009,0.8672124307206039,0.9,0.91,0.75,8.0,98.72,0.002732726482208818,0.003578074026154354
gaussian,20,2,8,40.0,T_0p05N,0,100,1.0,1.0,47.36619851182646,14.866092211903036,38.803838950086394,101.61546516479065,0.840704201629071,0.634683377982831,0.8593070920243906,1.0,15.929579837092906,0.12,0.15,0.0,9.0,0.0,0.00013507368974387645,0.00018753623589873314
gaussian,20,2,8,40.0,T_0p05N,1,100,1.0,1.0,55.99667504880501,16.686366181918675,51.74761296899115,121.12273116537352,0.9912446805985259,0.9450679180796953,1.0,1.0000000000000007,0.8755319401474128,0.81,0.85,0.87,9.0,72.0,0.002040269470307976,0.0023382734332699326
gaussian,20,2,8,40.0,T_0p05N,2,100,1.0,1.0,56.352398142980874,16.686366181918675,52.510394341890986,121.80652517492483,0.9970041204962028,0.9999999999999991,1.0,1.0000000000000007,0.299587950379712,0.96,0.97,1.04,9.0,127.68,0.003527492540888488,0.0042685389635153115
gaussian,20,2,8,40.0,best_tested_T,0,100,0.64,0.0,55.475889456296834,17.183813225718843,52.098671608501604,113.63722585164437,0.9859321584179049,0.9375954622277362,1.0,1.0000000000000002,1.4067841582095035,0.58,0.68,0.0,8.63,0.0,0.00015378790092654526,0.0002692460082471371
gaussian,20,2,8,40.0,best_tested_T,1,100,0.64,0.0,56.34383822044336,17.259918840687348,52.22607302288935,121.80652517492481,0.9983398055251561,0.9933813889883237,1.0,1.0000000000000007,0.16601944748439157,0.91,0.97,0.38,8.63,69.04,0.0019660635956097396,0.0025319805718027055
gaussian,20,2,8,40.0,best_tested_T,2,100,0.64,0.0,56.3673022472554,17.259918840687348,52.22607302288935,121.80652517492481,0.9988126093538778,0.9999999999999991,1.0,1.0000000000000007,0.11873906461221806,0.96,0.98,0.43,8.63,91.52,0.002596691193757579,0.0039707568066660315
gaussian,20,2,9,45.0,T_0,0,100,0.0,0.0,69.08196951880205,16.353501503649376,59.40448238541708,161.5358518122393,0.9067811939492918,0.5813141776094358,0.9757763135998909,1.0,9.32188060507081,0.28,0.38,0.0,8.0,0.0,0.0001472707581706345,0.00021725915721617639
gaussian,20,2,9,45.0,T_0,1,100,0.0,0.0,73.6415530999771,20.25554815338839,66.10521722406718,162.32349147633815,0.9845853737003225,0.8792654897435662,1.0,1.0000000000000009,1.5414626299677479,0.76,0.81,0.67,8.0,72.0,0.0020516864815726876,0.0023794528387952596
gaussian,20,2,9,45.0,T_0,2,100,0.0,0.0,73.94277796667032,20.25554815338839,67.4728019378982,162.32349147633815,0.9896173954681218,0.9233707003762691,1.0,1.0000000000000009,1.0382604531878172,0.87,0.89,0.82,8.0,114.21,0.0031978768203407525,0.004117983701871708
gaussian,20,2,9,45.0,T_0p025N,0,100,0.0,0.0,69.08196951880205,16.353501503649376,59.40448238541708,161.5358518122393,0.9067811939492918,0.5813141776094358,0.9757763135998909,1.0,9.32188060507081,0.28,0.38,0.0,8.0,0.0,0.0001465772558003664,0.00021779775270260864
gaussian,20,2,9,45.0,T_0p025N,1,100,0.0,0.0,73.6415530999771,20.25554815338839,66.10521722406718,162.32349147633815,0.9845853737003225,0.8792654897435662,1.0,1.0000000000000009,1.5414626299677479,0.76,0.81,0.67,8.0,72.0,0.002055444334400818,0.0024067520338576284
gaussian,20,2,9,45.0,T_0p025N,2,100,0.0,0.0,73.94277796667032,20.25554815338839,67.4728019378982,162.32349147633815,0.9896173954681218,0.9233707003762691,1.0,1.0000000000000009,1.0382604531878172,0.87,0.89,0.82,8.0,114.21,0.0032120712543837727,0.004252828477183357
gaussian,20,2,9,45.0,T_0p05N,0,100,1.0,1.0,62.991175735975915,18.263196886043996,51.88623528835274,134.33010997307082,0.8440256881968661,0.6264492459191154,0.8651323301355416,1.0,15.597431180313395,0.14,0.17,0.0,9.0,0.0,0.00014213148853741586,0.00021181231713853776
gaussian,20,2,9,45.0,T_0p05N,1,100,1.0,1.0,73.97767791775885,20.612164067914318,67.4728019378982,162.3234914763383,0.9927557553166969,0.9608169440731315,1.0,1.0000000000000009,0.724424468330308,0.82,0.87,0.86,9.0,81.0,0.0022733293776400387,0.002651987597346306
gaussian,20,2,9,45.0,T_0p05N,2,100,1.0,1.0,74.27873993023566,20.612164067914318,67.6260135884713,162.3234914763383,0.9964907399242027,0.9796356350305508,1.0,1.0000000000000009,0.35092600757972725,0.93,0.94,0.99,9.0,142.92,0.003944744550390169,0.004677653615362942
gaussian,20,2,9,45.0,best_tested_T,0,100,0.66,0.0,73.27488790025426,20.54075179069506,65.20865157083225,161.7637473439347,0.9854686111260352,0.9405131288465145,0.9999593338406283,1.0,1.4531388873964817,0.5,0.63,0.0,8.63,0.0,0.00016153282136656345,0.0002798436617013067
gaussian,20,2,9,45.0,best_tested_T,1,100,0.66,0.0,74.32239722967901,20.62168871428859,67.51750386041336,162.32349147633815,0.9988254698875388,0.9965380470391522,1.0,1.0000000000000009,0.11745301124610974,0.93,0.96,0.48,8.63,77.67,0.0022163180226925762,0.002862137829652056
gaussian,20,2,9,45.0,best_tested_T,2,100,0.66,0.0,74.3747529167309,20.622790916266606,67.62601358847132,162.32349147633815,0.9993404172854409,0.9999999999999991,1.0,1.0000000000000009,0.06595827145591016,0.98,0.98,0.53,8.63,110.16,0.003106551900273189,0.004717377002816647
gaussian,20,2,10,50.0,T_0,0,100,0.0,0.0,88.04164908761544,19.51625082229739,74.31210504050401,213.43870961668958,0.9035210777052204,0.5413733057692821,0.9755428322138053,1.0,9.64789222947796,0.37,0.45,0.0,8.0,0.0,0.00014331239741295577,0.00019171272870153187
