data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_family,formula_label,formula_T,rule_note,u_bf,u_i,u_g,u_g_db,exact_completed,exact_u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,legacy_T25,legacy,legacy_T25,6,,6.743205904810553,0.7163036827261626,15.305812769223072,11.848563964499474,True,32.2594713360676,0.4744595039941171,52.55404960058829,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,legacy_T50,legacy,legacy_T50,6,,6.743205904810553,0.7163036827261626,15.305812769223072,11.848563964499474,True,32.2594713360676,0.4744595039941171,52.55404960058829,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,legacy_T100,legacy,legacy_T100,6,,6.743205904810553,0.7163036827261626,15.305812769223072,11.848563964499474,True,32.2594713360676,0.4744595039941171,52.55404960058829,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p05K,K,T_0p05K,0,,9.903265359729014,3.3729505145716274,32.25947133606761,15.08657245950962,True,32.2594713360676,1.0000000000000004,-4.440892098500626e-14,True
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p15K,K,T_0p15K,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,7.112541673334215,1.2753867229915392,19.63408083777591,12.930105747469693,True,32.2594713360676,0.608629962755282,39.137003724471796,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,7.112541673334215,1.2753867229915392,19.63408083777591,12.930105747469693,True,32.2594713360676,0.608629962755282,39.137003724471796,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,9,outside_dense_0_to_K,5.450389988273808,1.2218655256972266,13.247572680394116,11.221363108704601,True,32.2594713360676,0.41065684376491035,58.93431562350897,False
gaussian,42,76,24,2,12,50.0,50.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,23.449918002476764,5.898900507957933,158.56221658950602,22.001997083184357,True,158.56221658950602,1.0,0.0,True
gaussian,42,76,24,2,12,50.0,50.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,21.591386855809464,1.0400777417368139,129.11731217681628,21.10984476803903,True,158.56221658950602,0.8143006256722671,18.569937432773287,False
