data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,30,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00019158399663865566,1 5,,False,3.1588451882485273,1.489064630520418,4.195825310832323,6.2281739846316375,0,1.9892320000365884,0.23422394223716092,3.8415234463552235,5.8450348820525635,0 1,0.9155584805777301,8.444151942226984
gaussian,42,30,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0001836220035329461,0 1 5 7,0.0,True,7.920695568138135,13.47067848870032,17.861938719128663,12.519285950522068,0,7.920695568138134,13.47067848870032,17.861938719128663,12.519285950522068,0 1 5 7,1.0,0.0
gaussian,42,31,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002083469880744815,2 7,0.0,True,1.7885489401704011,0.05382437044663899,3.4690881581109303,5.402153364793126,0,1.7885489401704011,0.05382437044663899,3.4690881581109303,5.402153364793126,2 7,1.0,0.0
gaussian,42,31,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0003298770170658827,2 3 4 7,0.0,True,3.7396441158108136,1.614662505264936,7.418907924729148,8.703399811321537,0,3.739644115810813,1.614662505264936,7.418907924729148,8.703399811321537,2 3 4 7,1.0,0.0
gaussian,42,32,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00016462395433336496,0 4,,False,2.268848811685999,1.069009453678945,3.348195314383722,5.248107842928379,2,2.260614133888909,2.544373828583684,3.2611209022889813,5.133669000704833,4 6,0.9739936282328954,2.600637176710463
gaussian,42,32,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002485780278220773,0 3 4 6,0.0,True,5.175377426748891,5.00690455240769,10.060186570554398,10.026060349754673,0,5.175377426748891,5.00690455240769,10.060186570554398,10.026060349754673,0 3 4 6,1.0,0.0
gaussian,42,33,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002375420299358666,2 5,,False,2.6375509578158995,3.362270234109786,3.638489364832091,5.609211098328485,0,1.6846037265173561,0.3922747330196937,3.1910784070545297,5.039374752473441,2 3,0.8770338695772968,12.296613042270321
gaussian,42,33,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00032533699413761497,0 2 3 5,0.0,True,4.104932067620952,4.452266557255779,6.979492017484526,8.438238148822498,0,4.104932067620952,4.452266557255781,6.979492017484528,8.4382381488225,0 2 3 5,1.0000000000000002,-2.220446049250313e-14
gaussian,42,34,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002159599680453539,6 7,0.0,True,1.8228482702284365,1.586783122934222,2.8263112348545962,4.5121998487888515,0,1.8228482702284365,1.586783122934222,2.8263112348545962,4.5121998487888515,6 7,1.0,0.0
gaussian,42,34,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00028168398421257734,2 4 6 7,0.0,True,3.453927028969616,5.830641557486951,4.514673908788947,6.5462638704643075,0,3.4539270289696153,5.830641557486951,4.514673908788947,6.5462638704643075,2 4 6 7,1.0,0.0
gaussian,42,35,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0003095520078204572,0 6,,False,3.13434316787657,3.779048689594771,4.1514292478940344,6.181976407149984,1,2.536886796207256,2.0749886104093105,3.8250077586423834,5.826323204130761,2 7,0.9213712989527064,7.8628701047293585
gaussian,42,35,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00026855297619476914,0 2 6 7,0.0,True,6.948643312468388,2.1649318110387767,18.70145656144509,12.718754328447037,0,6.948643312468388,2.1649318110387767,18.701456561445085,12.718754328447035,0 2 6 7,0.9999999999999997,3.3306690738754696e-14
gaussian,42,36,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0001577100483700633,4 6,0.0,True,1.4888302227307282,0.7158004798940518,2.6850034428204625,4.289448469059545,0,1.4888302227307282,0.7158004798940518,2.6850034428204625,4.289448469059545,4 6,1.0,0.0
gaussian,42,36,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002190330415032804,4 5 6 7,0.0,True,2.8411438007489282,0.2676444879709816,5.721402372652544,7.575024917400974,0,2.8411438007489282,0.2676444879709816,5.721402372652544,7.575024917400974,4 5 6 7,1.0,0.0
gaussian,42,37,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002283230423927307,4 5,0.0,True,2.706681358922536,1.9175992334222816,4.0524615945202935,6.077189076989741,0,2.706681358922536,1.9175992334222816,4.0524615945202935,6.077189076989741,4 5,1.0,0.0
gaussian,42,37,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00022713496582582593,3 4 5 7,0.0,True,4.907215775435986,3.3660206457053836,10.241776754964837,10.10375305071551,0,4.907215775435987,3.3660206457053854,10.241776754964842,10.103753050715515,3 4 5 7,1.0000000000000004,-4.440892098500626e-14
gaussian,42,38,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00022643699776381254,1 2,0.0,True,2.6494740334503164,2.346891764433563,3.8101742727500483,5.809448402327792,0,2.6494740334503164,2.346891764433563,3.8101742727500483,5.809448402327792,1 2,1.0,0.0
gaussian,42,38,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00026094005443155766,0 1 2 6,0.0,True,5.485857545853934,1.6667892112490126,13.134217963925337,11.184042191804906,0,5.485857545853934,1.6667892112490126,13.134217963925337,11.184042191804906,0 1 2 6,1.0,0.0
gaussian,42,39,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00018166599329560995,0 2,0.0,True,2.759699970295692,2.1447838630137115,4.008471890404342,6.0297884243382205,0,2.759699970295692,2.1447838630137115,4.008471890404342,6.0297884243382205,0 2,1.0,0.0
