source_dir,data_profile,generator_seed,sample,N,L,K,actual_active_pct,sigma,P,best_tested_T,best_fraction_exact,best_gap_pct,best_is_exact_match,exact_is_threshold_window,exact_window_T,overlap_count,overlap_frac,swap_count,exact_rank_min,exact_rank_max,exact_rank_span,exact_rank_gaps,best_rank_min,best_rank_max,best_rank_span,exact_ranks,best_ranks,exact_only_ranks,best_only_ranks,exact_subset,best_tested_subset,exact_u_g,best_u_g,exact_max_power,best_max_power,max_power_ratio_exact_over_best,exact_mean_power,best_mean_power,mean_power_ratio_exact_over_best,exact_scaled_trace,best_scaled_trace,scaled_trace_ratio_exact_over_best,exact_eig_min,best_eig_min,eig_min_ratio_exact_over_best,exact_eig_max,best_eig_max,eig_max_ratio_exact_over_best,exact_eig_balance,best_eig_balance,eig_balance_delta_exact_minus_best
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,20,2,10,50.0,1.0,1.0,1,1.0000000000000009,-8.881784197001252e-14,True,True,1.0,10,1.0,0,1,10,10,0,1,10,10,1 2 3 4 5 6 7 8 9 10,1 2 3 4 5 6 7 8 9 10,,,4 5 6 7 8 9 14 15 16 17,4 5 6 7 8 9 14 15 16 17,97.32288637270193,97.32288637270193,0.7248054482850199,0.7248054482850199,1.0,0.5296678242868444,0.5296678242868444,1.0,21.394416762512975,21.394416762512975,1.0,4.412162833145068,4.412162833145068,1.0,16.982253929367907,16.982253929367907,1.0,0.259810202550027,0.259810202550027,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,6,25.0,1.0,1.0,2,0.8597554064551051,14.024459354489494,False,False,,5,0.8333333333333334,1,1,7,7,1,2,7,6,1 2 3 4 6 7,2 3 4 5 6 7,1,5,1 3 15 19 21 23,1 3 6 15 21 23,57.44693551394965,49.390313392395946,0.8962761888451268,0.8874126353615941,1.0099880857341197,0.8306149551788159,0.8140736142744945,1.0203192200487459,14.805466024183836,15.39661287706395,0.961605396095869,3.775201267427279,2.572858018519258,1.4673181497982537,11.030264756756557,12.823754858544696,0.8601431389190113,0.34225844534826694,0.20063218978370576,0.14162625556456118
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,7,29.166666666666668,1.0,1.0,1,0.9260592828787264,7.394071712127359,False,False,,6,0.8571428571428571,1,1,8,8,1,1,7,7,1 2 3 4 6 7 8,1 2 3 4 5 6 7,8,5,0 1 3 15 19 21 23,1 3 6 15 19 21 23,97.37670394923894,90.17660062832626,0.8962761888451268,0.8962761888451268,1.0,0.8123819327479131,0.8258168392131563,0.9837313725909924,18.42232638281631,20.73846109829878,0.8883169438414854,6.5860632366769325,4.117606548028926,1.5994882366382583,11.836263146139375,16.620854550269854,0.7121332486449804,0.5564309575885953,0.24773735523496732,0.30869360235362797
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,8,33.333333333333336,1.0,1.0,1,1.0,0.0,True,True,1.0,8,1.0,0,1,8,8,0,1,8,8,1 2 3 4 5 6 7 8,1 2 3 4 5 6 7 8,,,0 1 3 6 15 19 21 23,0 1 3 6 15 19 21 23,150.79262588517898,150.79262588517898,0.8962761888451268,0.8962761888451268,1.0,0.8104627090818238,0.8104627090818238,1.0,24.518170943254084,24.518170943254084,1.0,7.258013420683134,7.258013420683134,1.0,17.26015752257095,17.26015752257095,1.0,0.42050678918728845,0.42050678918728845,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,10,41.666666666666664,1.0,1.0,0,1.0,0.0,True,True,0.0,10,1.0,0,0,9,10,0,0,9,10,0 1 2 3 4 5 6 7 8 9,0 1 2 3 4 5 6 7 8 9,,,0 1 3 4 6 14 15 19 21 23,0 1 3 4 6 14 15 19 21 23,283.05199100854543,283.05199100854543,1.0000000000000004,1.0000000000000004,1.0,0.8093066419963056,0.8093066419963056,1.0,33.99828225741017,33.99828225741017,1.0,10.602494322565365,10.602494322565365,1.0,23.395787934844805,23.395787934844805,1.0,0.45317962156659874,0.45317962156659874,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,11,45.833333333333336,1.0,1.0,0,1.0,0.0,True,True,0.0,11,1.0,0,0,10,11,0,0,10,11,0 1 2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8 9 10,,,0 1 3 4 6 12 14 15 19 21 23,0 1 3 4 6 12 14 15 19 21 23,353.9704947504613,353.9704947504613,1.0000000000000004,1.0000000000000004,1.0,0.7815838671283978,0.7815838671283978,1.0,38.44599725468018,38.44599725468018,1.0,11.806855510399991,11.806855510399991,1.0,26.639141744280188,26.639141744280188,1.0,0.44321456087957845,0.44321456087957845,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,15,24,2,12,50.0,1.0,1.0,0,0.9774686981819646,2.253130181803542,False,False,,11,0.9166666666666666,1,0,13,14,2,0,11,12,0 1 2 3 4 5 6 7 8 9 10 13,0 1 2 3 4 5 6 7 8 9 10 11,13,11,0 1 3 4 6 7 12 14 15 19 21 23,0 1 3 4 5 6 12 14 15 19 21 23,437.2637998925431,427.41167724306314,1.0000000000000004,1.0000000000000004,1.0,0.7541767585642462,0.7573071492826373,0.9958664186369343,42.20274996023823,43.44706998807032,0.9713600933693859,13.945469997568546,12.292343903718033,1.1344842047048893,28.25727996266967,31.154726084352284,0.9069981833947859,0.49351777722384205,0.3945579194128098,0.09895985781103223
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,8,2,2,25.0,1.0,1.0,0,1.0,0.0,True,True,0.0,2,1.0,0,0,1,2,0,0,1,2,0 1,0 1,,,6 7,6 7,3.973015933843006,3.973015933843006,0.9999999999999999,0.9999999999999999,1.0,0.9962639168012621,0.9962639168012621,1.0,2.0769148358002494,2.0769148358002494,1.0,0.6114999132828179,0.6114999132828179,1.0,1.4654149225174313,1.4654149225174313,1.0,0.4172878983873894,0.4172878983873894,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,8,2,3,37.5,1.0,1.0,0,1.0,0.0,True,True,0.0,3,1.0,0,0,2,3,0,0,2,3,0 1 2,0 1 2,,,4 6 7,4 6 7,9.002228414439399,9.002228414439399,0.9999999999999999,0.9999999999999999,1.0,0.9551779715303699,0.9551779715303699,1.0,4.432584192590379,4.432584192590379,1.0,1.0577126064665865,1.0577126064665865,1.0,3.3748715861237923,3.3748715861237923,1.0,0.3134082525733733,0.3134082525733733,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,8,2,4,50.0,1.0,1.0,0,1.0,0.0,True,True,0.0,4,1.0,0,0,3,4,0,0,3,4,0 1 2 3,0 1 2 3,,,1 4 6 7,1 4 6 7,16.68709888462005,16.68709888462005,0.9999999999999999,0.9999999999999999,1.0,0.8886374411321241,0.8886374411321241,1.0,6.608771442608373,6.608771442608373,1.0,1.9476847398247323,1.9476847398247323,1.0,4.66108670278364,4.66108670278364,1.0,0.41786065439665787,0.41786065439665787,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,12,2,3,25.0,1.0,1.0,0,0.9999999999999996,4.440892098500626e-14,True,True,0.0,3,1.0,0,0,2,3,0,0,2,3,0 1 2,0 1 2,,,0 8 10,0 8 10,7.503623804324141,7.503623804324141,1.0,1.0,1.0,0.8881359667364362,0.8881359667364362,1.0,3.8269777235994638,3.8269777235994638,1.0,0.9211212164651231,0.9211212164651231,1.0,2.9058565071343407,2.9058565071343407,1.0,0.3169878533931816,0.3169878533931816,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,12,2,4,33.333333333333336,1.0,1.0,0,0.9999999999999994,5.551115123125783e-14,True,True,0.0,4,1.0,0,0,3,4,0,0,3,4,0 1 2 3,0 1 2 3,,,0 8 10 11,0 8 10 11,13.180383340861482,13.180383340861482,1.0,1.0,1.0,0.8360689786340512,0.8360689786340512,1.0,6.358441172134269,6.358441172134269,1.0,1.1090753336401833,1.1090753336401833,1.0,5.249365838494085,5.249365838494085,1.0,0.21127796533197046,0.21127796533197046,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,12,2,5,41.666666666666664,1.0,1.0,0,0.9999999999999994,5.551115123125783e-14,True,True,0.0,5,1.0,0,0,4,5,0,0,4,5,0 1 2 3 4,0 1 2 3 4,,,0 1 8 10 11,0 1 8 10 11,20.946875824449076,20.946875824449076,1.0,1.0,1.0,0.8048197047219838,0.8048197047219838,1.0,9.8328612064882,9.8328612064882,1.0,1.1671273001550744,1.1671273001550744,1.0,8.665733906333125,8.665733906333125,1.0,0.1346830300549743,0.1346830300549743,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,12,2,6,50.0,1.0,1.0,0,0.974329537412254,2.567046258774597,False,False,,5,0.8333333333333334,1,0,6,7,1,0,5,6,0 1 2 3 4 6,0 1 2 3 4 5,6,5,0 1 4 8 10 11,0 1 3 8 10 11,28.58304925071454,27.849309154280373,1.0,1.0,1.0,0.7452001071435146,0.7484683171498713,0.9956334691376091,12.12941238094853,12.624112604986216,0.9608130694396458,1.4465870595930725,1.2507463716008274,1.1565790574643755,10.682825321355457,11.373366233385385,0.9392843861826138,0.13541240412321248,0.1099715199471363,0.02544088417607618
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,16,2,4,25.0,1.0,1.0,1,1.0000000000000004,-4.440892098500626e-14,True,True,1.0,4,1.0,0,1,4,4,0,1,4,4,1 2 3 4,1 2 3 4,,,3 5 8 11,3 5 8 11,10.12944621832543,10.12944621832543,0.7503264171796413,0.7503264171796413,1.0,0.6746242826633556,0.6746242826633556,1.0,6.401904141069772,6.401904141069772,1.0,0.4589542440211747,0.4589542440211747,1.0,5.942949897048598,5.942949897048598,1.0,0.07722667227080303,0.07722667227080303,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,16,2,5,31.25,1.0,1.0,3,0.9666378080582796,3.336219194172041,False,False,,3,0.6,2,1,6,6,1,3,7,5,1 2 3 4 6,3 4 5 6 7,1 2,5 7,3 5 8 11 12,0 5 8 12 13,17.88421974234645,17.287562970574395,0.7503264171796413,0.6442608964840227,1.16463131826634,0.6468616520200912,0.5736630652878523,1.1275985698948727,7.970392047743991,6.519136416788708,1.2226147051038647,1.3455067137290937,2.334171887140866,0.5764385738435094,6.624885334014896,4.184964529647843,1.5830206653083312,0.20309886826579576,0.5577518926635401,-0.3546530243977443
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,16,2,6,37.5,1.0,1.0,2,0.9816994366778236,1.8300563322176444,False,False,,4,0.6666666666666666,2,1,8,8,2,2,7,6,1 2 3 4 6 8,2 3 4 5 6 7,1 8,5 7,3 5 6 8 11 12,0 5 8 11 12 13,29.363865020772483,28.826489749576,0.7503264171796413,0.7025643914164127,1.0679824174791117,0.6174616811967587,0.5951466196426124,1.0374950656151698,9.637725225647134,9.61434788166428,1.0024315059399336,2.698651046459628,2.5943071510086106,1.040220332203321,6.939074179187507,7.020040730655667,0.9884663701287958,0.3889064991629203,0.3695572790168561,0.019349220146064217
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,16,2,7,43.75,1.0,1.0,1,0.9979699667354034,0.2030033264596609,False,False,,6,0.8571428571428571,1,1,8,8,1,1,7,7,1 2 3 4 6 7 8,1 2 3 4 5 6 7,8,5,3 5 6 8 11 12 13,0 3 5 8 11 12 13,45.6265729384134,45.533949477598924,0.7503264171796413,0.7503264171796413,1.0,0.5993990920688826,0.6173151621479022,0.9709774339306978,12.04699656896285,13.798321014668762,0.873076989305865,4.09919186041583,2.7927280845332674,1.467809158764164,7.94780470854702,11.005592930135494,0.7221605195649529,0.5157640393463097,0.2537553498718115,0.2620086894744982
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,16,2,8,50.0,1.0,1.0,1,1.0,0.0,True,True,1.0,8,1.0,0,1,8,8,0,1,8,8,1 2 3 4 5 6 7 8,1 2 3 4 5 6 7 8,,,0 3 5 6 8 11 12 13,0 3 5 6 8 11 12 13,69.98045508479025,69.98045508479025,0.7503264171796413,0.7503264171796413,1.0,0.5989584952644265,0.5989584952644265,1.0,16.04937474866563,16.04937474866563,1.0,4.638756613131125,4.638756613131125,1.0,11.410618135534506,11.410618135534506,1.0,0.40652982669582893,0.40652982669582893,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,5,25.0,1.0,1.0,0,0.976042756816906,2.3957243183094,False,False,,4,0.8,1,0,5,6,1,0,4,5,0 1 2 3 5,0 1 2 3 4,5,4,3 4 5 13 17,2 4 5 13 17,22.37522341348696,21.839174744893995,1.0000000000000002,1.0000000000000002,1.0,0.8058807276423483,0.8112454470166638,0.993387057648158,9.280640225568309,9.811343738911951,0.9459091917003312,1.5681893276139514,1.2948844920561873,1.2110650310776174,7.71245089795436,8.516459246855764,0.9055935893548438,0.20333216358367945,0.15204493493399296,0.05128722864968649
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,6,30.0,1.0,1.0,0,1.0,0.0,True,True,0.0,6,1.0,0,0,5,6,0,0,5,6,0 1 2 3 4 5,0 1 2 3 4 5,,,2 3 4 5 13 17,2 3 4 5 13 17,36.132984026084245,36.132984026084245,1.0000000000000002,1.0000000000000002,1.0,0.7689994191534137,0.7689994191534137,1.0,11.583376208275073,11.583376208275073,1.0,2.630352424745186,2.630352424745186,1.0,8.953023783529888,8.953023783529888,1.0,0.2937948662198374,0.2937948662198374,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,7,35.0,1.0,1.0,0,1.0,0.0,True,True,0.0,7,1.0,0,0,6,7,0,0,6,7,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,,2 3 4 5 13 15 17,2 3 4 5 13 15 17,50.98267746866607,50.98267746866607,1.0000000000000002,1.0000000000000002,1.0,0.7336041022904769,0.7336041022904769,1.0,14.448456550281808,14.448456550281808,1.0,3.143143461888301,3.143143461888301,1.0,11.305313088393511,11.305313088393511,1.0,0.2780235662040336,0.2780235662040336,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,8,40.0,1.0,1.0,0,1.0,0.0,True,True,0.0,8,1.0,0,0,7,8,0,0,7,8,0 1 2 3 4 5 6 7,0 1 2 3 4 5 6 7,,,2 3 4 5 12 13 15 17,2 3 4 5 12 13 15 17,69.91086997751212,69.91086997751212,1.0000000000000002,1.0000000000000002,1.0,0.6941480932263637,0.6941480932263637,1.0,16.33617946915992,16.33617946915992,1.0,4.407371797297465,4.407371797297465,1.0,11.928807671862454,11.928807671862454,1.0,0.3694729530842824,0.3694729530842824,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,9,45.0,1.0,1.0,0,0.999999999999998,1.9984014443252818e-13,True,True,0.0,9,1.0,0,0,8,9,0,0,8,9,0 1 2 3 4 5 6 7 8,0 1 2 3 4 5 6 7 8,,,2 3 4 5 12 13 14 15 17,2 3 4 5 12 13 14 15 17,91.22830051125987,91.22830051125987,1.0000000000000002,1.0000000000000002,1.0,0.66217353639914,0.66217353639914,1.0,18.588293129118952,18.588293129118952,1.0,5.454725647106978,5.454725647106978,1.0,13.133567482011973,13.133567482011973,1.0,0.415327035443941,0.415327035443941,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,20,2,10,50.0,1.0,1.0,0,1.0,0.0,True,True,0.0,10,1.0,0,0,9,10,0,0,9,10,0 1 2 3 4 5 6 7 8 9,0 1 2 3 4 5 6 7 8 9,,,2 3 4 5 12 13 14 15 16 17,2 3 4 5 12 13 14 15 16 17,112.11768576501598,112.11768576501598,1.0000000000000002,1.0000000000000002,1.0,0.6317623830883298,0.6317623830883298,1.0,20.917628752646323,20.917628752646323,1.0,6.078547130364944,6.078547130364944,1.0,14.839081622281377,14.839081622281377,1.0,0.40963095190727994,0.40963095190727994,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,6,25.0,1.0,1.0,0,0.9999999999999996,4.440892098500626e-14,True,True,0.0,6,1.0,0,0,5,6,0,0,5,6,0 1 2 3 4 5,0 1 2 3 4 5,,,1 3 5 13 15 20,1 3 5 13 15 20,45.809213849211915,45.809213849211915,0.9999999999999998,0.9999999999999998,1.0,0.8157246249878378,0.8157246249878378,1.0,12.604864723021201,12.604864723021201,1.0,3.560844400998417,3.560844400998417,1.0,9.044020322022789,9.044020322022789,1.0,0.3937236178392396,0.3937236178392396,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,7,29.166666666666668,1.0,1.0,0,1.0,0.0,True,True,0.0,7,1.0,0,0,6,7,0,0,6,7,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,,1 3 5 6 13 15 20,1 3 5 6 13 15 20,61.95258759740886,61.95258759740886,0.9999999999999998,0.9999999999999998,1.0,0.7676742111036198,0.7676742111036198,1.0,15.374560981880482,15.374560981880482,1.0,4.010834553507998,4.010834553507998,1.0,11.363726428372487,11.363726428372487,1.0,0.35295064332892684,0.35295064332892684,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,8,33.333333333333336,1.0,1.0,0,1.0,0.0,True,True,0.0,8,1.0,0,0,7,8,0,0,7,8,0 1 2 3 4 5 6 7,0 1 2 3 4 5 6 7,,,1 3 5 6 11 13 15 20,1 3 5 6 11 13 15 20,82.06114117209393,82.06114117209393,0.9999999999999998,0.9999999999999998,1.0,0.7247852130718877,0.7247852130718877,1.0,17.70014681109364,17.70014681109364,1.0,4.981894903646115,4.981894903646115,1.0,12.718251907447524,12.718251907447524,1.0,0.3917122368624283,0.3917122368624283,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,10,41.666666666666664,1.0,1.0,0,0.9732418280134958,2.675817198650421,False,False,,9,0.9,1,0,10,11,1,0,9,10,0 1 2 3 4 5 6 7 8 10,0 1 2 3 4 5 6 7 8 9,10,9,1 3 5 6 11 13 15 16 17 20,1 2 3 5 6 11 13 15 16 20,119.55324185194611,116.3542156449277,0.9999999999999998,0.9999999999999998,1.0,0.6411229607544977,0.6413738192597653,0.999608873175464,21.389534523591472,21.790354792556315,0.9816056107034217,6.545750576408311,5.881094265335955,1.1130157554164604,14.84378394718316,15.90926052722036,0.933027900434832,0.44097587243921516,0.3696648411328449,0.07131103130637023
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,11,45.833333333333336,1.0,1.0,0,0.990201228400881,0.9798771599119016,False,False,,10,0.9090909090909091,1,0,11,12,1,0,10,11,0 1 2 3 4 5 6 7 8 10 11,0 1 2 3 4 5 6 7 8 9 10,11,9,1 3 5 6 11 13 15 16 17 18 20,1 2 3 5 6 11 13 15 16 17 20,140.8773466046216,139.49692166175308,0.9999999999999998,0.9999999999999998,1.0,0.6068579995904357,0.6082937777712444,0.9976396632132762,22.93334219237566,23.307293506427005,0.9839556096915232,7.653464884100214,7.112957984606086,1.0759890471255273,15.279877308275447,16.194335521820918,0.9435322176502214,0.5008852315820078,0.4392250595908546,0.0616601719911532
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,16,24,2,12,50.0,1.0,1.0,0,0.9999999999999992,7.771561172376096e-14,True,True,0.0,12,1.0,0,0,11,12,0,0,11,12,0 1 2 3 4 5 6 7 8 9 10 11,0 1 2 3 4 5 6 7 8 9 10 11,,,1 2 3 5 6 11 13 15 16 17 18 20,1 2 3 5 6 11 13 15 16 17 18 20,163.20488884141568,163.20488884141568,0.9999999999999998,0.9999999999999998,1.0,0.5796199952861254,0.5796199952861254,1.0,24.946696508967513,24.946696508967513,1.0,8.192434293051596,8.192434293051596,1.0,16.754262215915926,16.754262215915926,1.0,0.488976129624442,0.488976129624442,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,8,2,2,25.0,1.0,1.0,0,1.0,0.0,True,True,0.0,2,1.0,0,0,1,2,0,0,1,2,0 1,0 1,,,0 7,0 7,2.952631635457229,2.952631635457229,0.9999999999999998,0.9999999999999998,1.0,0.7916781211089963,0.7916781211089963,1.0,1.8421044710789993,1.8421044710789993,1.0,0.06209353093602443,0.06209353093602443,1.0,1.7800109401429753,1.7800109401429753,1.0,0.03488379174289621,0.03488379174289621,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,8,2,3,37.5,1.0,1.0,0,1.0,0.0,True,True,0.0,3,1.0,0,0,2,3,0,0,2,3,0 1 2,0 1 2,,,0 3 7,0 3 7,4.197270710298642,4.197270710298642,0.9999999999999998,0.9999999999999998,1.0,0.6743973577127863,0.6743973577127863,1.0,2.7381768355299956,2.7381768355299956,1.0,0.17942072429357303,0.17942072429357303,1.0,2.5587561112364225,2.5587561112364225,1.0,0.07012029145946025,0.07012029145946025,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,8,2,4,50.0,1.0,1.0,0,0.9999999999999996,4.440892098500626e-14,True,True,0.0,4,1.0,0,0,3,4,0,0,3,4,0 1 2 3,0 1 2 3,,,0 3 4 7,0 3 4 7,5.927536454279176,5.927536454279176,0.9999999999999998,0.9999999999999998,1.0,0.6081579652913098,0.6081579652913098,1.0,3.719317507585864,3.719317507585864,1.0,0.3596215096335178,0.3596215096335178,1.0,3.359695997952347,3.359695997952347,1.0,0.1070398958276875,0.1070398958276875,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,12,2,3,25.0,1.0,1.0,0,0.9175313224718302,8.246867752816978,False,False,,2,0.6666666666666666,1,0,3,4,1,0,2,3,0 1 3,0 1 2,3,2,3 7 11,3 10 11,4.7193373856431515,4.33013987263991,1.0000000000000002,1.0000000000000002,1.0,0.6732328506555528,0.6912045507637874,0.9739994476477685,3.67937616009842,2.6478177909962093,1.3895881252138953,0.010893119882702695,0.28930139410672623,0.03765318835167491,3.668483040215717,2.358516396889483,1.5554197736568112,0.002969379921697048,0.12266244766763966,-0.11969306774594261
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,12,2,4,33.333333333333336,1.0,1.0,0,1.0,0.0,True,True,0.0,4,1.0,0,0,3,4,0,0,3,4,0 1 2 3,0 1 2 3,,,3 7 10 11,3 7 10 11,6.343058837860672,6.343058837860672,1.0000000000000002,1.0000000000000002,1.0,0.6290332948965583,0.6290332948965583,1.0,4.11062946435761,4.11062946435761,1.0,0.32560687395297994,0.32560687395297994,1.0,3.7850225904046297,3.7850225904046297,1.0,0.08602508074282633,0.08602508074282633,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,12,2,5,41.666666666666664,1.0,1.0,0,1.0,0.0,True,True,0.0,5,1.0,0,0,4,5,0,0,4,5,0 1 2 3 4,0 1 2 3 4,,,3 5 7 10 11,3 5 7 10 11,8.371419064401728,8.371419064401728,1.0000000000000002,1.0000000000000002,1.0,0.5649088775991153,0.5649088775991153,1.0,4.723669774380552,4.723669774380552,1.0,0.6499602585074602,0.6499602585074602,1.0,4.073709515873092,4.073709515873092,1.0,0.15954997674107807,0.15954997674107807,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,12,2,6,50.0,1.0,1.0,1,0.979374819659839,2.062518034016103,False,False,,5,0.8333333333333334,1,1,7,7,1,1,6,6,1 2 3 4 5 7,1 2 3 4 5 6,7,6,4 5 7 8 10 11,1 4 5 7 10 11,10.657022169252622,10.437219165122702,0.5771790246717874,0.5771790246717874,1.0,0.3835127384426406,0.38356854356754083,0.9998545106843716,4.73813554537595,4.930899285701764,0.9609069808250242,1.5362439691664302,1.2116067252521092,1.2679394535770434,3.2018915762095195,3.7192925604496545,0.860887258576512,0.479792626515191,0.3257626835103363,0.15402994300485467
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,16,2,4,25.0,1.0,1.0,0,0.9969602440908608,0.30397559091391857,False,False,,3,0.75,1,0,4,5,1,0,3,4,0 1 2 4,0 1 2 3,4,3,6 10 14 15,6 7 14 15,8.909170779126185,8.882089074604806,1.0,1.0,1.0,0.714012726494631,0.720414822197508,0.9911133204015037,4.422502056949607,4.783264602786508,0.9245781749922978,1.0267838956448982,0.7726571338105966,1.3288997806582037,3.3957181613047087,4.010607468975911,0.8466842461079316,0.3023760650531685,0.192653392232347,0.10972267282082149
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,16,2,5,31.25,1.0,1.0,0,1.0000000000000004,-4.440892098500626e-14,True,True,0.0,5,1.0,0,0,4,5,0,0,4,5,0 1 2 3 4,0 1 2 3 4,,,6 7 10 14 15,6 7 10 14 15,13.485656625600376,13.485656625600376,1.0,1.0,1.0,0.6702508450786796,0.6702508450786796,1.0,6.227738725720471,6.227738725720471,1.0,1.259613579781832,1.259613579781832,1.0,4.968125145938639,4.968125145938639,1.0,0.2535390198074108,0.2535390198074108,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,16,2,6,37.5,1.0,1.0,0,0.9999999999999994,5.551115123125783e-14,True,True,0.0,6,1.0,0,0,5,6,0,0,5,6,0 1 2 3 4 5,0 1 2 3 4 5,,,6 7 8 10 14 15,6 7 8 10 14 15,19.0027357870278,19.0027357870278,1.0,1.0,1.0,0.6335838405262479,0.6335838405262479,1.0,8.184665304875491,8.184665304875491,1.0,1.460011232843275,1.460011232843275,1.0,6.724654072032212,6.724654072032212,1.0,0.21711321016726365,0.21711321016726365,0.0
threshold_exact_gaussian_L2_N8_12_16_20_24_Kpct25_to_50_s100,gaussian,42,17,16,2,7,43.75,1.0,1.0,0,0.9999999999999996,4.440892098500626e-14,True,True,0.0,7,1.0,0,0,6,7,0,0,6,7,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,,2 6 7 8 10 14 15,2 6 7 8 10 14 15,25.56593342565146,25.56593342565146,1.0,1.0,1.0,0.6011105070911137,0.6011105070911137,1.0,10.098014781101316,10.098014781101316,1.0,1.7286825592600474,1.7286825592600474,1.0,8.369332221841269,8.369332221841269,1.0,0.20654964021487177,0.20654964021487177,0.0
