N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,10,750,25,4,46,1.0,1.0,S-threshold-Gen,750,17595.056823710773,1436253.0647690743,2.250198551881834e+32,0.1432956684576666,23.460075764947696,2.214006700000027
1000,10,750,25,4,46,1.0,1.0,Frame-BF,750,17595.056823710773,1436253.0647690743,2.250198551881834e+32,0.1432956684576666,23.460075764947696,0.05350959999486804
1000,10,750,25,4,46,1.0,1.0,Frame-Int,750,10621.129531460623,1147.2548476569355,1.8337131201729297e+30,0.1340434810629068,14.161506041947497,3.2758800000010524
1000,10,750,25,4,46,1.0,1.0,Frame-Gen,750,17624.126666324722,1442412.1020537466,2.2943473168503504e+32,0.14333304378472925,23.498835555099628,0.12661800000933
1000,10,750,25,4,46,1.0,1.0,N-H3-Fast,750,10699.30369362185,2130.6706114560366,1.9690996639616658e+30,0.1341805053069859,14.265738258162468,1.3574976999952924
1000,10,750,25,5,47,1.0,1.0,H1,750,11627.887737996527,571555.2684879825,3.7075955371785444e+30,0.1353977689534531,15.503850317328702,0.03074020001804456
1000,10,750,25,5,47,1.0,1.0,H2,750,9596.609166513614,1044.1885995678604,6.670931826659616e+29,0.13209840406606113,12.795478888684817,0.7057614000223111
1000,10,750,25,5,47,1.0,1.0,Coutino,750,14938.185984039923,785530.3069939353,4.692999264581487e+31,0.14028037490106168,19.91758131205323,2.2751989000244066
1000,10,750,25,5,47,1.0,1.0,MISO-EE,633,11698.482471840367,547538.85064096,3.9801708070410946e+30,0.16058558166075038,18.481014963412903,2.799764800001867
1000,10,750,25,5,47,1.0,1.0,Pareto-H2,746,10368.065805846863,1158.1126611772925,1.4425236561022567e+30,0.13429817402761185,13.898211535987752,2.0345157999836374
1000,10,750,25,5,47,1.0,1.0,S-threshold-BF,750,16645.360694677733,1134602.185746085,1.34099934798867e+32,0.1423000100962414,22.19381425957031,0.25353759998688474
1000,10,750,25,5,47,1.0,1.0,S-threshold-Int,750,9596.609166513614,1044.1885995678604,6.670931826659616e+29,0.13209840406606113,12.795478888684817,1.967241299978923
1000,10,750,25,5,47,1.0,1.0,S-threshold-Gen,750,16645.360694677733,1134602.185746085,1.34099934798867e+32,0.1423000100962414,22.19381425957031,2.137239400006365
1000,10,750,25,5,47,1.0,1.0,Frame-BF,750,16645.360694677733,1134602.185746085,1.34099934798867e+32,0.1423000100962414,22.19381425957031,0.06279009999707341
1000,10,750,25,5,47,1.0,1.0,Frame-Int,750,9583.04367830336,881.943985234946,6.57816602963867e+29,0.13207146689769547,12.777391571071147,3.3655134000000544
1000,10,750,25,5,47,1.0,1.0,Frame-Gen,750,16643.773800196625,1119378.791874241,1.3446717973580934e+32,0.14230527083245592,22.191698400262165,0.13259300001664087
1000,10,750,25,5,47,1.0,1.0,N-H3-Fast,750,8553.886534537745,1306.5800644010305,2.108413857441788e+29,0.12988276377464508,11.405182046050328,1.3556536000105552
1000,10,750,25,6,48,1.0,1.0,H1,750,13131.693368715445,724318.8469150811,1.2498340316906832e+31,0.1377353432938031,17.508924491620593,0.03511950001120567
1000,10,750,25,6,48,1.0,1.0,H2,750,10684.163088076475,1306.024705061689,1.945684383658399e+30,0.13415749406807537,14.245550784101967,0.6048293000203557
1000,10,750,25,6,48,1.0,1.0,Coutino,750,15216.86303147641,865887.8398854658,5.571937862521704e+31,0.1406106001477361,20.289150708635216,2.1385973000142258
1000,10,750,25,6,48,1.0,1.0,MISO-EE,677,13185.419187118205,664180.4698956832,1.3233468833636739e+31,0.15270895453514396,19.476246952907246,2.810954299988225
1000,10,750,25,6,48,1.0,1.0,Pareto-H2,747,11301.710890522969,1342.7726628184319,3.408502594494036e+30,0.1357790909341624,15.129465716898219,2.085832400014624
1000,10,750,25,6,48,1.0,1.0,S-threshold-BF,750,17073.18630465997,1332514.0041358843,1.6809819536572467e+32,0.1427346710304827,22.76424840621329,0.24262520001502708
1000,10,750,25,6,48,1.0,1.0,S-threshold-Int,750,10737.08809745691,1117.4138152841479,2.0375619953408102e+30,0.13424624906988167,14.31611746327588,1.9902645999973174
1000,10,750,25,6,48,1.0,1.0,S-threshold-Gen,750,17073.18630465997,1332514.0041358843,1.6809819536572467e+32,0.1427346710304827,22.76424840621329,2.1463680999877397
1000,10,750,25,6,48,1.0,1.0,Frame-BF,750,17074.857020204498,1357049.2880787477,1.675937992875936e+32,0.14272889041190154,22.76647602693933,0.05720760000986047
1000,10,750,25,6,48,1.0,1.0,Frame-Int,750,10739.186325906865,967.1533549800515,2.0422571505317115e+30,0.1342506765080324,14.318915101209154,3.31826609998825
1000,10,750,25,6,48,1.0,1.0,Frame-Gen,750,17076.886293800562,1313348.0878785923,1.6904618086102346e+32,0.14274548861229597,22.769181725067416,0.1177200999809429
1000,10,750,25,6,48,1.0,1.0,N-H3-Fast,750,9560.024816113797,2651.6482606250793,6.408026751048333e+29,0.1320210598962532,12.746699754818396,1.3307849999982864
1000,10,750,25,7,49,1.0,1.0,H1,750,12377.661404833843,750779.7935297899,6.596788402697494e+30,0.13650614223556182,16.503548539778457,0.02969710002071224
1000,10,750,25,7,49,1.0,1.0,H2,750,10809.94996974444,1437.288615455851,2.1708540093815704e+30,0.1343681407388514,14.413266626325921,0.7755501999927219
1000,10,750,25,7,49,1.0,1.0,Coutino,750,16392.650226961065,1099227.602209404,1.1408501747081446e+32,0.14198907783274903,21.85686696928142,2.274231699993834
1000,10,750,25,7,49,1.0,1.0,MISO-EE,617,12442.413328151162,747198.1812251639,6.991326700273845e+30,0.16606711361329266,20.165985945139646,2.7797067000065
1000,10,750,25,7,49,1.0,1.0,Pareto-H2,750,10809.94996974444,1437.288615455851,2.1708540093815704e+30,0.1343681407388514,14.413266626325921,2.02530849998584
1000,10,750,25,7,49,1.0,1.0,S-threshold-BF,750,16536.21554750591,1286420.874683667,1.2057118031513165e+32,0.1420954455236821,22.04828739667455,0.253240599995479
1000,10,750,25,7,49,1.0,1.0,S-threshold-Int,750,10376.286280901739,1287.8314541317523,1.4457521118044377e+30,0.13358621740811039,13.835048374535651,1.9398208000056911
1000,10,750,25,7,49,1.0,1.0,S-threshold-Gen,750,16536.21554750591,1286420.874683667,1.2057118031513165e+32,0.1420954455236821,22.04828739667455,2.100809100025799
1000,10,750,25,7,49,1.0,1.0,Frame-BF,750,16536.21554750591,1286420.874683667,1.2057118031513165e+32,0.1420954455236821,22.04828739667455,0.05197150001185946
1000,10,750,25,7,49,1.0,1.0,Frame-Int,750,10372.57618792944,1107.2813508119434,1.4416236937708322e+30,0.13358071663261165,13.83010158390592,3.4186196999798995
1000,10,750,25,7,49,1.0,1.0,Frame-Gen,750,16547.99716454406,1261888.356720902,1.2208356642773155e+32,0.14211942406633665,22.06399621939208,0.1251687000039965
1000,10,750,25,7,49,1.0,1.0,N-H3-Fast,750,10134.04872380943,2610.1952227912843,1.148440257959107e+30,0.13314335820809092,13.51206496507924,1.46102429999155
1000,10,750,25,8,50,1.0,1.0,H1,750,9898.811315931944,339206.87017742544,7.688485522342475e+29,0.13237148559450437,13.198415087909257,0.029427000001305714
1000,10,750,25,8,50,1.0,1.0,H2,750,9099.544460571127,835.5474219061434,3.890751262108935e+29,0.1310612846702619,12.13272594742817,0.7126679999928456
1000,10,750,25,8,50,1.0,1.0,Coutino,750,13158.305732174742,512708.8454236798,1.352445523489041e+31,0.1378871218999584,17.544407642899657,2.139092899975367
1000,10,750,25,8,50,1.0,1.0,MISO-EE,618,9954.989093096443,333042.09469426423,8.154721573282544e+29,0.16078244396693264,16.108396590770944,2.8117875999887474
1000,10,750,25,8,50,1.0,1.0,Pareto-H2,750,9099.544460571127,835.5474219061434,3.890751262108935e+29,0.1310612846702619,12.13272594742817,1.9935336999769788
1000,10,750,25,8,50,1.0,1.0,S-threshold-BF,750,14992.566207507372,703974.8470696434,4.9282324598917535e+31,0.1403744549995416,19.990088276676495,0.2761282999999821
1000,10,750,25,8,50,1.0,1.0,S-threshold-Int,750,9099.544460571127,835.5474219061434,3.890751262108935e+29,0.1310612846702619,12.13272594742817,1.943337699980475
1000,10,750,25,8,50,1.0,1.0,S-threshold-Gen,750,14992.566207507372,703974.8470696434,4.9282324598917535e+31,0.1403744549995416,19.990088276676495,2.1647448999865446
1000,10,750,25,8,50,1.0,1.0,Frame-BF,750,14992.566207507372,703974.8470696434,4.9282324598917535e+31,0.1403744549995416,19.990088276676495,0.05265730002429336
1000,10,750,25,8,50,1.0,1.0,Frame-Int,750,9092.84765484438,708.611002061516,3.861476187101707e+29,0.1310467563017963,12.123796873125839,3.181734099984169
1000,10,750,25,8,50,1.0,1.0,Frame-Gen,750,14987.61889629175,681849.1742729992,4.93754845695351e+31,0.14037808779776131,19.98349186172233,0.10914289997890592
1000,10,750,25,8,50,1.0,1.0,N-H3-Fast,750,7481.685305896864,1078.2087887004018,5.544438319322086e+28,0.12731337062941628,9.975580407862484,1.2959985999914352
1000,10,750,25,9,51,1.0,1.0,H1,750,11785.746008939563,479045.79161438346,4.3862872582499155e+30,0.1357211241918965,15.714328011919417,0.030015099997399375
1000,10,750,25,9,51,1.0,1.0,H2,750,9796.002177353377,988.1170411687344,8.16737678654589e+29,0.13248771671598877,13.061336236471169,0.5970279000175651
1000,10,750,25,9,51,1.0,1.0,Coutino,750,13911.016057459583,564576.5375700332,2.3588506829262843e+31,0.13895714005235113,18.54802140994611,2.258362099993974
1000,10,750,25,9,51,1.0,1.0,MISO-EE,669,11852.379338452989,460128.3624203652,4.6710848643188724e+30,0.15228938789670513,17.716561044025394,2.74463519998244
1000,10,750,25,9,51,1.0,1.0,Pareto-H2,750,9796.002177353377,988.1170411687344,8.16737678654589e+29,0.13248771671598877,13.061336236471169,2.0073743000102695
1000,10,750,25,9,51,1.0,1.0,S-threshold-BF,750,16617.555967497145,964321.5905725285,1.3510277510833401e+32,0.14231434179381208,22.156741289996194,0.2557492000050843
1000,10,750,25,9,51,1.0,1.0,S-threshold-Int,750,9796.002177353377,988.1170411687344,8.16737678654589e+29,0.13248771671598877,13.061336236471169,1.9702371999737807
1000,10,750,25,9,51,1.0,1.0,S-threshold-Gen,750,16617.555967497145,964321.5905725285,1.3510277510833401e+32,0.14231434179381208,22.156741289996194,2.175338400003966
1000,10,750,25,9,51,1.0,1.0,Frame-BF,750,16617.555967497145,964321.5905725285,1.3510277510833401e+32,0.14231434179381208,22.156741289996194,0.050167699984740466
1000,10,750,25,9,51,1.0,1.0,Frame-Int,750,9796.002177353377,988.1170411687344,8.16737678654589e+29,0.13248771671598877,13.061336236471169,3.2970467999984976
1000,10,750,25,9,51,1.0,1.0,Frame-Gen,750,16609.703355338454,925682.7109654993,1.3550517936774706e+32,0.1423200627102183,22.146271140451272,0.1285271999950055
1000,10,750,25,9,51,1.0,1.0,N-H3-Fast,750,8808.10510383758,1799.1294379616156,2.8308838699732334e+29,0.13044955642558165,11.744140138450108,1.2911377999989782
1000,1,500,50,0,42,1.0,1.0,H1,500,8698.18117164872,0.0,8699.181171648726,0.026173327790741836,17.396362343297437,0.01820610000868328
1000,1,500,50,0,42,1.0,1.0,H2,500,5056.564727216496,0.0,5057.564727216496,0.024608454326636893,10.113129454432991,0.06616590000339784
1000,1,500,50,0,42,1.0,1.0,Coutino,500,14698.49055054352,0.0,14699.490550543516,0.027686957070182636,29.39698110108704,0.11794409999856725
1000,1,500,50,0,42,1.0,1.0,MISO-EE,304,9161.891156379417,0.0,9162.891156379415,0.043294694627310414,30.13779985651124,0.2018611000094097
1000,1,500,50,0,42,1.0,1.0,Pareto-H2,500,8698.18117164872,0.0,8699.181171648726,0.026173327790741836,17.396362343297437,0.16652430000249296
1000,1,500,50,0,42,1.0,1.0,S-threshold-BF,500,17257.46123130284,0.0,17258.461231302837,0.028150032437503174,34.51492246260568,0.016024300013668835
1000,1,500,50,0,42,1.0,1.0,S-threshold-Int,500,8698.18117164872,0.0,8699.181171648726,0.026173327790741836,17.396362343297437,0.26287360000424087
1000,1,500,50,0,42,1.0,1.0,S-threshold-Gen,500,17257.46123130284,0.0,17258.461231302837,0.028150032437503174,34.51492246260568,0.2801939000200946
1000,1,500,50,0,42,1.0,1.0,Frame-BF,500,17545.736768217193,0.0,17546.73676821719,0.028197830263343618,35.091473536434385,0.023302100016735494
1000,1,500,50,0,42,1.0,1.0,Frame-Int,500,8698.18117164872,0.0,8699.181171648726,0.026173327790741836,17.396362343297437,0.2859584999969229
1000,1,500,50,0,42,1.0,1.0,Frame-Gen,500,17545.736768217193,0.0,17546.73676821719,0.028197830263343618,35.091473536434385,0.0478362999856472
1000,1,500,50,0,42,1.0,1.0,N-H3-Fast,500,3092.345792540681,0.0,3093.3457925406797,0.02318990480022578,6.184691585081362,0.00010500001371838152
1000,1,500,50,1,43,1.0,1.0,H1,500,17216.08643718636,0.0,17217.086437186364,0.028143106805513667,34.432172874372725,0.02643759999773465
1000,1,500,50,1,43,1.0,1.0,H2,500,6217.321771035712,0.0,6218.321771035711,0.025204619112899788,12.434643542071424,0.07247699997969903
1000,1,500,50,1,43,1.0,1.0,Coutino,500,19817.478244410275,0.0,19818.47824441026,0.028549117138887532,39.63495648882055,0.14307419999386184
1000,1,500,50,1,43,1.0,1.0,MISO-EE,451,18076.944904495496,0.0,18077.944904495485,0.031356858229428755,40.081917748327044,0.20628729998134077
1000,1,500,50,1,43,1.0,1.0,Pareto-H2,500,17216.08643718636,0.0,17217.086437186364,0.028143106805513667,34.432172874372725,0.17686029998003505
1000,1,500,50,1,43,1.0,1.0,S-threshold-BF,500,25089.954778951913,0.0,25090.954778951902,0.029229759499608675,50.17990955790383,0.011772500001825392
1000,1,500,50,1,43,1.0,1.0,S-threshold-Int,500,17216.08643718636,0.0,17217.086437186364,0.028143106805513667,34.432172874372725,0.26450020002084784
1000,1,500,50,1,43,1.0,1.0,S-threshold-Gen,500,25089.954778951913,0.0,25090.954778951902,0.029229759499608675,50.17990955790383,0.2698425000126008
1000,1,500,50,1,43,1.0,1.0,Frame-BF,500,25089.954778951913,0.0,25090.954778951902,0.029229759499608675,50.17990955790383,0.020093899976927787
1000,1,500,50,1,43,1.0,1.0,Frame-Int,500,17216.08643718636,0.0,17217.086437186364,0.028143106805513667,34.432172874372725,0.2942767000058666
1000,1,500,50,1,43,1.0,1.0,Frame-Gen,500,25089.954778951913,0.0,25090.954778951902,0.029229759499608675,50.17990955790383,0.024073900014627725
1000,1,500,50,1,43,1.0,1.0,N-H3-Fast,500,6864.701936297315,0.0,6865.701936297318,0.025490383021939622,13.72940387259463,7.199999527074397e-05
1000,1,500,50,2,44,1.0,1.0,H1,500,16088.17260831598,0.0,16089.172608315972,0.027947605032778922,32.17634521663196,0.017627299996092916
1000,1,500,50,2,44,1.0,1.0,H2,493,5933.999858979099,0.0,5934.999858979099,0.025426028966023417,12.03651087014016,0.05473770000389777
1000,1,500,50,2,44,1.0,1.0,Coutino,500,22432.683584857117,0.0,22433.683584857103,0.028906757816557348,44.86536716971423,0.1176164000062272
1000,1,500,50,2,44,1.0,1.0,MISO-EE,371,16935.79069734806,0.0,16936.790697348064,0.03786488654468118,45.649031529240055,0.2210732000239659
1000,1,500,50,2,44,1.0,1.0,Pareto-H2,500,16088.17260831598,0.0,16089.172608315972,0.027947605032778922,32.17634521663196,0.1741932999866549
1000,1,500,50,2,44,1.0,1.0,S-threshold-BF,500,22150.861064315428,0.0,22151.86106431544,0.028870280579726664,44.30172212863086,0.011005099979229271
1000,1,500,50,2,44,1.0,1.0,S-threshold-Int,500,16088.17260831598,0.0,16089.172608315972,0.027947605032778922,32.17634521663196,0.24873089999891818
1000,1,500,50,2,44,1.0,1.0,S-threshold-Gen,500,22150.861064315428,0.0,22151.86106431544,0.028870280579726664,44.30172212863086,0.26062699998146854
1000,1,500,50,2,44,1.0,1.0,Frame-BF,500,22504.75662923793,0.0,22505.75662923793,0.028916012895157685,45.00951325847586,0.023049999988870695
1000,1,500,50,2,44,1.0,1.0,Frame-Int,500,16088.17260831598,0.0,16089.172608315972,0.027947605032778922,32.17634521663196,0.28211550001287833
1000,1,500,50,2,44,1.0,1.0,Frame-Gen,500,22504.75662923793,0.0,22505.75662923793,0.028916012895157685,45.00951325847586,0.03555359999882057
1000,1,500,50,2,44,1.0,1.0,N-H3-Fast,500,5376.674136075126,0.0,5377.674136075126,0.024785533242813122,10.753348272150252,8.899997919797897e-05
1000,1,500,50,3,45,1.0,1.0,H1,500,17138.961157993534,0.0,17139.961157993523,0.028130152439232673,34.27792231598707,0.017807700001867488
1000,1,500,50,3,45,1.0,1.0,H2,500,6196.834367584792,0.0,6197.834367584786,0.02519509697034475,12.393668735169584,0.0560715000028722
1000,1,500,50,3,45,1.0,1.0,Coutino,500,21597.982663497827,0.0,21598.982663497834,0.028797351481942002,43.195965326995655,0.1156988000147976
1000,1,500,50,3,45,1.0,1.0,MISO-EE,408,18022.384226776066,0.0,18023.38422677606,0.03465093703200244,44.17251035974526,0.20220870000775903
1000,1,500,50,3,45,1.0,1.0,Pareto-H2,500,17138.961157993534,0.0,17139.961157993523,0.028130152439232673,34.27792231598707,0.19243629998527467
1000,1,500,50,3,45,1.0,1.0,S-threshold-BF,500,23988.482519108256,0.0,23989.48251910826,0.029100228833830677,47.97696503821651,0.014663900015875697
1000,1,500,50,3,45,1.0,1.0,S-threshold-Int,500,17138.961157993534,0.0,17139.961157993523,0.028130152439232673,34.27792231598707,0.2496077000105288
1000,1,500,50,3,45,1.0,1.0,S-threshold-Gen,500,23988.482519108256,0.0,23989.48251910826,0.029100228833830677,47.97696503821651,0.2697235000086948
1000,1,500,50,3,45,1.0,1.0,Frame-BF,500,23988.482519108256,0.0,23989.48251910826,0.029100228833830677,47.97696503821651,0.021276200015563518
1000,1,500,50,3,45,1.0,1.0,Frame-Int,500,17138.961157993534,0.0,17139.961157993523,0.028130152439232673,34.27792231598707,0.2629896999860648
1000,1,500,50,3,45,1.0,1.0,Frame-Gen,500,23988.482519108256,0.0,23989.48251910826,0.029100228833830677,47.97696503821651,0.03122780000558123
1000,1,500,50,3,45,1.0,1.0,N-H3-Fast,500,7122.558006955639,0.0,7123.558006955638,0.025596764578914306,14.245116013911279,8.010002784430981e-05
1000,1,500,50,4,46,1.0,1.0,H1,500,9646.881661442912,0.0,9647.88166144291,0.026471992992528094,19.293763322885823,0.01759709999896586
1000,1,500,50,4,46,1.0,1.0,H2,500,4568.3961206813965,0.0,4569.396120681394,0.02431557559955635,9.136792241362793,0.05574790001264773
1000,1,500,50,4,46,1.0,1.0,Coutino,500,14785.977426940779,0.0,14786.977426940783,0.027704079128096137,29.571954853881557,0.1160278000170365
1000,1,500,50,4,46,1.0,1.0,MISO-EE,342,10150.181462693528,0.0,10151.181462693523,0.0389162573896863,29.67889316577055,0.20248850001371466
1000,1,500,50,4,46,1.0,1.0,Pareto-H2,500,9646.881661442912,0.0,9647.88166144291,0.026471992992528094,19.293763322885823,0.167120199999772
1000,1,500,50,4,46,1.0,1.0,S-threshold-BF,500,18371.894240623322,0.0,18372.89424062331,0.028330582576798515,36.743788481246646,0.011833900003693998
1000,1,500,50,4,46,1.0,1.0,S-threshold-Int,500,9646.881661442912,0.0,9647.88166144291,0.026471992992528094,19.293763322885823,0.24777489999542013
1000,1,500,50,4,46,1.0,1.0,S-threshold-Gen,500,18371.894240623322,0.0,18372.89424062331,0.028330582576798515,36.743788481246646,0.2581443999952171
1000,1,500,50,4,46,1.0,1.0,Frame-BF,500,18371.894240623322,0.0,18372.89424062331,0.028330582576798515,36.743788481246646,0.019390200002817437
1000,1,500,50,4,46,1.0,1.0,Frame-Int,500,9646.881661442912,0.0,9647.88166144291,0.026471992992528094,19.293763322885823,0.2895400999987032
1000,1,500,50,4,46,1.0,1.0,Frame-Gen,500,18371.894240623322,0.0,18372.89424062331,0.028330582576798515,36.743788481246646,0.02755930001148954
1000,1,500,50,4,46,1.0,1.0,N-H3-Fast,500,3239.2091869805467,0.0,3240.209186980548,0.023323742481517685,6.478418373961094,7.229999755509198e-05
1000,1,500,50,5,47,1.0,1.0,H1,500,18313.646207921018,0.0,18314.64620792102,0.02832142042338046,36.627292415842035,0.01773650001268834
1000,1,500,50,5,47,1.0,1.0,H2,500,6784.581472709361,0.0,6785.581472709364,0.025456513467185766,13.569162945418721,0.056912000000011176
1000,1,500,50,5,47,1.0,1.0,Coutino,500,23293.252537566317,0.0,23294.252537566324,0.02901537283551881,46.586505075132635,0.1260282000002917
1000,1,500,50,5,47,1.0,1.0,MISO-EE,405,19239.12194966511,0.0,19240.121949665103,0.035140321784988576,47.504004813987926,0.2017395999864675
1000,1,500,50,5,47,1.0,1.0,Pareto-H2,500,18313.646207921018,0.0,18314.64620792102,0.02832142042338046,36.627292415842035,0.16577520000282675
1000,1,500,50,5,47,1.0,1.0,S-threshold-BF,500,25532.85606665577,0.0,25533.856066655768,0.02928024761274445,51.06571213331154,0.01118620001943782
1000,1,500,50,5,47,1.0,1.0,S-threshold-Int,500,18313.646207921018,0.0,18314.64620792102,0.02832142042338046,36.627292415842035,0.24694310000631958
1000,1,500,50,5,47,1.0,1.0,S-threshold-Gen,500,25532.85606665577,0.0,25533.856066655768,0.02928024761274445,51.06571213331154,0.26172830001451075
1000,1,500,50,5,47,1.0,1.0,Frame-BF,500,25727.945069169175,0.0,25728.945069169196,0.029302209369730565,51.45589013833835,0.019521300011547282
1000,1,500,50,5,47,1.0,1.0,Frame-Int,500,18313.646207921018,0.0,18314.64620792102,0.02832142042338046,36.627292415842035,0.27651489997515455
1000,1,500,50,5,47,1.0,1.0,Frame-Gen,500,25727.945069169175,0.0,25728.945069169196,0.029302209369730565,51.45589013833835,0.03853349998826161
1000,1,500,50,5,47,1.0,1.0,N-H3-Fast,500,6950.133653132919,0.0,6951.133653132922,0.02552606513863054,13.900267306265837,0.00013120000949129462
1000,1,500,50,6,48,1.0,1.0,H1,500,6318.50524465687,0.0,6319.505244656872,0.02525119179719846,12.63701048931374,0.018876299989642575
1000,1,500,50,6,48,1.0,1.0,H2,500,2746.0829866060826,0.0,2747.0829866060826,0.022847369556192237,5.492165973212165,0.05551830001058988
1000,1,500,50,6,48,1.0,1.0,Coutino,500,9292.346984470398,0.0,9293.3469844704,0.02636396511846523,18.584693968940794,0.11826349998591468
1000,1,500,50,6,48,1.0,1.0,MISO-EE,348,6646.084702540458,0.0,6647.084702540454,0.036489959835242176,19.09794454753005,0.20025889997486956
1000,1,500,50,6,48,1.0,1.0,Pareto-H2,500,6318.50524465687,0.0,6319.505244656872,0.02525119179719846,12.63701048931374,0.16707789999782108
1000,1,500,50,6,48,1.0,1.0,S-threshold-BF,500,14184.932046722328,0.0,14185.932046722324,0.027584346642982545,28.369864093444654,0.011249700008193031
1000,1,500,50,6,48,1.0,1.0,S-threshold-Int,500,6318.50524465687,0.0,6319.505244656872,0.02525119179719846,12.63701048931374,0.2753866000275593
1000,1,500,50,6,48,1.0,1.0,S-threshold-Gen,500,14184.932046722328,0.0,14185.932046722324,0.027584346642982545,28.369864093444654,0.2625679000047967
1000,1,500,50,6,48,1.0,1.0,Frame-BF,500,14531.943952465883,0.0,14532.943952465876,0.027654078720499704,29.063887904931764,0.01980300000286661
1000,1,500,50,6,48,1.0,1.0,Frame-Int,500,6318.50524465687,0.0,6319.505244656872,0.02525119179719846,12.63701048931374,0.26127739998628385
1000,1,500,50,6,48,1.0,1.0,Frame-Gen,500,14531.943952465883,0.0,14532.943952465876,0.027654078720499704,29.063887904931764,0.027344000001903623
1000,1,500,50,6,48,1.0,1.0,N-H3-Fast,500,2154.443094366102,0.0,2155.443094366102,0.022147537518472468,4.308886188732203,7.20999960321933e-05
1000,1,500,50,7,49,1.0,1.0,H1,500,12513.285171831605,0.0,12514.285171831594,0.027222576529564186,25.02657034366321,0.017410000000381842
1000,1,500,50,7,49,1.0,1.0,H2,500,4984.423916335603,0.0,4985.423916335607,0.024567000937043587,9.968847832671207,0.05535529999178834
1000,1,500,50,7,49,1.0,1.0,Coutino,500,17337.226538138228,0.0,17338.226538138217,0.02816333743563227,34.67445307627646,0.11564099998213351
1000,1,500,50,7,49,1.0,1.0,MISO-EE,370,13148.241957576649,0.0,13149.24195757665,0.0369802486793061,35.535789074531486,0.21286579998559318
1000,1,500,50,7,49,1.0,1.0,Pareto-H2,500,12513.285171831605,0.0,12514.285171831594,0.027222576529564186,25.02657034366321,0.17572750002727844
1000,1,500,50,7,49,1.0,1.0,S-threshold-BF,500,18765.699435352162,0.0,18766.69943535216,0.028391774640474928,37.53139887070432,0.010957799997413531
1000,1,500,50,7,49,1.0,1.0,S-threshold-Int,500,12513.285171831605,0.0,12514.285171831594,0.027222576529564186,25.02657034366321,0.24520839998149313
1000,1,500,50,7,49,1.0,1.0,S-threshold-Gen,500,18765.699435352162,0.0,18766.69943535216,0.028391774640474928,37.53139887070432,0.25731879999511875
1000,1,500,50,7,49,1.0,1.0,Frame-BF,500,19088.55656441099,0.0,19089.556564410977,0.028440991939987992,38.17711312882198,0.022497800004202873
1000,1,500,50,7,49,1.0,1.0,Frame-Int,500,12513.285171831605,0.0,12514.285171831594,0.027222576529564186,25.02657034366321,0.27561620000051335
1000,1,500,50,7,49,1.0,1.0,Frame-Gen,500,19088.55656441099,0.0,19089.556564410977,0.028440991939987992,38.17711312882198,0.03579429999808781
1000,1,500,50,7,49,1.0,1.0,N-H3-Fast,500,4567.349167032098,0.0,4568.3491670321,0.024314914414637345,9.134698334064197,0.000169599981745705
1000,1,500,50,8,50,1.0,1.0,H1,500,12793.482279234917,0.0,12794.482279234922,0.02728646830070132,25.586964558469834,0.030017999990377575
1000,1,500,50,8,50,1.0,1.0,H2,500,5754.730846046994,0.0,5755.730846046998,0.02498156682778489,11.509461692093987,0.07160880000446923
1000,1,500,50,8,50,1.0,1.0,Coutino,500,17308.897133964572,0.0,17309.89713396456,0.02815861906179972,34.61779426792914,0.12064590002410114
1000,1,500,50,8,50,1.0,1.0,MISO-EE,385,13458.84616176248,0.0,13459.846161762489,0.03562694623486773,34.958041978603845,0.2078406999935396
1000,1,500,50,8,50,1.0,1.0,Pareto-H2,500,12793.482279234917,0.0,12794.482279234922,0.02728646830070132,25.586964558469834,0.16926719999173656
1000,1,500,50,8,50,1.0,1.0,S-threshold-BF,500,20123.566692399872,0.0,20124.566692399854,0.028593340200091962,40.247133384799746,0.011135600012494251
1000,1,500,50,8,50,1.0,1.0,S-threshold-Int,500,12793.482279234917,0.0,12794.482279234922,0.02728646830070132,25.586964558469834,0.24453180001000874
1000,1,500,50,8,50,1.0,1.0,S-threshold-Gen,500,20123.566692399872,0.0,20124.566692399854,0.028593340200091962,40.247133384799746,0.27707640000153333
1000,1,500,50,8,50,1.0,1.0,Frame-BF,500,20219.069669788514,0.0,20220.06966978853,0.028607000695428948,40.43813933957703,0.02131159999407828
1000,1,500,50,8,50,1.0,1.0,Frame-Int,500,12793.482279234917,0.0,12794.482279234922,0.02728646830070132,25.586964558469834,0.2638011999952141
1000,1,500,50,8,50,1.0,1.0,Frame-Gen,500,20219.069669788514,0.0,20220.06966978853,0.028607000695428948,40.43813933957703,0.031305399985285476
1000,1,500,50,8,50,1.0,1.0,N-H3-Fast,500,4475.016246455227,0.0,4476.016246455224,0.024255999114981316,8.950032492910454,7.119998917914927e-05
1000,1,500,50,9,51,1.0,1.0,H1,500,14140.723516410892,0.0,14141.723516410893,0.02757534067648711,28.281447032821784,0.017395800008671358
1000,1,500,50,9,51,1.0,1.0,H2,500,4602.006513748496,0.0,4603.0065137485,0.02433672153758747,9.204013027496993,0.05459290000726469
1000,1,500,50,9,51,1.0,1.0,Coutino,500,14818.390088458445,0.0,14819.390088458445,0.02771039690479622,29.63678017691689,0.1174542999942787
